trade_date,pct_above_ma20,pct_above_ma60,hi_lo_diff20,hi_lo_diff60
2015-04-27,0.8692084942084942,0.9982608695652174,0.20656370656370657,0.2081159420289855
2015-04-28,0.6002886002886003,0.9930515344528084,0.04280904280904281,0.07643312101910828
2015-04-29,0.6922705314009662,0.9953810623556582,0.1280193236714976,0.1264434180138568
2015-04-30,0.6605148130160272,0.9953650057937428,0.11024769305488101,0.11471610660486674
2015-05-04,0.6910688140556369,0.9941656942823804,0.15129331381161543,0.15810968494749125
2015-05-05,0.45120156939676315,0.9812206572769953,-0.0716037273173124,0.04460093896713615
2015-05-06,0.3713307240704501,0.9590163934426229,-0.13062622309197652,0.053864168618266976
2015-05-07,0.27495107632093935,0.8991793669402111,-0.2700587084148728,0.03985932004689332
2015-05-08,0.41748046875,0.9488235294117647,0.13671875,0.11941176470588236
2015-05-11,0.6582278481012658,0.9787485242030697,0.27069133398247325,0.23081463990554899
2015-05-12,0.7490291262135922,0.9829110194460813,0.3029126213592233,0.26163818503241015
2015-05-13,0.7778864970645792,0.9833729216152018,0.27495107632093935,0.2173396674584323
2015-05-14,0.7930528375733855,0.9779761904761904,0.26761252446183953,0.20773809523809525
2015-05-15,0.7037037037037037,0.961882072662299,0.16471734892787523,0.15187611673615248
2015-05-18,0.746705710102489,0.9556354916067147,0.31332357247437775,0.2823741007194245
2015-05-19,0.8292801556420234,0.982025164769323,0.3657587548638132,0.31935290593169563
2015-05-20,0.8695021749637506,0.9792038027332145,0.40502658289028515,0.3523469994058229
2015-05-21,0.9224470134874759,0.9898568019093079,0.609344894026975,0.5531026252983293
2015-05-22,0.9841193455245428,0.9957882069795427,0.45187680461982677,0.4037304452466907
2015-05-25,0.991270611057226,0.9987812309567337,0.6197866149369544,0.578915295551493
2015-05-26,0.9937137330754352,0.9981684981684982,0.8022243713733076,0.746031746031746
2015-05-27,0.989387361312108,0.9975565058032987,0.532561505065123,0.5064141722663409
2015-05-28,0.8970873786407767,0.9814126394052045,0.059223300970873784,0.06071871127633209
2015-05-29,0.8673765730880929,0.9669576059850374,0.1234269119070668,0.13154613466334164
2015-06-01,0.9639024390243902,0.9899180844360429,0.33170731707317075,0.3333333333333333
2015-06-02,0.9764821166095051,0.9911111111111112,0.5369916707496325,0.5441269841269841
2015-06-03,0.9742956005931784,0.9903722721437741,0.3346515076618883,0.34017971758664955
2015-06-04,0.9450222882615156,0.9890955740859525,0.21892025755324418,0.22450288646568314
2015-06-05,0.9554455445544554,0.9942010309278351,0.29257425742574256,0.29896907216494845
2015-06-08,0.909181636726547,0.9967362924281984,0.21407185628742514,0.21279373368146215
2015-06-09,0.8969484742371185,0.9947575360419397,0.13656828414207103,0.14285714285714285
2015-06-10,0.9261477045908184,0.9934383202099738,0.18463073852295409,0.1830708661417323
2015-06-11,0.9278247884519661,0.992772667542707,0.3096067695370831,0.3219448094612352
2015-06-12,0.9167497507477568,0.9921208141825345,0.353938185443669,0.37491792514773475
2015-06-15,0.8059177532597793,0.9841269841269841,0.1810431293881645,0.22156084656084657
2015-06-16,0.5787106446776612,0.970995385629532,-0.019490254872563718,0.07053394858272907
2015-06-17,0.6264940239043825,0.9763157894736842,0.0647410358565737,0.08223684210526316
2015-06-18,0.4271407110665999,0.9371277299801456,-0.12118177265898848,0.04765056254136334
2015-06-19,0.158943697060289,0.7647058823529411,-0.4060787244643747,-0.008592200925313946
2015-06-23,0.1366120218579235,0.7957839262187089,-0.16790859413810233,0.01383399209486166
2015-06-24,0.21601581809194265,0.8521681997371879,0.011863568956994563,0.04467805519053877
2015-06-25,0.13330054107230693,0.6900393184796855,-0.31382193802262665,0.007208387942332897
2015-06-26,0.045610593428151054,0.32306684141546527,-0.7439921530161844,-0.09501965923984272
2015-06-29,0.0310192023633678,0.16052631578947368,-0.8380108321024126,-0.21052631578947367
2015-06-30,0.04466501240694789,0.2592838196286472,-0.03821339950372209,0.002652519893899204
2015-07-01,0.028064992614475627,0.1387782204515272,-0.6356474643032989,-0.21181938911022577
2015-07-02,0.01092896174863388,0.05760214333556597,-0.8350720317933432,-0.46617548559946415
2015-07-03,0.0035478966041561076,0.025255972696245733,-0.8874809934110491,-0.6641638225255972
2015-07-06,0.007731958762886598,0.018711018711018712,-0.7489690721649485,-0.6334026334026334
2015-07-07,0.010602678571428572,0.014673514306676448,-0.9045758928571429,-0.8275862068965517
2015-07-08,0.00900225056264066,0.010566762728146013,-0.8529632408102026,-0.8155619596541787
2015-07-09,0.024834437086092714,0.025477707006369428,0.0,0.0031847133757961785
2015-07-10,0.060032894736842105,0.05,0.0024671052631578946,0.002127659574468085
2015-07-13,0.12387202625102543,0.07936507936507936,0.013125512715340444,0.0021164021164021165
2015-07-14,0.11283728536385937,0.052742616033755275,0.0024529844644317253,0.002109704641350211
2015-07-15,0.0482420278004906,0.025236593059936908,-0.01062959934587081,-0.004206098843322818
2015-07-16,0.08408163265306122,0.031413612565445025,-0.017959183673469388,-0.010471204188481676
2015-07-17,0.26910569105691057,0.05555555555555555,0.008130081300813009,0.00102880658436214
2015-07-20,0.36585365853658536,0.06762295081967214,0.011382113821138212,0.0010245901639344263
2015-07-21,0.5716612377850163,0.06967213114754098,0.015472312703583062,0.0010245901639344263
2015-07-22,0.7422764227642277,0.08793456032719836,0.01788617886178862,0.0
2015-07-23,0.9244516653127539,0.11644535240040858,0.12022745735174654,0.0020429009193054137
2015-07-24,0.9058441558441559,0.09276248725790011,0.07467532467532467,0.0030581039755351682
2015-07-27,0.44525547445255476,0.03480040941658137,-0.025952960259529603,-0.02968270214943705
2015-07-28,0.28940986257073564,0.036923076923076927,0.0064672594987873885,-0.013333333333333334
2015-07-29,0.7160096540627514,0.0593654042988741,0.05631536604987932,0.0010235414534288639
2015-07-30,0.535426731078905,0.05521472392638037,0.021739130434782608,-0.023517382413087935
2015-07-31,0.4579967689822294,0.045081967213114756,0.021809369951534735,-0.02151639344262295
2015-08-03,0.3203252032520325,0.030864197530864196,0.004878048780487805,-0.033950617283950615
2015-08-04,0.587327376116978,0.06256410256410257,0.059301380991064176,0.0020512820512820513
2015-08-05,0.461292897047087,0.05510204081632653,0.053471667996807665,-0.006122448979591836
2015-08-06,0.3978494623655914,0.05188199389623601,0.018433179723502304,-0.01627670396744659
2015-08-07,0.6135384615384616,0.07482305358948432,0.06523076923076923,0.0020222446916076846
2015-08-10,0.9133730373578777,0.1308316430020284,0.2273957769355712,0.0030425963488843813
2015-08-11,0.9228778467908902,0.15237134207870837,0.18115942028985507,0.004036326942482341
2015-08-12,0.8263319672131147,0.14242424242424243,0.12090163934426229,0.0030303030303030303
2015-08-13,0.9016641452344932,0.20505050505050504,0.2415532022188603,0.00404040404040404
2015-08-14,0.9027370478983382,0.24245472837022133,0.22971652003910067,0.005030181086519115
2015-08-17,0.8854924793789423,0.3340080971659919,0.35419699175157693,0.005060728744939271
2015-08-18,0.44680851063829785,0.11538461538461539,-0.04642166344294004,-0.024291497975708502
2015-08-19,0.5886319845857418,0.1841046277665996,0.030828516377649325,-0.006036217303822937
2015-08-20,0.403171552138395,0.11776447105788423,-0.04613166746756367,-0.03293413173652695
2015-08-21,0.14908916586768936,0.060515873015873016,-0.26558005752636626,-0.057539682539682536
2015-08-24,0.038053949903660886,0.021890547263681594,-0.6714836223506744,-0.15223880597014924
2015-08-25,0.009643201542912247,0.008955223880597015,-0.8741562198649951,-0.37711442786069654
