signal,kou_jing,window,leg,reading,start,end,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
equal_weight,1000,2024-2026,longflat,ii_fut_close,2024-01-02,2026-04-29,0.4083404964189649,2.061876858463014,-0.1752556379879726,2.3299706708835717,11.036036036036036,0.577922077922078,555
equal_weight,1000,2024-2026,longflat,iii_fut_open_entry,2024-01-02,2026-04-29,0.4083404964189649,2.061876858463014,-0.1752556379879726,2.3299706708835717,11.036036036036036,0.577922077922078,555
equal_weight,1000,2024-2026,longflat,iv_fut_open_both,2024-01-02,2026-04-29,0.4083404964189649,2.061876858463014,-0.1752556379879726,2.3299706708835717,11.036036036036036,0.577922077922078,555
equal_weight,blend,full,symmetric,i_spot_close,2022-07-25,2026-04-29,0.3764280775657738,1.6885099125257648,-0.25018636222167856,1.5045907147897946,20.011037527593817,0.5403314917127072,906
equal_weight,blend,full,symmetric,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.41801808805423457,1.8743918829458996,-0.23200661463418204,1.8017507333286482,20.011037527593817,0.5447513812154696,906
equal_weight,blend,full,symmetric,ii_fut_close,2022-07-25,2026-04-29,0.3908951002386773,1.6434675292093428,-0.2875287512147586,1.3594991756031838,20.011037527593817,0.5524861878453039,906
equal_weight,blend,full,symmetric,iii_fut_open_entry,2022-07-25,2026-04-29,0.3911733133450397,1.6438213277596478,-0.2909045716614813,1.3446791540981304,20.011037527593817,0.554696132596685,906
equal_weight,blend,full,symmetric,iv_fut_open_both,2022-07-25,2026-04-29,0.38989783207567935,1.6400412734753724,-0.289971499377895,1.3446074283581881,20.011037527593817,0.5535911602209945,906
equal_weight,blend,full,short_seg,i_spot_close,2022-07-25,2026-04-29,0.09896462306465653,0.6378274577551537,-0.2540436926466262,0.3895574892399157,10.005518763796909,0.4713656387665198,906
equal_weight,blend,full,short_seg,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.14055463355311726,0.9034151498862714,-0.22606313899445596,0.6217494553880554,10.005518763796909,0.4801762114537445,906
equal_weight,blend,full,short_seg,ii_fut_close,2022-07-25,2026-04-29,0.11343164573756001,0.644463649874758,-0.27927299695189867,0.4061676101005111,10.005518763796909,0.4977973568281938,906
equal_weight,blend,full,short_seg,iii_fut_open_entry,2022-07-25,2026-04-29,0.11370985884392246,0.6454548023305283,-0.2836506117514057,0.40088000565843634,10.005518763796909,0.5,906
equal_weight,blend,full,short_seg,iv_fut_open_both,2022-07-25,2026-04-29,0.11243437757456214,0.6374411379086714,-0.27788349396162215,0.4046097735840697,10.005518763796909,0.5220264317180616,906
equal_weight,blend,full,longflat,i_spot_close,2022-07-25,2026-04-29,0.2774634545011172,1.7258918293981569,-0.16666686242381612,1.6647787716526223,10.005518763796909,0.5635245901639344,906
equal_weight,blend,full,longflat,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.2774634545011172,1.7258918293981569,-0.16666686242381612,1.6647787716526223,10.005518763796909,0.5635245901639344,906
equal_weight,blend,full,longflat,ii_fut_close,2022-07-25,2026-04-29,0.2774634545011172,1.7258918293981569,-0.16666686242381612,1.6647787716526223,10.005518763796909,0.5635245901639344,906
equal_weight,blend,full,longflat,iii_fut_open_entry,2022-07-25,2026-04-29,0.2774634545011172,1.7258918293981569,-0.16666686242381612,1.6647787716526223,10.005518763796909,0.5635245901639344,906
equal_weight,blend,full,longflat,iv_fut_open_both,2022-07-25,2026-04-29,0.2774634545011172,1.7258918293981569,-0.16666686242381612,1.6647787716526223,10.005518763796909,0.5635245901639344,906
equal_weight,blend,2021-2023,symmetric,i_spot_close,2022-07-25,2023-12-29,0.22778689640871524,1.4828703592587564,-0.10662416758232818,2.1363533387759692,16.752136752136753,0.5342857142857143,351
equal_weight,blend,2021-2023,symmetric,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.25085509214110635,1.6344956721432369,-0.10645391095863255,2.356466661319633,16.752136752136753,0.5371428571428571,351
equal_weight,blend,2021-2023,symmetric,ii_fut_close,2022-07-25,2023-12-29,0.21040120127680673,1.3871481151242457,-0.10638173271151663,1.9777944569427868,16.752136752136753,0.5371428571428571,351
equal_weight,blend,2021-2023,symmetric,iii_fut_open_entry,2022-07-25,2023-12-29,0.21086749543247119,1.3896204892121315,-0.1063817327115163,1.9821776733445124,16.752136752136753,0.5371428571428571,351
equal_weight,blend,2021-2023,symmetric,iv_fut_open_both,2022-07-25,2023-12-29,0.2158116144210013,1.4210956896711942,-0.10859226443633807,1.9873571615915635,16.752136752136753,0.5371428571428571,351
equal_weight,blend,2021-2023,short_seg,i_spot_close,2022-07-25,2023-12-29,0.14114246768657548,1.2280599114994653,-0.06743028626664083,2.0931613300357825,8.376068376068377,0.4945054945054945,351
equal_weight,blend,2021-2023,short_seg,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.16421066341896662,1.4301193964243628,-0.0634469855166212,2.5881554825949666,8.376068376068377,0.5,351
equal_weight,blend,2021-2023,short_seg,ii_fut_close,2022-07-25,2023-12-29,0.12375677255466698,1.1021470806497469,-0.06717331341898491,1.842350276556257,8.376068376068377,0.5,351
equal_weight,blend,2021-2023,short_seg,iii_fut_open_entry,2022-07-25,2023-12-29,0.12422306671033145,1.1054398188642414,-0.06891138277246567,1.802649456628901,8.376068376068377,0.5,351
equal_weight,blend,2021-2023,short_seg,iv_fut_open_both,2022-07-25,2023-12-29,0.12916718569886151,1.1485502812273403,-0.06822661008002628,1.8932083178008563,8.376068376068377,0.521978021978022,351
equal_weight,blend,2021-2023,longflat,i_spot_close,2022-07-25,2023-12-29,0.08664442872213976,0.845892169502453,-0.12103448714531073,0.715865624465503,8.376068376068377,0.5388888888888889,351
equal_weight,blend,2021-2023,longflat,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.08664442872213976,0.845892169502453,-0.12103448714531073,0.715865624465503,8.376068376068377,0.5388888888888889,351
equal_weight,blend,2021-2023,longflat,ii_fut_close,2022-07-25,2023-12-29,0.08664442872213976,0.845892169502453,-0.12103448714531073,0.715865624465503,8.376068376068377,0.5388888888888889,351
equal_weight,blend,2021-2023,longflat,iii_fut_open_entry,2022-07-25,2023-12-29,0.08664442872213976,0.845892169502453,-0.12103448714531073,0.715865624465503,8.376068376068377,0.5388888888888889,351
equal_weight,blend,2021-2023,longflat,iv_fut_open_both,2022-07-25,2023-12-29,0.08664442872213976,0.845892169502453,-0.12103448714531073,0.715865624465503,8.376068376068377,0.5388888888888889,351
equal_weight,blend,2024-2026,symmetric,i_spot_close,2024-01-02,2026-04-29,0.4683534326192352,1.8204950712436265,-0.2501863622216788,1.8720182365665818,22.07207207207207,0.5433212996389891,555
equal_weight,blend,2024-2026,symmetric,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.5215831539933133,2.026469439961381,-0.23200661463418193,2.248139152479438,22.07207207207207,0.5487364620938628,555
equal_weight,blend,2024-2026,symmetric,ii_fut_close,2024-01-02,2026-04-29,0.5012917973924355,1.7980706264368622,-0.2875287512147585,1.7434492908085386,22.07207207207207,0.5613718411552346,555
equal_weight,blend,2024-2026,symmetric,iii_fut_open_entry,2024-01-02,2026-04-29,0.500658616004554,1.7948913473254047,-0.29090457166148065,1.7210407287347809,22.07207207207207,0.5649819494584838,555
equal_weight,blend,2024-2026,symmetric,iv_fut_open_both,2024-01-02,2026-04-29,0.49544965781533873,1.778409057011178,-0.28997149937789424,1.708615015193831,22.07207207207207,0.5631768953068592,555
equal_weight,blend,2024-2026,short_seg,i_spot_close,2024-01-02,2026-04-29,0.07020983749033212,0.39898222459216903,-0.2540436926466262,0.2763691424844534,11.036036036036036,0.45387453874538747,555
