signal,kou_jing,window,leg,pair,sharpe_hi,sharpe_lo,d_ann,d_maxdd,diff_sharpe,ci_lo,ci_hi,p_value,boot_mean,boot_sd,block,n_boot,seed,n_obs,ci_excludes_zero
equal_weight,blend,2021-2023,short_seg,iii_fut_open_entry−i_spot_close,1.1054398188642414,1.2280599114994653,-0.01691940097624403,-0.0014810965058248415,-0.12262009263522389,-0.26188204350952926,0.0954494702090736,0.20617938206179381,-0.08807464589042296,0.09161980177659627,20,10000,0,351,False
equal_weight,blend,2021-2023,longflat,ii_fut_close−i_spot_close,0.845892169502453,0.845892169502453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,blend,2021-2023,longflat,iii_fut_open_entry−ii_fut_close,0.845892169502453,0.845892169502453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,blend,2021-2023,longflat,iv_fut_open_both−iii_fut_open_entry,0.845892169502453,0.845892169502453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,blend,2021-2023,longflat,iii_fut_open_entry−i_spot_close,0.845892169502453,0.845892169502453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,blend,2024-2026,symmetric,ii_fut_close−i_spot_close,1.7980706264368622,1.8204950712436265,0.03293836477320028,-0.037342388993079734,-0.02242444480676431,-0.2589851464385665,0.21999023880346308,0.8714128587141285,-0.005289483900178881,0.12443034347730857,20,10000,0,555,False
equal_weight,blend,2024-2026,symmetric,iii_fut_open_entry−ii_fut_close,1.7948913473254047,1.7980706264368622,-0.0006331813878814874,-0.003375820446722133,-0.0031792791114575447,-0.034181962205475584,0.03247252797646929,0.8485151484851515,-0.00037481207638101477,0.016743017651733385,20,10000,0,555,False
equal_weight,blend,2024-2026,symmetric,iv_fut_open_both−iii_fut_open_entry,1.778409057011178,1.7948913473254047,-0.00520895818921524,0.0009330722835864114,-0.016482290314226766,-0.07462526115309838,0.02757011667256501,0.5156484351564844,-0.01657938020424428,0.025955245372127136,20,10000,0,555,False
equal_weight,blend,2024-2026,symmetric,iii_fut_open_entry−i_spot_close,1.7948913473254047,1.8204950712436265,0.03230518338531879,-0.04071820943980187,-0.025603723918221855,-0.2555702237489701,0.21986370162810656,0.8528147185281472,-0.005664295976559895,0.12380006630747378,20,10000,0,555,False
equal_weight,blend,2024-2026,short_seg,ii_fut_close−i_spot_close,0.49967567676091407,0.39898222459216903,0.032938364773200265,-0.025229304305271705,0.10069345216874503,-0.11414143933897958,0.3744091715498541,0.42055794420557946,0.11925681554180706,0.12400343494598813,20,10000,0,555,False
equal_weight,blend,2024-2026,short_seg,iii_fut_open_entry−ii_fut_close,0.49616203145173093,0.49967567676091407,-0.000633181387881418,-0.004377614799507268,-0.0035136453091831332,-0.04520832134482388,0.044943125452102356,0.8737126287371263,0.00034484399725490605,0.022503970931661697,20,10000,0,555,False
equal_weight,blend,2024-2026,short_seg,iv_fut_open_both−iii_fut_open_entry,0.47034614933336505,0.49616203145173093,-0.005208958189215365,0.005767117789783227,-0.025815882118365885,-0.10757670837865525,0.035749418938408474,0.45395460453954606,-0.026632179730990743,0.03646692068534951,20,10000,0,555,False
equal_weight,blend,2024-2026,short_seg,iii_fut_open_entry−i_spot_close,0.49616203145173093,0.39898222459216903,0.03230518338531885,-0.029606919104778973,0.0971798068595619,-0.11328618208248217,0.3685145848084097,0.43485651434856515,0.11960165953906199,0.1226101363224088,20,10000,0,555,False
equal_weight,blend,2024-2026,longflat,ii_fut_close−i_spot_close,2.114963674055318,2.114963674055318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,blend,2024-2026,longflat,iii_fut_open_entry−ii_fut_close,2.114963674055318,2.114963674055318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,blend,2024-2026,longflat,iv_fut_open_both−iii_fut_open_entry,2.114963674055318,2.114963674055318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,blend,2024-2026,longflat,iii_fut_open_entry−i_spot_close,2.114963674055318,2.114963674055318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
