date,factor_value_opt,position_opt,factor_value_incumbent,position_incumbent,index_close,index_ret
2024-03-18,0.29077234046336037,1,0.6977318467550825,1,242413.5469,0.031949290022508015
2024-03-19,0.36309330625622976,1,0.6536279040550392,1,242756.5,0.0014147439546416951
2024-03-20,0.3602701371654739,1,0.6212764182804944,1,247969.9531,0.021476059755351606
2024-03-21,0.43076067944026775,1,0.5932327199162284,1,249573.4688,0.006466572582498831
2024-03-22,0.288981241843065,1,0.5639250028564193,1,245177.5469,-0.01761373883664996
2024-03-25,0.24686123618220882,1,0.49435033964234104,1,238588.0781,-0.026876314260080303
2024-03-26,0.2975386371205581,1,0.4087177223424267,1,239343.5313,0.0031663493248115238
2024-03-27,0.11858971241150812,1,0.3283660908125991,1,232165.0938,-0.029992193484445373
2024-03-28,0.39588897892013986,1,0.24903106329930705,1,239562.3438,0.031862024901867514
2024-03-29,0.4729602440211539,1,0.17162987454567694,1,244077.1875,0.01884621609717274
2024-04-01,0.6991675998416587,1,0.1307013475610308,1,250456.5,0.02613645529654418
2024-04-02,0.7685272787185777,1,0.10625066149418028,1,252754.0781,0.00917356147674342
2024-04-03,0.7379659590430533,1,0.061746683603715026,1,250772.2344,-0.00784099593920673
2024-04-08,0.7465024348288334,1,0.03532095417656898,1,239404.2969,-0.04533172313593259
2024-04-09,0.7404930320534971,1,0.028549320673927958,1,244521.4063,0.02137434234163904
2024-04-10,0.7626269300990315,1,-0.03353355302640694,0,237337.0,-0.02938150245703053
2024-04-11,0.7462142893664019,1,-0.12518820179203397,0,238172.3125,0.0035195207658309524
2024-04-12,0.6163276598613988,1,-0.20397272684296283,0,236847.9375,-0.005560574972374277
2024-04-15,0.504660062777096,1,-0.29572983331855623,0,215822.5781,-0.08877155368937928
2024-04-16,0.26865599582113175,1,-0.42044016914544846,0,193051.0156,-0.10551056659812919
2024-04-17,0.3252330864654889,1,-0.49923071520603024,0,211741.5,0.09681629667634861
2024-04-18,0.34777217947480277,1,-0.5506488818804576,0,210365.7188,-0.006497456568504534
2024-04-19,0.21445733689199598,1,-0.6035787290543146,0,208164.8281,-0.010462211773641816
2024-04-22,0.253991268615083,1,-0.635192646919434,0,204751.25,-0.01639843834886545
2024-04-23,0.2809193677958188,1,-0.6265493448426486,0,211794.4844,0.03439898120280094
2024-04-24,0.2193040911250583,1,-0.58843922570953,0,219109.5156,0.03453834607980011
2024-04-25,0.11566960937287703,1,-0.5487839490805804,0,222082.7813,0.013569769856220715
2024-04-26,0.36574079447672414,1,-0.45425647666432145,0,223362.5938,0.005762772298277152
2024-04-29,0.33337322293433785,1,-0.36607829220556576,0,232996.7656,0.04313243160413194
2024-04-30,0.21769682872596147,1,-0.3012963278144334,0,231661.5781,-0.00573049800310188
2024-05-06,0.20909150164282647,1,-0.2659889903440774,0,239173.2031,0.03242499279167266
2024-05-07,0.32008778292257883,1,-0.21145879387120425,0,242602.4375,0.014337870445152667
2024-05-08,0.2625143045588669,1,-0.18886122945935083,0,239185.0156,-0.014086510981572431
2024-05-09,0.4571657171374475,1,-0.1384411365971767,0,243265.7969,0.017061191269709175
2024-05-10,0.3107912717759879,1,-0.12327784204996406,0,239240.6875,-0.01654613781013614
2024-05-13,0.007784188733645857,1,-0.10354796976358134,0,232086.8906,-0.029902091382344786
2024-05-14,-0.06600664695104937,1,-0.08089986214406997,0,236617.75,0.01952225473953595
2024-05-15,-0.15032229804742658,0,-0.07596045739301385,0,237189.25,0.002415287948600575
2024-05-16,-0.10237431098656212,0,-0.08469411367124688,0,242105.1563,0.02072567074603926
2024-05-17,-0.14142411534317337,0,-0.009540045632688893,0,246279.8438,0.01724328206718173
2024-05-20,-0.22337703586007984,0,0.06317666889831049,1,245410.5938,-0.0035295214849409007
2024-05-21,-0.28433667386287037,0,0.10754883972967674,1,241473.8438,-0.01604148353598911
2024-05-22,-0.23018018542317928,0,0.20990505843160007,1,243362.5469,0.007821563902234985
2024-05-23,-0.20157578339501425,0,0.27031276183414,1,236715.9219,-0.027311618343356492
2024-05-24,-0.23170286946457128,0,0.2519676206325202,1,234634.0313,-0.008794890446277126
2024-05-27,-0.1474114741691858,0,0.2173128128364278,1,235975.375,0.005716748301890506
2024-05-28,-0.10160730375130785,0,0.20839317010282882,1,232204.2188,-0.01598114294764863
2024-05-29,0.08198674105822878,1,0.12417808053291038,1,234127.7031,0.008283588945714682
2024-05-30,0.02521564379955968,1,0.029468335638367628,1,231397.8906,-0.01165950233080304
2024-05-31,0.023314551595280574,1,-0.005644047057015819,0,233587.1875,0.009461179159080846
2024-06-03,-0.030356953354030297,1,-0.01752323700438852,0,225262.9375,-0.03563658644590684
2024-06-04,-0.005801459226070425,1,-0.05949994065656873,0,218742.5625,-0.028945618273312324
2024-06-05,0.13301528818741815,1,-0.04196727144430368,0,212939.7969,-0.026527830403376584
2024-06-06,0.1408548336592413,1,-0.045328490357131185,0,199071.1875,-0.06512925062341879
