family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F2,F2_lb20zw250,3,1000,-0.014806105821302635,1077,0.009803982683550913,-0.033406323229022705
F2,F2_lb20zw250,3,blend,-0.013301891814666282,1077,0.012795442068565126,-0.024670483502904177
F2,F2_lb20zw250,5,500,-0.012189770804814927,645,-0.03258452682993344,0.008172714934889086
F2,F2_lb20zw250,5,1000,-0.024289877730667597,645,-0.030992115861289804,-0.010939478705702428
F2,F2_lb20zw250,5,blend,-0.017254594882495596,645,-0.03145425592527843,2.3088976305231565e-05
F2,F2_lb20zw250,10,500,-0.015720696199949643,322,-0.0593646669815777,-0.034458124575239835
F2,F2_lb20zw250,10,1000,-0.02760570427191386,322,-0.033392379152889305,-0.06595754769167549
F2,F2_lb20zw250,10,blend,-0.019628810056069732,322,-0.04177294914186742,-0.05346525264339112
F2,F2_lb20zw250,20,500,-0.06805343958748389,160,-0.18679657855810666,-0.025474525474525472
F2,F2_lb20zw250,20,1000,-0.08015938122582912,160,-0.1765386841597531,-0.04298333245701667
F2,F2_lb20zw250,20,blend,-0.0707722957928044,160,-0.1799472634896135,-0.048162363951837636
F3,F3_lb5zw60,3,500,-0.05272332819274596,1077,-0.07305849683347691,-0.03223666257614469
F3,F3_lb5zw60,3,1000,-0.04612090128963725,1077,-0.04704413516870738,-0.026628382721841006
F3,F3_lb5zw60,3,blend,-0.05109405599644462,1077,-0.0611856456494645,-0.030368613948329837
F3,F3_lb5zw60,5,500,-0.0053198183110187295,645,0.02300863408149054,-0.03143074950730472
F3,F3_lb5zw60,5,1000,0.0003750678069109608,645,0.04040292380289167,-0.026546844010876078
F3,F3_lb5zw60,5,blend,-0.0020224235721642172,645,0.03217449317990348,-0.030458273132414886
F3,F3_lb5zw60,10,500,0.06330601703244654,322,0.0036923319162336632,0.14422721309920816
F3,F3_lb5zw60,10,1000,0.05398304662869019,322,-0.015009447331128955,0.10815381454378782
F3,F3_lb5zw60,10,blend,0.05785018513489786,322,-0.017245315698315226,0.13806641273253148
F3,F3_lb5zw60,20,500,0.07427340911754365,160,0.03665830600038589,0.2076081812923918
F3,F3_lb5zw60,20,1000,0.08230692605179889,160,0.04759148498295711,0.17314264682685732
F3,F3_lb5zw60,20,blend,0.07327434665416617,160,0.055662743584796455,0.19220253430779746
F3,F3_lb5zw250,3,500,-0.04372411435238637,1077,-0.02246560751570794,-0.046075847144487043
F3,F3_lb5zw250,3,1000,-0.0449340732300568,1077,-0.0061113334472026595,-0.04397975518540206
F3,F3_lb5zw250,3,blend,-0.046247429169986524,1077,-0.016127470476052744,-0.045904076436952455
F3,F3_lb5zw250,5,500,0.02362430789994674,645,0.05355954983954147,-0.05006120535413793
F3,F3_lb5zw250,5,1000,0.02280007101558094,645,0.04401725842346444,-0.04881009590925954
F3,F3_lb5zw250,5,blend,0.022859593520767364,645,0.04750351840038179,-0.05148489511343339
F3,F3_lb5zw250,10,500,0.05056951243467083,322,0.03939537080774681,0.12284300864535093
F3,F3_lb5zw250,10,1000,0.03361793828932587,322,-0.003117619272555503,0.08533135243634524
