measure,form,P,Q,hold,threshold,dual_sharpe_train_14_20,maxdd_improve_train_14_20,short_frac_train_14_20,dual_sharpe_val_21_23,maxdd_improve_val_21_23,short_frac_val_21_23,dual_sharpe_holdout_24_26,maxdd_improve_holdout_24_26,short_frac_holdout_24_26
pct_above_ma60,low_pct,60,20,20,0.2,1.4058556616424327,1.1102230246251565e-16,0.006444053895723492,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,60,40,20,0.2,1.2641859096285057,-1.1102230246251565e-16,0.0638547158758055,0.7671579116047741,-5.551115123125783e-16,0.0343878954607978,1.95903851533614,0.0,0.0707070707070707
pct_above_ma60,low_pct,60,40,20,0.2,1.3308286790852935,-3.3306690738754696e-16,0.01816051552431166,0.9128864865154879,0.0,0.027510316368638238,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,nonconfirm,20,20,5,0.2,0.5941862863414281,-0.11947559540744812,0.14528412419449327,0.6319366132333788,-0.006292078635559584,0.1031636863823934,1.9279443403186607,-0.006455108963604461,0.07407407407407407
hi_lo_diff20,deteriorating,20,10,5,0.2,1.1556928331149692,-0.06308111541405603,0.04569420035149385,0.9034515296157636,-4.440892098500626e-16,0.039889958734525444,1.7274766445240837,0.0,0.021885521885521887
hi_lo_diff20,low_pct,20,10,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7681995781894613,-2.220446049250313e-16,0.005502063273727648,1.7476586834892367,0.0,0.0
hi_lo_diff20,deteriorating,20,20,5,0.2,1.3242325032612563,-0.021410638190562548,0.03397773872290568,1.0464699527568833,-3.3306690738754696e-16,0.033012379642365884,1.6346307524599708,0.0,0.015151515151515152
hi_lo_diff20,low_pct,20,20,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff20,deteriorating,20,40,5,0.2,1.1527662653068287,-3.3306690738754696e-16,0.0351493848857645,0.686668760820897,1.1102230246251565e-16,0.03163686382393398,1.706370778000443,0.0,0.003367003367003367
hi_lo_diff20,low_pct,20,40,5,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff20,nonconfirm,20,20,10,0.2,0.41618362086102073,-0.15359503973915556,0.18453427065026362,0.6536513367340715,-0.005124961858579802,0.1485557083906465,1.889693400456889,-0.006455108963604461,0.11952861952861953
hi_lo_diff20,deteriorating,20,10,10,0.2,0.9194555790976262,-0.13660713483809228,0.07498535442296426,0.73846252553299,-2.220446049250313e-16,0.07152682255845942,1.9432531785760463,0.0,0.03872053872053872
hi_lo_diff20,low_pct,20,10,10,0.2,1.404108811692938,-1.1102230246251565e-16,0.006444053895723492,0.7489273679032152,1.1102230246251565e-16,0.0068775790921595595,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,20,20,10,0.2,1.0556202098052234,-0.04006788103132797,0.054481546572934976,0.8411556181062338,-3.3306690738754696e-16,0.06464924346629987,1.6915656396292609,0.0,0.030303030303030304
hi_lo_diff20,low_pct,20,20,10,0.2,1.4125055529621364,4.440892098500626e-16,0.005858230814294083,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,20,40,10,0.2,1.044126781097559,-0.0024797577542552407,0.062097246631517285,0.7253090101098354,-4.440892098500626e-16,0.05089408528198074,1.6409493490357134,0.0,0.008417508417508417
hi_lo_diff20,low_pct,20,40,10,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,nonconfirm,20,20,20,0.2,0.28417012604333236,-0.28036518061392024,0.22437024018746338,0.6355588561512827,-3.3306690738754696e-16,0.2310866574965612,1.6956131419873086,-0.006455108963604461,0.16835016835016836
hi_lo_diff20,deteriorating,20,10,20,0.2,0.7435118555067728,-0.14111052802396717,0.11482132396016403,0.8523304185647052,-0.012491073938975306,0.13342503438789546,1.786114385317018,0.0,0.07575757575757576
hi_lo_diff20,low_pct,20,10,20,0.2,1.3450243185102784,-1.1102230246251565e-16,0.008201523140011716,0.7277863451593083,2.220446049250313e-16,0.016506189821182942,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,20,20,20,0.2,0.8250390253444051,-0.18167010366567826,0.08611599297012303,0.9261759307426466,-1.1102230246251565e-16,0.12379642365887207,1.6915656396292609,0.0,0.030303030303030304
