rank_worst_tv,lookback,z_window,smoothing,theta,exposure,is_incumbent,sharpe_full,ann_full,maxdd_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
995,60,300,0,0.7,0.056695992179863146,0,0.4611523483425427,0.03256415474987104,-0.11526909593990842,4.310850439882699,0.5985143839199656,0.4648586435313375,0.4588416832827619,0.4648586435313375
996,10,20,0,0.4,0.2065819485174324,0,0.8216151605723983,0.10785027810635268,-0.2429919898378189,27.06256109481916,0.8969537814180449,0.4634923929454016,0.9601655168415927,0.4634923929454016
997,40,200,5,0.65,0.06875203649397198,0,0.6042162368457286,0.04155184358372296,-0.12431544550436857,2.554578038449006,0.8197476460926,0.4630208451284515,0.3618626242809573,0.4630208451284515
998,5,10,0,0.05,0.45389377647442164,0,0.49730618327264353,0.1010919772113875,-0.549500319095196,52.36884978820463,0.462738468743555,0.5719958040007007,0.502601811066798,0.462738468743555
999,40,120,5,0.7,0.056370153144346694,0,0.3823267035398509,0.02430261465535085,-0.18612378999301937,2.2352557836428804,0.6239662849179772,0.46150895774629386,0.018918614222282703,0.46150895774629386
1000,60,180,5,0.6,0.09514499837080483,0,0.5457614990638237,0.04848598486701104,-0.17201922275624504,3.1932225480612577,0.46137810494470904,0.6908833012919205,0.6776370572234702,0.46137810494470904
1001,10,20,0,0.35,0.2404692082111437,0,0.7169573545347987,0.10458680752707357,-0.3308310106097785,29.457478005865102,0.6463599455707972,0.45541952548278447,1.0673308199097504,0.45541952548278447
1002,60,300,0,0.65,0.07885304659498207,0,0.29729210322179517,0.024689633143519924,-0.23789567115948296,5.428478331704138,0.45439862207858406,0.5113466064122048,0.1275180695046999,0.45439862207858406
1003,5,10,0,-0.2,0.6438579341805148,0,0.561899229322276,0.13797665993874064,-0.4284885640252387,52.12935809710003,0.452476047445371,1.278117215174014,0.31253064752391196,0.452476047445371
1004,10,30,5,0.5,0.10296513522319974,0,0.7549781311330237,0.0653640274868212,-0.19278046049601338,9.819159335288367,1.2504062332118555,0.4513549237611,-0.05989535773149151,0.4513549237611
1005,60,300,5,0.55,0.12447051156728577,0,0.24589441600005962,0.024779625768980518,-0.3250444860672874,3.8318670576735094,0.4477091555296346,0.6920537447637913,-0.2151143314343009,0.4477091555296346
1006,20,40,0,0.6,0.11632453567937438,0,0.828297509609618,0.08259561412173451,-0.22628452499778862,13.730856956663409,0.8717431894094891,0.4475909597007356,1.0646261328719429,0.4475909597007356
1007,10,20,5,0.6,0.05246008471814923,0,0.4419967858907444,0.02616189012125623,-0.1613763702223956,5.987292277614858,0.7021804510210476,0.44710691501585514,0.08912644457704881,0.44710691501585514
1008,20,100,0,0.7,0.04594330400782014,0,0.8425468202478049,0.06059227630459187,-0.11553451521112656,6.067122841316389,1.2861301546898907,0.44511364545023163,0.7247293447257321,0.44511364545023163
1009,5,25,5,0.5,0.05408927989573151,0,0.7989041115637124,0.04527600239509476,-0.08571748967141168,8.30237862495927,0.8487244987174688,0.44469418641224145,0.9230878916690275,0.44469418641224145
1010,40,120,5,0.6,0.08993157380254155,0,0.37318089958525036,0.0301528325544489,-0.16959752181078658,2.873900293255132,0.780175717655999,0.44375474629502915,-0.31366295915193554,0.44375474629502915
1011,5,15,0,0.25,0.28413163897034865,0,0.5086834449569542,0.08348794484180533,-0.4675068781458329,43.74714890843923,0.44057583521849114,0.5319451136509841,0.6254045807157027,0.44057583521849114
1012,5,25,5,0.45,0.08536982730531117,0,0.6435312185005698,0.05204097820162912,-0.20761746614537246,11.65526230042359,0.540100677517355,0.44048400201610205,1.0146392909266246,0.44048400201610205
1013,40,120,0,0.6,0.09775171065493646,0,0.643158115144767,0.05596990882311353,-0.14485719885317572,5.907461713913327,1.0491807653783096,0.43844559060446886,0.245284547958831,0.43844559060446886
1014,5,25,0,0.3,0.23949169110459434,0,0.6130827213041061,0.09111566153096792,-0.40404006926133784,38.318670576735094,0.5203163548794679,0.43371756487027724,0.9127530302656122,0.43371756487027724
1015,20,250,5,0.45,0.1348973607038123,0,1.0657189280798036,0.10943104247934253,-0.17870489148229818,5.428478331704138,1.595666259605254,0.43200160396429627,0.3981981685853435,0.43200160396429627
1016,5,25,0,0.7,0.0267188009123493,0,0.4648614849699337,0.02633606976831701,-0.11553451521112634,7.663734115347019,0.7150610851959628,0.42818637087211125,0.3616494947914614,0.42818637087211125
