family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
L3p,L3p_lb20zw60,40,blend,0.1584956183057449,79,0.15070028011204484,0.02330670751723383
L3p,L3p_lb20zw250,5,500,0.03145230850517957,646,-0.02166360683519277,0.0520754250328333
L3p,L3p_lb20zw250,5,1000,0.02180581009756868,646,-0.029080735723086067,0.04306407151790843
L3p,L3p_lb20zw250,5,blend,0.029635652868409204,646,-0.02493170163964763,0.04843088882383972
L3p,L3p_lb20zw250,10,500,0.03930704213506015,322,-0.03623838765548732,0.0734744195603041
L3p,L3p_lb20zw250,10,1000,0.02464505552429488,322,-0.06349787435049598,0.053035355850231544
L3p,L3p_lb20zw250,10,blend,0.030859650261011184,322,-0.05113367973547472,0.06345087006685526
L3p,L3p_lb20zw250,20,500,0.08782960271885622,160,-0.02447102707569619,0.030259214469740784
L3p,L3p_lb20zw250,20,1000,0.07766611977030352,160,-0.01874718631423243,0.02450181397549818
L3p,L3p_lb20zw250,20,blend,0.08359017930387905,160,-0.02025853752652904,0.03341395446658604
L3p,L3p_lb20zw250,40,500,0.11183057448880235,79,0.11288515406162467,0.23164460006565268
L3p,L3p_lb20zw250,40,1000,0.10817916260954237,79,0.10336134453781515,0.1911587701061385
L3p,L3p_lb20zw250,40,blend,0.1167964946445959,79,0.12829131652661066,0.203632782580151
