Date,000057.SH,000058.SH,000918.CSI,000919.CSI,H30351.CSI,H30352.CSI,H30355.CSI,H30356.CSI,000028.SH,000029.SH,000117.SH,000118.SH,932406.CSI,932407.CSI,932408.CSI,932409.CSI,399346.SZ,399348.SZ,399370.SZ,399371.SZ,399372.SZ,399373.SZ,399374.SZ,399375.SZ,399376.SZ,399377.SZ,399602.SZ,399604.SZ,399630.SZ,399631.SZ
2017-06-16,3286.9232,3720.8615,3772.7565,4282.3151,6797.9957,8253.3174,4249.2911,5059.1948,2850.7401,3719.6236,5407.3282,7791.0896,2530.5147,2584.9263,2545.5904,2427.3658,3856.1953,5183.4666,3977.3083,5716.7149,3703.2181,6437.6545,4241.1411,5710.9795,5892.769,6236.9539,1258.5528,1302.1032,1508.2809,1738.9842
2017-06-15,3288.0232,3733.7157,3779.4095,4301.7555,6803.112,8289.8705,4255.4113,5079.6007,2853.7353,3735.1461,5413.3707,7813.1137,2538.3597,2591.1854,2551.3455,2438.6423,3868.2641,5205.4898,3991.7,5739.2445,3720.5748,6467.0542,4245.9996,5719.9716,5914.5228,6262.021,1261.7133,1306.5581,1512.8962,1745.368
2017-06-14,3308.0364,3756.2505,3793.5546,4328.835,6726.3481,8250.0492,4257.5376,5103.1654,2868.7578,3762.0125,5377.4847,7790.1948,2509.9549,2552.5972,2516.7496,2397.0563,3829.5796,5200.2666,3960.5151,5755.7436,3695.8511,6507.1334,4218.5542,5708.1831,5840.8203,6228.6131,1249.0168,1299.5025,1498.7518,1738.9457
2017-06-13,3359.526,3816.2275,3861.2757,4410.1281,6751.1554,8288.2682,4323.5395,5182.9266,2916.963,3832.0698,5406.6184,7841.0335,2506.7665,2539.6731,2513.6101,2388.1798,3869.3801,5274.6065,3995.1786,5836.6566,3737.7587,6623.6596,4243.82,5751.5383,5870.7767,6261.1381,1262.147,1314.8157,1511.2065,1757.5518
2017-06-12,3363.0419,3818.1683,3860.0181,4415.895,6671.0254,8195.0917,4311.3487,5180.063,2925.2655,3838.8172,5356.7269,7775.66,2470.3726,2495.7576,2476.0161,2338.3642,3838.9771,5248.9775,3969.666,5823.226,3725.1539,6636.2912,4201.935,5688.4323,5810.0577,6196.3641,1249.3409,1303.0378,1496.2953,1744.479
2017-06-09,3362.5659,3816.863,3858.7515,4396.7903,6750.9061,8248.7931,4316.2086,5169.13,2921.9937,3836.0872,5394.3459,7806.6482,2504.9894,2537.9267,2524.8845,2403.8634,3877.0486,5226.3855,3995.9516,5820.4066,3735.1692,6610.9593,4246.3029,5705.992,5883.1026,6257.0591,1264.7352,1314.109,1509.654,1747.4073
2017-06-08,3349.5996,3796.4195,3840.2968,4371.6664,6737.2208,8230.0857,4297.7483,5141.4127,2908.2757,3809.5405,5390.314,7784.5039,2503.1117,2536.5169,2524.4705,2406.0246,3861.3793,5205.6754,3989.9813,5798.1583,3730.2788,6578.2947,4237.4988,5694.1804,5875.4103,6250.4836,1255.4799,1307.6009,1505.5862,1743.0708
2017-06-07,3318.9329,3764.2959,3804.3194,4324.6439,6721.8071,8211.779,4263.4729,5094.1521,2879.2161,3776.9819,5368.0584,7761.9505,2504.8743,2536.698,2528.6338,2408.2259,3846.1013,5153.1535,3965.0041,5755.6342,3696.3834,6509.595,4218.0399,5691.4463,5871.3609,6238.7684,1255.8449,1304.7346,1501.5969,1730.5079
2017-06-06,3287.9307,3731.4319,3756.2293,4282.7114,6597.5868,8055.9119,4208.0673,5037.9442,2852.779,3749.7878,5274.0879,7603.3767,2451.2312,2483.4117,2468.3221,2354.6713,3775.8503,5065.3541,3904.9702,5689.9829,3652.4826,6457.2848,4139.6614,5594.434,5755.4326,6118.904,1225.7442,1277.6375,1473.1463,1698.3777
2017-06-05,3265.2518,3707.2016,3722.6624,4246.4653,6572.9965,8015.1566,4176.032,5000.7727,2831.9828,3727.1126,5246.8854,7553.5878,2438.6739,2473.7583,2466.3367,2342.6969,3738.5599,5013.4733,3878.5406,5651.192,3621.3989,6405.7678,4122.2182,5573.8908,5725.9941,6085.6163,1215.6536,1268.7441,1463.9497,1683.4972
2017-06-02,3288.1307,3739.7204,3738.7711,4287.0769,6520.2423,7979.4585,4183.2052,5036.0502,2852.4151,3770.8704,5214.1783,7510.927,2416.1654,2449.4299,2436.7463,2323.7869,3723.4705,5024.6848,3871.705,5680.6167,3629.1935,6467.7497,4102.736,5557.3502,5676.2976,6058.3219,1206.3969,1262.0914,1456.5957,1681.1175
2017-06-01,3307.0465,3761.2723,3756.3363,4314.8118,6468.0606,7901.953,4193.2601,5055.3207,2875.1625,3797.7271,5172.3975,7448.5375,2383.2319,2421.2235,2407.0583,2299.3124,3700.0817,5022.5616,3860.0054,5692.1249,3633.5016,6514.3394,4076.7123,5522.6082,5617.2233,5992.5766,1198.7647,1257.4295,1447.6443,1674.9663
2017-05-31,3291.6919,3740.5328,3741.9795,4287.3348,6559.0751,8011.927,4193.5272,5041.3837,2858.1249,3766.3067,5240.3372,7570.4864,2445.24,2497.1242,2475.9071,2377.0796,3714.7914,5042.1093,3888.7496,5695.1913,3635.0511,6475.4425,4121.1775,5594.4677,5743.0877,6081.4466,1203.6085,1262.6962,1464.9432,1689.8501
2017-05-26,3283.8348,3727.2365,3731.4651,4266.9623,6576.3919,8003.0482,4182.0907,5022.8625,2852.3086,3750.0737,5248.474,7573.7145,2454.088,2503.2649,2480.7032,2387.2515,3708.8504,5026.6962,3884.2204,5675.3158,3620.2956,6443.2395,4131.8762,5595.726,5755.3583,6073.2084,1202.2831,1263.437,1463.5063,1686.6503
2017-05-25,3287.4611,3728.0409,3749.5497,4264.6012,6598.8468,8037.4644,4198.2588,5024.6026,2861.4679,3749.292,5236.4567,7595.4525,2456.1942,2501.6639,2475.2028,2390.5463,3736.8702,5037.3928,3894.3041,5678.913,3631.6972,6437.7886,4137.6303,5617.0423,5769.9711,6093.4904,1209.0455,1267.2035,1470.463,1689.8932
2017-05-24,3210.9092,3646.8191,3666.6336,4171.599,6579.6354,7931.1655,4116.2088,4924.393,2780.4531,3654.7656,5200.1572,7511.7018,2431.4897,2488.8212,2448.6876,2380.5252,3710.9353,4974.0568,3850.3612,5559.2591,3578.3703,6279.4905,4117.0612,5536.6401,5714.2389,6009.4349,1204.228,1257.4526,1457.613,1670.228
2017-05-23,3211.4514,3652.0953,3665.9815,4178.8241,6553.8666,7885.5788,4114.2272,4926.7559,2783.3897,3657.9109,5180.0566,7476.1547,2417.0902,2477.9593,2435.824,2368.8608,3684.1267,4967.0199,3838.0718,5555.3626,3566.5065,6284.819,4110.7916,5515.8379,5686.7076,5986.9551,1197.0396,1254.1107,1448.8089,1666.1662
2017-05-22,3186.973,3615.3568,3635.3888,4127.618,6650.5022,8030.7696,4102.0165,4895.1657,2750.903,3609.2734,5286.5045,7596.4812,2496.5363,2566.6183,2520.975,2452.9195,3717.3075,4982.4345,3866.9155,5537.2209,3564.6752,6201.8229,4164.2462,5597.7452,5812.8591,6095.5013,1210.3387,1263.5162,1468.2404,1682.1678
2017-05-19,3176.8457,3596.1728,3613.5793,4100.0044,6721.4759,8157.2924,4095.5153,4879.9445,2735.6323,3579.8173,5369.1716,7709.2269,2546.4757,2618.1649,2580.0156,2515.0364,3730.1687,4990.3118,3885.471,5532.0657,3565.5335,6149.3861,4195.8518,5656.8679,5889.9926,6198.2537,1214.6481,1270.0907,1478.7676,1693.5656
2017-05-18,3167.4686,3586.7421,3601.1029,4083.9995,6728.6859,8158.6331,4085.9808,4866.051,2724.3702,3575.3866,5366.8898,7709.1077,2541.3825,2626.3095,2579.5421,2523.017,3732.188,4972.39,3883.4823,5521.9963,3560.4827,6134.0444,4195.3597,5651.491,5897.8129,6197.6019,1217.8989,1270.5416,1479.2016,1689.4766
2017-05-17,3176.0193,3599.5763,3609.562,4091.7769,6790.7644,8241.9809,4099.8018,4882.3916,2730.3116,3586.5023,5412.9601,7763.6829,2562.303,2646.8163,2599.8158,2538.7989,3747.1052,4983.7654,3907.5571,5546.975,3581.6927,6154.4801,4221.751,5683.2764,5937.3687,6247.4032,1227.7874,1277.7313,1487.2951,1697.5268
2017-05-16,3192.0087,3620.876,3635.9843,4125.4261,6786.353,8227.9286,4121.7043,4914.7397,2748.9271,3613.7443,5394.8363,7723.046,2552.3732,2642.7767,2579.2095,2523.839,3767.8261,5023.74,3917.9505,5572.3463,3604.762,6210.1236,4224.1859,5659.7512,5910.6652,6226.4683,1231.0992,1286.8877,1490.0822,1705.6413
2017-05-15,3177.5186,3606.9609,3607.4469,4108.6388,6639.2803,8076.1241,4078.9096,4877.6997,2738.3741,3616.8876,5303.9005,7572.2427,2499.6854,2587.0475,2526.9214,2477.6319,3700.5261,4936.596,3860.7354,5534.5535,3563.0017,6207.1012,4151.6808,5550.991,5796.2934,6113.7826,1207.9298,1264.869,1462.9522,1674.975
2017-05-12,3162.3328,3597.6719,3591.6126,4099.4394,6595.1606,8043.8036,4057.994,4861.1573,2724.449,3614.4091,5279.8146,7567.6802,2492.7388,2582.1321,2520.5049,2473.1987,3679.4959,4903.5588,3839.3093,5522.4087,3538.8705,6194.2829,4130.832,5544.031,5778.8337,6090.6717,1197.4104,1253.6236,1454.707,1664.2894
2017-05-11,3123.6125,3555.2746,3548.9795,4048.7028,6609.9991,8042.0481,4025.1179,4813.6164,2686.6499,3555.9973,5273.7085,7552.4639,2496.5991,2591.3412,2531.8192,2486.6273,3669.5323,4876.3054,3830.7728,5467.1383,3523.2856,6105.152,4119.1186,5535.3524,5802.4311,6081.1393,1199.2126,1253.4505,1452.4461,1659.0
2017-05-10,3109.4644,3528.9802,3526.5704,4008.7932,6613.9046,8027.1128,4004.0083,4775.4069,2672.8165,3528.3693,5274.8111,7531.5414,2517.4079,2612.9534,2552.3881,2511.589,3655.6929,4830.9654,3818.6307,5433.9396,3493.9545,6046.2113,4116.2931,5529.1371,5843.5743,6098.4299,1202.4601,1251.7389,1450.6016,1651.1187
2017-05-09,3108.7122,3533.9349,3519.261,4005.1354,6728.5331,8200.3825,4013.664,4788.3074,2664.9006,3519.7743,5376.2009,7721.033,2577.0957,2658.559,2604.9999,2546.6752,3688.355,4865.6177,3856.3849,5466.0255,3509.1814,6028.7167,4178.8598,5656.4498,5946.8351,6231.6546,1208.6771,1261.6579,1466.4864,1670.6612
2017-05-08,3118.1248,3546.8888,3518.0139,4019.9999,6699.5484,8160.5558,4013.395,4798.3895,2675.4363,3535.4843,5346.0226,7671.9796,2558.8737,2635.8398,2585.102,2535.5203,3679.6368,4846.7883,3862.4004,5469.2295,3526.8874,6049.1617,4166.9012,5631.7779,5934.8182,6201.7945,1201.4586,1253.2563,1460.3892,1661.3837
2017-05-05,3126.0908,3553.1204,3536.0153,4035.9456,6798.3855,8332.5171,4041.5765,4838.4619,2676.0209,3527.1987,5455.2442,7827.1478,2620.2098,2681.0229,2647.2081,2600.6028,3759.3651,4971.0914,3917.7888,5504.6829,3576.2962,6051.4833,4229.9157,5719.1806,6019.5342,6327.6751,1219.8337,1274.2157,1487.3408,1701.4956
2017-05-04,3138.5313,3562.9035,3557.9124,4044.7456,6874.3575,8442.0486,4069.9662,4859.9406,2682.5751,3531.8733,5549.4458,7941.6747,2662.4662,2713.9571,2691.1613,2632.9097,3811.1254,5028.5956,3957.7336,5538.8711,3608.7132,6062.8838,4280.0317,5807.4281,6086.5275,6407.2364,1233.0245,1286.5233,1505.1418,1720.4902
2017-05-03,3146.157,3567.7698,3567.7503,4049.8121,6887.8744,8464.5877,4080.6237,4864.435,2689.1507,3537.8681,5572.9424,7960.0572,2668.3373,2721.2404,2699.9351,2640.014,3830.0149,5039.6612,3969.7013,5552.897,3622.0752,6074.1776,4293.4979,5830.9251,6093.8141,6428.939,1234.2553,1282.3101,1510.014,1724.471
2017-05-02,3158.8702,3584.2533,3577.5064,4065.1963,6894.8594,8501.2648,4095.2833,4882.9302,2700.6313,3553.1036,5589.7844,8031.1053,2672.9345,2722.0014,2692.9613,2644.1823,3842.7546,5064.1141,3987.9616,5584.1976,3637.0226,6097.5005,4326.626,5907.6947,6107.323,6454.8338,1239.7798,1286.8864,1514.6967,1731.5724
2017-04-28,3173.9611,3597.3582,3587.8432,4079.6118,6902.5885,8494.0302,4107.8948,4897.2984,2712.6629,3567.7578,5619.9353,8031.5934,2667.4526,2719.9471,2686.0162,2640.8208,3841.8749,5073.1602,3998.7989,5602.1544,3648.6927,6123.1185,4324.8919,5916.0504,6138.3211,6464.538,1245.8243,1289.6082,1516.1017,1732.1501
2017-04-27,3183.8445,3603.6834,3594.0154,4095.553,6905.1731,8479.2502,4117.4891,4909.448,2722.6541,3571.5253,5632.2731,8006.1887,2651.5171,2704.1539,2662.3117,2618.1021,3841.1369,5094.4608,4005.4157,5602.1897,3662.0901,6135.6476,4327.3462,5888.5116,6125.258,6448.3717,1242.6266,1293.9732,1514.9628,1736.4873
2017-04-26,3178.4881,3596.7904,3589.5374,4097.2217,6882.4158,8490.5239,4115.5487,4910.2638,2721.4002,3563.3413,5614.1613,7999.3459,2632.7773,2687.6965,2642.806,2602.8134,3835.8815,5107.4265,3996.8755,5602.175,3658.8008,6128.772,4317.111,5910.9851,6094.8936,6448.165,1246.0903,1295.9016,1510.8271,1737.3429
2017-04-25,3177.8852,3592.5877,3580.8116,4096.6346,6874.5343,8460.0704,4112.3159,4902.1784,2727.3257,3561.6718,5593.0052,7936.0316,2623.1476,2677.8523,2641.8768,2593.8677,3810.7661,5083.343,3983.1638,5590.0827,3644.6057,6126.1538,4299.8963,5864.6041,6084.7736,6433.0976,1239.573,1292.3145,1503.7149,1730.5242
2017-04-24,3174.8872,3591.2947,3562.9333,4080.8981,6842.3499,8407.432,4095.3946,4884.9745,2724.8797,3568.2116,5549.4878,7885.1272,2610.7855,2667.3047,2636.4153,2582.4372,3792.9115,5023.9084,3971.9849,5576.2529,3638.7852,6113.6309,4281.1583,5852.2893,6060.0413,6403.855,1230.4473,1282.145,1496.9207,1713.7462
2017-04-21,3189.4081,3616.8627,3592.0108,4115.3453,6975.4947,8612.4617,4137.3194,4935.9722,2731.2388,3589.0831,5691.5941,8074.5368,2707.3627,2757.309,2740.6773,2667.0127,3856.1662,5128.6237,4021.0636,5644.5017,3662.7375,6148.2538,4346.5072,5980.667,6202.7827,6574.0142,1250.175,1307.7322,1524.8926,1752.7499
2017-04-20,3180.1681,3607.8093,3587.7663,4103.5696,7009.4357,8669.5054,4137.9052,4923.3334,2720.6339,3562.5908,5738.8567,8158.7077,2721.73,2772.0658,2768.4416,2676.8384,3862.7987,5125.7302,4023.2492,5626.0694,3654.0695,6101.1688,4361.9851,5996.9829,6229.552,6617.0228,1254.4936,1309.628,1530.145,1755.6469
2017-04-19,3164.9949,3592.6756,3570.5379,4081.4662,6970.159,8664.334,4115.8945,4901.2862,2708.316,3548.2156,5706.1881,8170.0456,2737.3151,2788.4617,2791.0483,2703.5457,3844.5115,5099.9767,4013.9326,5616.9503,3643.4585,6079.0938,4346.6439,6022.9366,6232.637,6611.2547,1248.1787,1302.2951,1526.3254,1751.1512
2017-04-18,3181.7401,3613.4062,3582.7239,4095.1817,7001.4864,8740.994,4129.2169,4922.9079,2720.9731,3568.2894,5763.7314,8284.4768,2781.323,2821.099,2839.2978,2758.8507,3858.5475,5118.7217,4023.3242,5655.9616,3642.6366,6101.7503,4363.6407,6109.2247,6275.3264,6680.9945,1253.0474,1310.6808,1532.3509,1762.9037
2017-04-17,3202.1371,3639.6607,3603.0217,4111.8459,7009.7689,8780.5897,4148.1983,4943.3093,2742.2554,3601.3321,5780.3545,8341.481,2809.5205,2854.3677,2881.9457,2794.1627,3867.3857,5108.192,4041.8644,5693.9305,3659.834,6144.3751,4369.8321,6153.638,6325.0993,6714.9311,1254.3661,1306.7821,1539.4993,1761.4153
2017-04-14,3208.4219,3644.7245,3604.6402,4108.8639,7052.9478,8890.9398,4155.4955,4952.6324,2743.4237,3598.331,5849.7898,8429.6924,2853.574,2899.7613,2928.8348,2861.9961,3877.5581,5117.5755,4058.3519,5708.114,3661.8231,6132.4747,4393.6432,6202.8697,6395.4352,6799.3381,1259.2071,1312.0207,1548.6526,1770.1975
2017-04-13,3231.2631,3669.8139,3633.5321,4141.4461,7135.6387,9022.9452,4192.9319,4996.3335,2760.5031,3619.4635,5924.7437,8552.7468,2906.0205,2939.2009,2984.1228,2908.4551,3921.6144,5185.6929,4101.9836,5761.5611,3698.7916,6173.7138,4443.2018,6277.0248,6470.4872,6908.3181,1270.5092,1327.3031,1567.5514,1795.6077
2017-04-12,3236.4353,3672.2437,3627.4116,4143.1114,7080.5285,8946.4018,4182.7305,4988.1285,2769.2226,3631.5133,5895.8356,8477.2,2892.3424,2934.1783,2977.4804,2899.6384,3893.056,5150.6369,4083.824,5752.4685,3687.4244,6187.2247,4416.5149,6227.6302,6432.2349,6852.5752,1266.6736,1321.2322,1558.6538,1784.7212
2017-04-11,3244.1611,3680.2157,3640.1201,4149.2434,7142.2577,9003.5637,4200.9501,4997.9178,2774.544,3648.9438,5920.3926,8478.9721,2914.3684,2960.975,3007.751,2939.5721,3918.0841,5166.4794,4106.3418,5767.2431,3693.2661,6195.6619,4455.594,6258.0233,6504.5543,6882.3952,1273.526,1326.6159,1570.3833,1790.899
2017-04-10,3236.8525,3669.4199,3637.7755,4142.7725,7141.3107,8899.9946,4195.855,4981.0276,2769.7509,3643.3901,5874.3808,8383.3929,2886.9329,2935.8936,2988.2978,2923.7105,3909.6905,5151.5446,4093.6571,5744.6175,3688.151,6197.7342,4435.6269,6182.6589,6468.1426,6811.9779,1269.1548,1324.2618,1563.6982,1782.6896
2017-04-07,3249.8897,3671.4936,3657.8452,4149.7622,7168.55,8860.8976,4217.1873,4982.5155,2783.9346,3647.6386,5879.108,8336.6759,2908.0829,2979.1401,3000.758,2969.8511,3933.0242,5153.4169,4114.4474,5748.4248,3712.165,6220.1185,4443.323,6136.2221,6502.9313,6805.3812,1280.0827,1333.8378,1575.733,1787.1907
2017-04-06,3246.2888,3668.1851,3657.3827,4150.6521,7143.8832,8810.817,4214.0538,4976.5527,2785.6557,3652.6603,5836.6956,8279.4021,2905.7859,2980.7829,3003.6577,2980.9202,3927.6346,5146.7521,4104.4886,5743.7172,3705.3495,6228.4828,4425.0525,6103.767,6490.2996,6779.5198,1277.541,1330.8786,1573.032,1785.2402
2017-04-05,3241.9696,3648.8919,3649.964,4128.7367,7157.6262,8754.4121,4210.0056,4952.4683,2781.3842,3637.8559,5826.5137,8235.7222,2898.6259,2974.0128,2985.5421,2975.1955,3921.9224,5121.1532,4096.3587,5718.5381,3700.6216,6211.3284,4416.299,6050.5499,6466.49,6741.6435,1276.6052,1328.4429,1569.3454,1778.5937
2017-03-31,3205.571,3599.5797,3613.186,4081.052,7020.3641,8577.643,4155.4738,4887.1282,2751.7375,3595.4176,5716.6925,8074.3081,2836.6608,2911.8283,2924.6524,2928.4354,3862.1135,5042.9818,4030.1928,5639.0017,3650.9929,6155.2566,4335.0994,5900.9221,6335.564,6606.7227,1258.5121,1310.7448,1542.4841,1748.1013
2017-03-30,3192.3763,3582.0392,3590.4866,4055.0527,6969.2979,8538.5805,4129.2377,4864.4645,2740.8161,3572.8238,5696.5968,8055.4659,2837.876,2903.3761,2933.5502,2940.7984,3832.1953,5006.7673,4007.5702,5605.8429,3626.9593,6109.2534,4309.2293,5883.6614,6317.3151,6585.8222,1249.6481,1302.3179,1531.4488,1737.9766
2017-03-29,3211.2324,3593.6015,3619.2948,4075.5849,7077.0567,8654.094,4169.454,4896.8236,2752.515,3581.3353,5794.5616,8149.0788,2891.967,2973.8281,3002.3992,3012.8134,3891.7275,5076.5358,4058.0193,5640.9762,3664.0846,6133.0098,4371.6442,5940.892,6419.3181,6660.4701,1268.4669,1322.6724,1556.7633,1763.2823
2017-03-28,3218.7015,3594.1688,3630.4526,4077.3528,7102.492,8653.3775,4183.3589,4897.9591,2761.2491,3581.8052,5818.4937,8118.6569,2901.2054,3005.8506,3025.7286,3033.6543,3908.8733,5082.1148,4079.1909,5645.3821,3680.9632,6142.0118,4391.749,5938.2371,6466.5659,6657.7267,1274.8178,1327.3538,1565.6208,1768.3425
2017-03-27,3226.9702,3605.0473,3636.8956,4088.0849,7110.2647,8691.1942,4190.586,4909.8613,2770.0106,3594.091,5829.7117,8138.7057,2909.5182,3018.5558,3026.0443,3042.7898,3907.3982,5077.5613,4090.0391,5661.8011,3688.4043,6160.6103,4407.9173,5952.9433,6486.3127,6677.3014,1280.4545,1332.3466,1568.367,1769.9606
2017-03-24,3230.3212,3609.5335,3648.5825,4103.1028,7167.5176,8710.0682,4210.0426,4924.8512,2773.0297,3593.382,5844.4061,8139.2193,2910.2032,3027.8256,3033.0605,3035.0306,3935.9817,5123.6871,4114.4303,5673.5092,3714.0557,6171.7847,4433.2571,5973.5205,6511.2232,6687.1854,1288.5529,1337.5982,1577.2371,1782.0996
2017-03-23,3207.9354,3577.8769,3619.8318,4068.2534,7127.3069,8648.863,4177.4503,4883.5025,2750.6859,3561.4091,5817.4762,8063.7752,2900.0532,3025.112,3017.0626,3027.5377,3891.0871,5077.9536,4081.264,5632.6812,3670.7734,6124.0259,4411.5945,5929.7169,6491.7811,6653.5559,1276.9693,1327.5213,1565.6601,1770.0384
2017-03-22,3196.4232,3567.8466,3605.8069,4052.6863,7112.4253,8635.4761,4162.1971,4866.1376,2741.6864,3544.7231,5802.6653,8062.2894,2900.3979,3022.9033,3025.7094,3024.2561,3881.6994,5053.676,4071.1525,5612.7172,3656.2963,6090.6167,4410.3451,5921.0944,6482.5285,6661.8033,1271.2136,1324.4512,1562.1432,1763.3332
2017-03-21,3214.1821,3589.4185,3626.5326,4073.9009,7100.5383,8648.9107,4179.3591,4888.6045,2762.412,3571.0167,5797.9008,8074.641,2916.2993,3042.5429,3044.9677,3046.0251,3895.6739,5059.0489,4087.7181,5650.1234,3675.7984,6138.759,4417.3802,5953.781,6507.2452,6684.1526,1271.2182,1325.7506,1566.5103,1765.8598
2017-03-20,3201.5577,3572.969,3609.4319,4043.1439,7054.174,8594.4303,4156.0267,4859.0919,2750.4147,3557.4594,5768.5938,8037.4637,2912.9543,3043.5205,3040.6486,3027.6676,3866.9903,5007.3614,4067.8955,5623.5405,3656.1592,6107.6336,4392.421,5930.5934,6489.0263,6655.7758,1264.4143,1317.7564,1558.7355,1751.9975
2017-03-17,3199.0409,3564.5546,3608.5555,4035.3099,7028.255,8582.7645,4154.1067,4850.111,2752.1739,3551.6184,5738.4592,8005.225,2897.9772,3028.5558,3027.1764,3017.4951,3866.5132,4992.5033,4064.2932,5620.6437,3656.6715,6104.5172,4378.8292,5932.1003,6483.3204,6646.5812,1262.8192,1314.7365,1556.0258,1747.3743
2017-03-16,3228.2985,3599.2826,3643.3652,4073.5457,7093.7304,8672.5878,4193.6332,4896.9987,2777.5907,3586.7268,5784.2124,8082.231,2918.1298,3052.2369,3042.3273,3037.9834,3913.8932,5047.9496,4110.7391,5682.53,3708.1666,6172.0883,4417.1509,6008.2781,6535.7767,6704.8793,1274.6581,1325.9424,1571.0827,1765.645
2017-03-15,3215.07,3586.0237,3625.6083,4062.4097,7040.4742,8602.3734,4171.3498,4876.0551,2767.4178,3577.8533,5741.6459,8021.1799,2883.3832,3020.136,3009.6616,2998.8546,3888.8641,5016.9822,4080.2142,5653.9828,3680.6989,6152.7223,4389.5299,5965.6462,6478.5566,6639.6878,1262.6584,1314.875,1560.1549,1752.3673
2017-03-14,3211.482,3578.996,3615.276,4051.4932,7048.7765,8602.1262,4166.7955,4865.6683,2762.3185,3571.2232,5749.7015,8023.0347,2885.3639,3024.8823,3020.8458,3011.8256,3877.3523,4995.269,4072.6234,5644.62,3666.664,6139.7589,4382.1592,5947.6667,6495.3085,6649.9017,1265.4856,1312.3928,1558.9423,1747.6245
2017-03-13,3210.7262,3577.8472,3620.654,4046.1004,7060.4031,8618.0055,4167.9911,4862.2776,2761.9806,3567.1434,5761.1791,8035.4599,2887.7321,3033.9147,3030.3936,3019.9562,3894.0161,5002.6925,4084.6516,5644.3572,3677.7595,6130.8641,4394.2361,5956.8548,6514.7807,6672.5748,1267.6878,1314.6298,1562.5132,1751.6879
2017-03-10,3186.3069,3549.394,3591.2253,4015.0403,6990.9596,8530.7481,4131.5342,4822.0202,2741.9222,3540.1993,5705.512,7966.8664,2868.8094,3012.8043,3013.3328,3002.0711,3848.2789,4953.4205,4048.1948,5599.3388,3649.0815,6088.1965,4347.4451,5893.6915,6451.5523,6613.6147,1252.2576,1299.0469,1547.0508,1733.9352
2017-03-09,3188.7751,3555.4005,3585.5845,4011.0143,6959.9513,8500.6223,4123.0773,4818.8599,2747.6335,3547.0755,5685.3954,7964.0742,2867.3599,3010.02,3014.6937,3005.1943,3830.926,4925.7222,4038.2008,5593.9629,3639.8278,6089.9995,4330.8964,5868.1498,6446.0864,6601.0483,1247.4054,1292.0979,1542.58,1725.0652
2017-03-08,3205.1843,3575.9706,3606.3661,4034.7499,7015.6097,8588.5725,4149.2721,4849.6735,2761.1149,3568.0938,5737.4396,8062.335,2891.9574,3028.3936,3034.4475,3027.6667,3864.5086,4973.088,4066.1443,5634.4456,3663.0787,6123.7987,4362.451,5923.2474,6496.2257,6674.5912,1255.7907,1301.4283,1554.0319,1741.1237
2017-03-07,3209.4618,3574.714,3614.217,4031.2464,7045.2825,8623.0326,4158.5424,4851.4876,2763.3162,3563.6529,5757.328,8087.4248,2903.8633,3045.5517,3044.497,3032.4907,3886.3967,4987.0305,4083.8533,5639.359,3680.0421,6121.7375,4378.42,5937.2517,6525.2066,6699.3022,1265.8409,1308.1567,1562.5116,1748.0065
2017-03-06,3199.3063,3567.5831,3602.8496,4019.8979,7021.7306,8623.328,4144.9149,4841.6386,2753.5479,3558.2238,5745.0968,8086.8682,2898.476,3039.2093,3044.1848,3030.2301,3871.4619,4975.9695,4069.7212,5634.5309,3667.0446,6109.2056,4364.2114,5952.6256,6502.1974,6697.6326,1262.13,1306.6704,1556.5054,1745.3862
2017-03-03,3186.8757,3562.0839,3581.5836,4007.3587,6940.4917,8555.1534,4116.4604,4823.6652,2744.6696,3558.8881,5693.128,8030.2718,2866.0631,3001.9838,3015.256,2992.7563,3821.733,4925.5544,4028.5397,5610.1278,3629.7886,6089.7029,4326.2078,5924.4947,6427.0359,6643.4975,1246.1927,1292.3811,1536.7533,1726.6813
2017-03-02,3189.6132,3569.1161,3583.6043,4015.8241,6898.095,8541.394,4112.9223,4831.5792,2747.3167,3567.4196,5684.8944,8031.4886,2860.9235,2986.3816,3009.7964,2991.3905,3815.1491,4928.0344,4024.8609,5621.5403,3636.2972,6108.0052,4306.4158,5929.5224,6405.7352,6641.8697,1238.5255,1285.2384,1532.2553,1725.4541
2017-03-01,3211.4456,3597.056,3610.6579,4047.4931,6927.0094,8604.34,4141.7118,4867.0856,2769.6559,3598.919,5717.5151,8074.1897,2879.8205,3005.8597,3036.7875,3007.6944,3839.3425,4950.6639,4045.4856,5662.5893,3656.3455,6155.6703,4329.1481,5970.0733,6431.5577,6681.4203,1242.7208,1289.0618,1540.5362,1733.721
2017-02-28,3212.4775,3594.4973,3608.912,4042.0095,6912.2181,8591.0039,4138.1924,4861.1251,2771.4515,3597.0827,5708.2548,8072.9751,2873.5323,2998.2357,3026.6438,2998.9333,3831.7186,4941.6223,4041.4006,5656.4611,3653.8476,6154.7617,4323.0983,5948.765,6422.7859,6669.3778,1240.1417,1287.5284,1537.5619,1729.3865
