kind,delta,rep,data_seed,rule,p_C1,p_C2,reject_any,reject_C2,positive_C1
iid,0.0,145,2026091547,block60,1.0,1.0,False,False,False
iid,0.0,145,2026091547,both_blocks,1.0,1.0,False,False,False
iid,0.0,146,2026091548,block20,1.0,1.0,False,False,False
iid,0.0,146,2026091548,block60,1.0,1.0,False,False,False
iid,0.0,146,2026091548,both_blocks,1.0,1.0,False,False,False
iid,0.0,147,2026091549,block20,0.928,0.072,False,False,False
iid,0.0,147,2026091549,block60,0.938,0.052,False,False,False
iid,0.0,147,2026091549,both_blocks,0.938,0.072,False,False,False
iid,0.0,148,2026091550,block20,1.0,1.0,False,False,False
iid,0.0,148,2026091550,block60,1.0,1.0,False,False,False
iid,0.0,148,2026091550,both_blocks,1.0,1.0,False,False,False
iid,0.0,149,2026091551,block20,0.376,0.376,False,False,False
iid,0.0,149,2026091551,block60,0.44,0.304,False,False,False
iid,0.0,149,2026091551,both_blocks,0.44,0.376,False,False,False
iid,0.0,150,2026091552,block20,0.852,0.852,False,False,False
iid,0.0,150,2026091552,block60,0.892,0.892,False,False,False
iid,0.0,150,2026091552,both_blocks,0.892,0.892,False,False,False
iid,0.0,151,2026091553,block20,1.0,1.0,False,False,False
iid,0.0,151,2026091553,block60,0.906,0.896,False,False,False
iid,0.0,151,2026091553,both_blocks,1.0,1.0,False,False,False
iid,0.0,152,2026091554,block20,0.26,0.26,False,False,False
iid,0.0,152,2026091554,block60,0.16,0.064,False,False,False
iid,0.0,152,2026091554,both_blocks,0.268,0.268,False,False,False
iid,0.0,153,2026091555,block20,0.952,0.768,False,False,False
iid,0.0,153,2026091555,block60,0.956,0.944,False,False,False
iid,0.0,153,2026091555,both_blocks,0.956,0.944,False,False,False
iid,0.0,154,2026091556,block20,1.0,1.0,False,False,False
iid,0.0,154,2026091556,block60,1.0,1.0,False,False,False
iid,0.0,154,2026091556,both_blocks,1.0,1.0,False,False,False
iid,0.0,155,2026091557,block20,1.0,1.0,False,False,False
iid,0.0,155,2026091557,block60,1.0,1.0,False,False,False
iid,0.0,155,2026091557,both_blocks,1.0,1.0,False,False,False
iid,0.0,156,2026091558,block20,0.708,0.708,False,False,False
iid,0.0,156,2026091558,block60,0.696,0.696,False,False,False
iid,0.0,156,2026091558,both_blocks,0.708,0.708,False,False,False
iid,0.0,157,2026091559,block20,1.0,1.0,False,False,False
iid,0.0,157,2026091559,block60,0.66,0.66,False,False,False
iid,0.0,157,2026091559,both_blocks,1.0,1.0,False,False,False
iid,0.0,158,2026091560,block20,0.5,0.804,False,False,False
iid,0.0,158,2026091560,block60,0.592,0.77,False,False,False
iid,0.0,158,2026091560,both_blocks,0.592,0.804,False,False,False
iid,0.0,159,2026091561,block20,0.716,0.992,False,False,False
iid,0.0,159,2026091561,block60,0.62,0.994,False,False,False
iid,0.0,159,2026091561,both_blocks,0.716,0.994,False,False,False
iid,0.0,160,2026091562,block20,0.492,0.492,False,False,False
iid,0.0,160,2026091562,block60,0.444,0.444,False,False,False
iid,0.0,160,2026091562,both_blocks,0.64,0.64,False,False,False
iid,0.0,161,2026091563,block20,0.196,0.476,False,False,False
iid,0.0,161,2026091563,block60,0.108,0.384,False,False,False
iid,0.0,161,2026091563,both_blocks,0.196,0.476,False,False,False
iid,0.0,162,2026091564,block20,0.886,0.628,False,False,False
iid,0.0,162,2026091564,block60,0.864,0.664,False,False,False
iid,0.0,162,2026091564,both_blocks,0.886,0.664,False,False,False
iid,0.0,163,2026091565,block20,0.74,0.868,False,False,False
iid,0.0,163,2026091565,block60,0.56,0.876,False,False,False
iid,0.0,163,2026091565,both_blocks,0.74,0.876,False,False,False
iid,0.0,164,2026091566,block20,0.768,0.136,False,False,False
iid,0.0,164,2026091566,block60,0.722,0.192,False,False,False
iid,0.0,164,2026091566,both_blocks,0.768,0.192,False,False,False
iid,0.0,165,2026091567,block20,0.392,0.392,False,False,False
iid,0.0,165,2026091567,block60,0.5,0.5,False,False,False
iid,0.0,165,2026091567,both_blocks,0.5,0.5,False,False,False
iid,0.0,166,2026091568,block20,0.482,0.268,False,False,False
iid,0.0,166,2026091568,block60,0.462,0.256,False,False,False
iid,0.0,166,2026091568,both_blocks,0.482,0.268,False,False,False
iid,0.0,167,2026091569,block20,1.0,1.0,False,False,False
iid,0.0,167,2026091569,block60,1.0,1.0,False,False,False
iid,0.0,167,2026091569,both_blocks,1.0,1.0,False,False,False
iid,0.0,168,2026091570,block20,1.0,1.0,False,False,False
iid,0.0,168,2026091570,block60,1.0,1.0,False,False,False
iid,0.0,168,2026091570,both_blocks,1.0,1.0,False,False,False
iid,0.0,169,2026091571,block20,0.698,0.068,False,False,False
iid,0.0,169,2026091571,block60,0.664,0.004,True,True,False
iid,0.0,169,2026091571,both_blocks,0.698,0.068,False,False,False
iid,0.0,170,2026091572,block20,1.0,1.0,False,False,False
iid,0.0,170,2026091572,block60,1.0,1.0,False,False,False
iid,0.0,170,2026091572,both_blocks,1.0,1.0,False,False,False
iid,0.0,171,2026091573,block20,0.89,0.86,False,False,False
iid,0.0,171,2026091573,block60,0.96,0.96,False,False,False
iid,0.0,171,2026091573,both_blocks,0.96,0.96,False,False,False
iid,0.0,172,2026091574,block20,0.73,0.596,False,False,False
iid,0.0,172,2026091574,block60,0.744,0.612,False,False,False
iid,0.0,172,2026091574,both_blocks,0.744,0.612,False,False,False
iid,0.0,173,2026091575,block20,0.496,0.67,False,False,False
iid,0.0,173,2026091575,block60,0.516,0.59,False,False,False
iid,0.0,173,2026091575,both_blocks,0.516,0.67,False,False,False
iid,0.0,174,2026091576,block20,0.412,0.132,False,False,False
iid,0.0,174,2026091576,block60,0.384,0.12,False,False,False
iid,0.0,174,2026091576,both_blocks,0.412,0.132,False,False,False
iid,0.0,175,2026091577,block20,0.708,0.708,False,False,False
iid,0.0,175,2026091577,block60,0.608,0.608,False,False,False
iid,0.0,175,2026091577,both_blocks,0.708,0.708,False,False,False
iid,0.0,176,2026091578,block20,1.0,1.0,False,False,False
iid,0.0,176,2026091578,block60,1.0,1.0,False,False,False
iid,0.0,176,2026091578,both_blocks,1.0,1.0,False,False,False
iid,0.0,177,2026091579,block20,0.428,0.98,False,False,False
iid,0.0,177,2026091579,block60,0.396,0.972,False,False,False
iid,0.0,177,2026091579,both_blocks,0.428,0.98,False,False,False
iid,0.0,178,2026091580,block20,0.288,0.38,False,False,False
iid,0.0,178,2026091580,block60,0.348,0.348,False,False,False
iid,0.0,178,2026091580,both_blocks,0.348,0.38,False,False,False
iid,0.0,179,2026091581,block20,0.088,0.822,False,False,False
iid,0.0,179,2026091581,block60,0.048,0.81,True,False,True
iid,0.0,179,2026091581,both_blocks,0.088,0.822,False,False,False
iid,0.0,180,2026091582,block20,1.0,1.0,False,False,False
iid,0.0,180,2026091582,block60,1.0,1.0,False,False,False
iid,0.0,180,2026091582,both_blocks,1.0,1.0,False,False,False
iid,0.0,181,2026091583,block20,0.508,0.132,False,False,False
iid,0.0,181,2026091583,block60,0.504,0.172,False,False,False
iid,0.0,181,2026091583,both_blocks,0.508,0.172,False,False,False
iid,0.0,182,2026091584,block20,1.0,1.0,False,False,False
iid,0.0,182,2026091584,block60,1.0,1.0,False,False,False
iid,0.0,182,2026091584,both_blocks,1.0,1.0,False,False,False
iid,0.0,183,2026091585,block20,0.992,0.992,False,False,False
iid,0.0,183,2026091585,block60,0.904,0.852,False,False,False
iid,0.0,183,2026091585,both_blocks,0.992,0.992,False,False,False
iid,0.0,184,2026091586,block20,0.912,0.912,False,False,False
iid,0.0,184,2026091586,block60,0.768,0.768,False,False,False
iid,0.0,184,2026091586,both_blocks,0.912,0.912,False,False,False
iid,0.0,185,2026091587,block20,0.4,0.536,False,False,False
iid,0.0,185,2026091587,block60,0.608,0.628,False,False,False
iid,0.0,185,2026091587,both_blocks,0.608,0.628,False,False,False
iid,0.0,186,2026091588,block20,0.804,0.926,False,False,False
iid,0.0,186,2026091588,block60,0.764,0.932,False,False,False
iid,0.0,186,2026091588,both_blocks,0.804,0.932,False,False,False
iid,0.0,187,2026091589,block20,1.0,1.0,False,False,False
iid,0.0,187,2026091589,block60,1.0,1.0,False,False,False
iid,0.0,187,2026091589,both_blocks,1.0,1.0,False,False,False
iid,0.0,188,2026091590,block20,1.0,1.0,False,False,False
iid,0.0,188,2026091590,block60,1.0,1.0,False,False,False
iid,0.0,188,2026091590,both_blocks,1.0,1.0,False,False,False
iid,0.0,189,2026091591,block20,1.0,1.0,False,False,False
iid,0.0,189,2026091591,block60,0.724,0.724,False,False,False
iid,0.0,189,2026091591,both_blocks,1.0,1.0,False,False,False
iid,0.0,190,2026091592,block20,0.878,0.616,False,False,False
iid,0.0,190,2026091592,block60,0.836,0.432,False,False,False
iid,0.0,190,2026091592,both_blocks,0.878,0.616,False,False,False
iid,0.0,191,2026091593,block20,0.064,0.064,False,False,False
iid,0.0,191,2026091593,block60,0.016,0.008,True,True,False
iid,0.0,191,2026091593,both_blocks,0.064,0.064,False,False,False
iid,0.0,192,2026091594,block20,0.228,0.91,False,False,False
iid,0.0,192,2026091594,block60,0.188,0.944,False,False,False
iid,0.0,192,2026091594,both_blocks,0.228,0.944,False,False,False
iid,0.0,193,2026091595,block20,0.648,0.98,False,False,False
iid,0.0,193,2026091595,block60,0.832,0.984,False,False,False
iid,0.0,193,2026091595,both_blocks,0.832,0.984,False,False,False
iid,0.0,194,2026091596,block20,0.48,0.608,False,False,False
iid,0.0,194,2026091596,block60,0.592,0.592,False,False,False
iid,0.0,194,2026091596,both_blocks,0.592,0.608,False,False,False
iid,0.0,195,2026091597,block20,0.284,0.392,False,False,False
iid,0.0,195,2026091597,block60,0.24,0.34,False,False,False
iid,0.0,195,2026091597,both_blocks,0.284,0.392,False,False,False
iid,0.0,196,2026091598,block20,0.758,0.672,False,False,False
iid,0.0,196,2026091598,block60,0.784,0.784,False,False,False
iid,0.0,196,2026091598,both_blocks,0.784,0.784,False,False,False
iid,0.0,197,2026091599,block20,0.116,0.506,False,False,False
iid,0.0,197,2026091599,block60,0.112,0.498,False,False,False
iid,0.0,197,2026091599,both_blocks,0.116,0.506,False,False,False
iid,0.0,198,2026091600,block20,0.926,0.872,False,False,False
iid,0.0,198,2026091600,block60,0.94,0.896,False,False,False
iid,0.0,198,2026091600,both_blocks,0.94,0.896,False,False,False
iid,0.0,199,2026091601,block20,0.692,0.892,False,False,False
iid,0.0,199,2026091601,block60,0.652,0.904,False,False,False
iid,0.0,199,2026091601,both_blocks,0.692,0.904,False,False,False
iid,0.0,200,2026091602,block20,0.456,0.456,False,False,False
iid,0.0,200,2026091602,block60,0.352,0.45,False,False,False
iid,0.0,200,2026091602,both_blocks,0.456,0.456,False,False,False
iid,0.0,201,2026091603,block20,1.0,1.0,False,False,False
iid,0.0,201,2026091603,block60,1.0,1.0,False,False,False
iid,0.0,201,2026091603,both_blocks,1.0,1.0,False,False,False
iid,0.0,202,2026091604,block20,0.78,0.148,False,False,False
iid,0.0,202,2026091604,block60,0.802,0.108,False,False,False
iid,0.0,202,2026091604,both_blocks,0.802,0.148,False,False,False
iid,0.0,203,2026091605,block20,0.602,0.08,False,False,False
iid,0.0,203,2026091605,block60,0.612,0.064,False,False,False
iid,0.0,203,2026091605,both_blocks,0.612,0.08,False,False,False
iid,0.0,204,2026091606,block20,0.012,0.068,True,False,False
iid,0.0,204,2026091606,block60,0.004,0.046,True,True,False
iid,0.0,204,2026091606,both_blocks,0.012,0.068,True,False,False
iid,0.0,205,2026091607,block20,1.0,1.0,False,False,False
iid,0.0,205,2026091607,block60,0.944,0.944,False,False,False
iid,0.0,205,2026091607,both_blocks,1.0,1.0,False,False,False
iid,0.0,206,2026091608,block20,0.86,0.752,False,False,False
iid,0.0,206,2026091608,block60,0.864,0.816,False,False,False
iid,0.0,206,2026091608,both_blocks,0.864,0.816,False,False,False
iid,0.0,207,2026091609,block20,0.786,0.056,False,False,False
iid,0.0,207,2026091609,block60,0.774,0.008,True,True,False
iid,0.0,207,2026091609,both_blocks,0.786,0.056,False,False,False
iid,0.0,208,2026091610,block20,0.444,0.124,False,False,False
iid,0.0,208,2026091610,block60,0.482,0.068,False,False,False
iid,0.0,208,2026091610,both_blocks,0.482,0.124,False,False,False
iid,0.0,209,2026091611,block20,0.688,0.688,False,False,False
iid,0.0,209,2026091611,block60,0.708,0.708,False,False,False
iid,0.0,209,2026091611,both_blocks,0.708,0.708,False,False,False
iid,0.0,210,2026091612,block20,0.878,0.78,False,False,False
iid,0.0,210,2026091612,block60,0.866,0.556,False,False,False
iid,0.0,210,2026091612,both_blocks,0.878,0.78,False,False,False
iid,0.0,211,2026091613,block20,0.336,0.646,False,False,False
iid,0.0,211,2026091613,block60,0.404,0.518,False,False,False
iid,0.0,211,2026091613,both_blocks,0.404,0.646,False,False,False
iid,0.0,212,2026091614,block20,0.85,0.008,True,True,False
iid,0.0,212,2026091614,block60,0.854,0.004,True,True,False
iid,0.0,212,2026091614,both_blocks,0.854,0.008,True,True,False
iid,0.0,213,2026091615,block20,0.596,0.596,False,False,False
iid,0.0,213,2026091615,block60,0.572,0.572,False,False,False
iid,0.0,213,2026091615,both_blocks,0.612,0.612,False,False,False
iid,0.0,214,2026091616,block20,0.3,0.3,False,False,False
iid,0.0,214,2026091616,block60,0.14,0.14,False,False,False
iid,0.0,214,2026091616,both_blocks,0.3,0.3,False,False,False
iid,0.0,215,2026091617,block20,1.0,1.0,False,False,False
iid,0.0,215,2026091617,block60,1.0,1.0,False,False,False
iid,0.0,215,2026091617,both_blocks,1.0,1.0,False,False,False
iid,0.0,216,2026091618,block20,1.0,1.0,False,False,False
iid,0.0,216,2026091618,block60,1.0,1.0,False,False,False
iid,0.0,216,2026091618,both_blocks,1.0,1.0,False,False,False
iid,0.0,217,2026091619,block20,1.0,1.0,False,False,False
iid,0.0,217,2026091619,block60,1.0,1.0,False,False,False
iid,0.0,217,2026091619,both_blocks,1.0,1.0,False,False,False
iid,0.0,218,2026091620,block20,0.858,0.28,False,False,False
iid,0.0,218,2026091620,block60,0.862,0.196,False,False,False
iid,0.0,218,2026091620,both_blocks,0.862,0.28,False,False,False
iid,0.0,219,2026091621,block20,0.764,0.764,False,False,False
iid,0.0,219,2026091621,block60,0.596,0.596,False,False,False
iid,0.0,219,2026091621,both_blocks,0.764,0.764,False,False,False
iid,0.0,220,2026091622,block20,0.532,0.612,False,False,False
iid,0.0,220,2026091622,block60,0.492,0.558,False,False,False
iid,0.0,220,2026091622,both_blocks,0.532,0.612,False,False,False
iid,0.0,221,2026091623,block20,1.0,1.0,False,False,False
iid,0.0,221,2026091623,block60,1.0,1.0,False,False,False
iid,0.0,221,2026091623,both_blocks,1.0,1.0,False,False,False
iid,0.0,222,2026091624,block20,1.0,1.0,False,False,False
iid,0.0,222,2026091624,block60,1.0,1.0,False,False,False
iid,0.0,222,2026091624,both_blocks,1.0,1.0,False,False,False
iid,0.0,223,2026091625,block20,0.606,0.404,False,False,False
iid,0.0,223,2026091625,block60,0.492,0.348,False,False,False
iid,0.0,223,2026091625,both_blocks,0.606,0.404,False,False,False
iid,0.0,224,2026091626,block20,0.536,0.536,False,False,False
iid,0.0,224,2026091626,block60,0.434,0.252,False,False,False
iid,0.0,224,2026091626,both_blocks,0.536,0.536,False,False,False
iid,0.0,225,2026091627,block20,0.716,0.128,False,False,False
iid,0.0,225,2026091627,block60,0.738,0.048,True,True,False
iid,0.0,225,2026091627,both_blocks,0.738,0.128,False,False,False
iid,0.0,226,2026091628,block20,0.946,0.092,False,False,False
iid,0.0,226,2026091628,block60,0.942,0.12,False,False,False
iid,0.0,226,2026091628,both_blocks,0.946,0.12,False,False,False
iid,0.0,227,2026091629,block20,1.0,1.0,False,False,False
iid,0.0,227,2026091629,block60,1.0,1.0,False,False,False
iid,0.0,227,2026091629,both_blocks,1.0,1.0,False,False,False
iid,0.0,228,2026091630,block20,0.568,0.77,False,False,False
iid,0.0,228,2026091630,block60,0.58,0.802,False,False,False
iid,0.0,228,2026091630,both_blocks,0.58,0.802,False,False,False
iid,0.0,229,2026091631,block20,0.914,0.092,False,False,False
iid,0.0,229,2026091631,block60,0.954,0.092,False,False,False
iid,0.0,229,2026091631,both_blocks,0.954,0.092,False,False,False
iid,0.0,230,2026091632,block20,0.812,0.436,False,False,False
iid,0.0,230,2026091632,block60,0.752,0.388,False,False,False
iid,0.0,230,2026091632,both_blocks,0.812,0.436,False,False,False
iid,0.0,231,2026091633,block20,0.416,0.416,False,False,False
iid,0.0,231,2026091633,block60,0.308,0.388,False,False,False
iid,0.0,231,2026091633,both_blocks,0.416,0.416,False,False,False
iid,0.0,232,2026091634,block20,0.34,0.34,False,False,False
iid,0.0,232,2026091634,block60,0.404,0.404,False,False,False
iid,0.0,232,2026091634,both_blocks,0.404,0.404,False,False,False
iid,0.0,233,2026091635,block20,0.946,0.416,False,False,False
iid,0.0,233,2026091635,block60,0.932,0.24,False,False,False
iid,0.0,233,2026091635,both_blocks,0.946,0.416,False,False,False
iid,0.0,234,2026091636,block20,0.348,0.722,False,False,False
iid,0.0,234,2026091636,block60,0.532,0.776,False,False,False
iid,0.0,234,2026091636,both_blocks,0.532,0.776,False,False,False
iid,0.0,235,2026091637,block20,0.996,0.996,False,False,False
iid,0.0,235,2026091637,block60,0.9,0.9,False,False,False
iid,0.0,235,2026091637,both_blocks,0.996,0.996,False,False,False
iid,0.0,236,2026091638,block20,1.0,1.0,False,False,False
iid,0.0,236,2026091638,block60,1.0,1.0,False,False,False
iid,0.0,236,2026091638,both_blocks,1.0,1.0,False,False,False
iid,0.0,237,2026091639,block20,1.0,1.0,False,False,False
iid,0.0,237,2026091639,block60,1.0,1.0,False,False,False
iid,0.0,237,2026091639,both_blocks,1.0,1.0,False,False,False
iid,0.0,238,2026091640,block20,0.384,0.248,False,False,False
iid,0.0,238,2026091640,block60,0.344,0.064,False,False,False
iid,0.0,238,2026091640,both_blocks,0.384,0.248,False,False,False
iid,0.0,239,2026091641,block20,0.496,0.802,False,False,False
iid,0.0,239,2026091641,block60,0.204,0.77,False,False,False
iid,0.0,239,2026091641,both_blocks,0.496,0.802,False,False,False
iid,0.0,240,2026091642,block20,0.056,0.828,False,False,False
iid,0.0,240,2026091642,block60,0.02,0.894,True,False,False
iid,0.0,240,2026091642,both_blocks,0.056,0.894,False,False,False
iid,0.0,241,2026091643,block20,0.144,0.402,False,False,False
iid,0.0,241,2026091643,block60,0.288,0.402,False,False,False
iid,0.0,241,2026091643,both_blocks,0.288,0.402,False,False,False
iid,0.0,242,2026091644,block20,0.268,0.322,False,False,False
iid,0.0,242,2026091644,block60,0.1,0.31,False,False,False
iid,0.0,242,2026091644,both_blocks,0.268,0.322,False,False,False
iid,0.0,243,2026091645,block20,0.26,0.26,False,False,False
iid,0.0,243,2026091645,block60,0.14,0.16,False,False,False
iid,0.0,243,2026091645,both_blocks,0.26,0.26,False,False,False
iid,0.0,244,2026091646,block20,0.524,0.432,False,False,False
iid,0.0,244,2026091646,block60,0.528,0.256,False,False,False
iid,0.0,244,2026091646,both_blocks,0.528,0.432,False,False,False
iid,0.0,245,2026091647,block20,0.584,0.152,False,False,False
iid,0.0,245,2026091647,block60,0.424,0.2,False,False,False
iid,0.0,245,2026091647,both_blocks,0.584,0.2,False,False,False
iid,0.0,246,2026091648,block20,0.088,0.862,False,False,False
iid,0.0,246,2026091648,block60,0.04,0.854,True,False,True
iid,0.0,246,2026091648,both_blocks,0.088,0.862,False,False,False
iid,0.0,247,2026091649,block20,0.784,0.784,False,False,False
iid,0.0,247,2026091649,block60,0.65,0.632,False,False,False
iid,0.0,247,2026091649,both_blocks,0.784,0.784,False,False,False
