date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值
2015-01-28,3539.017,3720.025,6129.806,7105.7009,2202.2798,1912.5847,1686.272,1650.7119
2015-01-29,3491.303,3673.01,6061.3396,7045.4102,2188.0625,1907.1223,1680.0002,1644.1269
2015-01-30,3467.525,3621.692,5999.5083,6944.0415,2158.04,1890.5513,1661.2917,1626.2072
2015-02-02,3401.803,3503.535,5999.8563,6865.0675,2154.5176,1868.1401,1663.8908,1624.2648
2015-02-03,3473.455,3590.184,6103.5213,6980.1033,2196.1929,1893.819,1692.176,1647.0858
2015-02-04,3427.154,3548.812,6045.5077,6947.9957,2198.3739,1885.0147,1694.2398,1645.156
2015-02-05,3401.284,3501.28,6022.0704,6899.5608,2198.7539,1869.3189,1693.7845,1634.2965
2015-02-06,3350.382,3435.293,5907.7682,6737.145,2157.5699,1832.378,1662.6486,1604.4897
2015-02-09,3378.907,3468.474,5859.8801,6709.0754,2144.2607,1824.6347,1645.6279,1594.3346
2015-02-10,3446.078,3535.345,5964.7415,6819.0417,2177.7245,1846.1087,1659.603,1603.3167
2015-02-11,3470.755,3555.123,6034.4888,6874.8002,2211.319,1857.6885,1684.1537,1623.171
2015-02-12,3479.422,3568.729,6083.6565,6918.7175,2231.483,1874.9082,1703.7596,1640.8611
2015-02-13,3509.535,3589.273,6172.0894,7015.9558,2269.5693,1900.4135,1731.5561,1663.5693
2015-02-16,3532.054,3595.749,6284.7961,7094.1378,2322.1351,1925.0576,1764.841,1690.0822
2015-02-17,3553.763,3633.224,6348.6284,7162.2019,2336.0197,1945.6137,1778.0801,1699.2733
2015-02-25,3517.874,3585.457,6336.0708,7166.2791,2326.4337,1945.3697,1785.2688,1700.7534
2015-02-26,3588.615,3679.941,6371.6595,7302.8916,2338.3503,1965.5284,1794.6076,1717.5424
2015-02-27,3592.179,3679.618,6421.3489,7346.2184,2378.8942,1978.0673,1822.9815,1738.9879
2015-03-02,3614.335,3689.01,6549.4679,7471.8713,2441.9939,2009.7916,1867.5061,1778.2185
2015-03-03,3514.787,3579.045,6498.2151,7455.4749,2429.2554,1987.7308,1866.052,1773.1778
2015-03-04,3545.937,3585.882,6598.2908,7542.2948,2474.8924,2014.5182,1915.3981,1810.1287
2015-03-05,3500.564,3523.313,6603.5317,7523.5769,2483.5934,2012.8719,1938.1563,1825.4837
2015-03-06,3478.43,3525.1,6505.058,7472.1689,2434.916,2005.3931,1911.4633,1809.8664
2015-03-09,3579.685,3630.363,6588.6903,7558.0124,2469.6397,2034.6986,1940.0767,1834.1071
2015-03-10,3558.601,3583.745,6669.9841,7641.3814,2517.3004,2059.2833,1976.9929,1867.5111
2015-03-11,3574.022,3605.435,6644.2593,7619.0586,2504.5033,2062.8922,1991.2431,1875.0096
2015-03-12,3658.572,3716.468,6617.5693,7648.3213,2482.8148,2060.1062,1974.0441,1859.8359
2015-03-13,3681.833,3737.568,6694.0437,7730.6541,2528.9445,2080.5959,2004.1045,1885.2157
2015-03-16,3759.78,3819.168,6892.0051,7961.1422,2614.9984,2141.7179,2073.7415,1948.1076
2015-03-17,3791.76,3876.291,6971.931,8109.1501,2643.0004,2168.9134,2107.2163,1983.0398
2015-03-18,3869.992,3982.469,7091.7926,8237.634,2702.33,2212.7865,2146.6411,2023.6814
2015-03-19,3856.75,3967.868,7121.6714,8318.9567,2721.7085,2226.0757,2165.5622,2041.7204
2015-03-20,3888.367,3994.074,7219.4662,8355.2559,2759.0026,2243.9196,2197.2597,2068.4239
2015-03-23,3970.014,4063.784,7401.437,8527.2849,2856.5223,2297.878,2266.4462,2127.0674
2015-03-24,3960.184,4051.733,7443.4045,8520.9638,2900.1373,2302.0631,2296.8148,2136.8397
2015-03-25,3928.912,3986.831,7538.3591,8562.556,2939.5916,2316.7695,2341.3338,2172.1696
2015-03-26,3925.962,4023.831,7449.7451,8610.2646,2860.1003,2301.5618,2306.4692,2161.0537
2015-03-27,3963.505,4036.485,7581.2857,8720.3173,2907.7807,2326.5511,2320.5807,2179.0816
2015-03-30,4094.245,4198.715,7676.0406,8934.8959,2906.2175,2368.8409,2322.9824,2193.5466
2015-03-31,4065.66,4136.032,7718.2595,8859.2696,2949.0194,2349.1034,2351.3889,2207.5792
2015-04-01,4126.787,4184.528,7939.6872,9014.9256,3038.6715,2396.9465,2412.3184,2272.0966
2015-04-02,4132.821,4168.752,8107.0797,9154.8059,3130.4298,2449.376,2476.3042,2329.5836
2015-04-03,4159.922,4190.04,8222.447,9301.782,3193.0485,2500.9592,2542.9717,2399.9353
2015-04-07,4249.631,4302.244,8409.4355,9524.8612,3268.554,2562.2122,2598.9265,2458.1953
2015-04-08,4275.253,4371.921,8341.5691,9480.2182,3217.098,2527.7659,2580.4976,2447.7377
2015-04-09,4245.024,4345.835,8306.8975,9406.2229,3195.473,2495.6463,2559.8045,2418.6248
2015-04-10,4333.911,4432.032,8557.1381,9644.4315,3269.055,2547.426,2634.5783,2496.726
2015-04-13,4416.698,4548.28,8743.9276,9876.5822,3338.1656,2623.9193,2695.3089,2571.3021
2015-04-14,4410.693,4572.683,8709.9185,9921.1616,3343.5415,2645.6866,2693.4769,2575.8102
2015-04-15,4360.914,4595.519,8338.0518,9574.4735,3177.4651,2556.3431,2593.4549,2480.6385
2015-04-16,4490.53,4766.556,8431.3265,9717.0546,3205.7668,2583.7461,2620.2771,2503.3894
2015-04-17,4525.137,4868.708,8449.4613,9850.2795,3194.6741,2614.875,2631.6208,2520.319
2015-04-20,4428.82,4793.186,8277.7684,9726.8521,3106.7676,2554.7228,2572.2931,2447.5337
2015-04-21,4552.309,4840.481,8573.6468,9991.6857,3237.9834,2629.4202,2671.9069,2540.1598
2015-04-22,4656.205,4925.85,8760.8033,10260.9181,3341.8804,2699.7534,2760.642,2622.3761
2015-04-23,4639.596,4896.398,8821.9795,10387.9171,3398.6758,2700.613,2795.6351,2653.8773
2015-04-24,4583.382,4844.119,8788.8929,10345.0583,3406.8442,2686.0413,2800.0875,2651.1683
2015-04-27,4672.744,5005.504,8861.5393,10465.845,3404.0348,2715.0885,2818.3191,2666.2811
2015-04-28,4620.894,5002.214,8585.4285,10183.704,3286.3966,2653.4024,2723.0757,2578.2648
2015-04-29,4646.4,4996.245,8731.3244,10315.9338,3368.4173,2721.0779,2795.0363,2646.674
2015-04-30,4654.859,4978.722,8792.9308,10324.1451,3384.1831,2732.8491,2815.0589,2663.135
2015-05-04,4698.302,5029.486,8823.3782,10431.2775,3401.8014,2789.0968,2842.8331,2690.4599
2015-05-05,4494.36,4802.721,8522.4277,9930.8354,3320.4523,2691.5316,2783.8233,2613.525
2015-05-06,4472.878,4738.084,8438.5863,9705.2078,3319.6975,2635.6714,2771.478,2578.0982
2015-05-07,4424.06,4633.296,8267.2848,9432.9232,3267.5126,2563.3377,2731.622,2515.7385
2015-05-08,4511.818,4700.368,8599.6176,9721.501,3442.242,2656.955,2853.8675,2625.3172
2015-05-11,4626.386,4811.526,8990.9462,10101.7981,3625.5448,2768.4185,2991.7368,2744.284
2015-05-12,4657.323,4842.474,9181.9231,10297.6941,3735.4629,2827.0235,3073.9781,2806.1373
2015-05-13,4639.443,4793.696,9298.448,10383.1904,3755.3512,2850.5532,3129.1705,2854.2
2015-05-14,4612.272,4773.501,9304.3566,10353.091,3779.7975,2874.4975,3182.9693,2913.021
2015-05-15,4530.487,4671.511,9247.1949,10229.6274,3789.8763,2829.4114,3190.3358,2895.3409
2015-05-18,4494.427,4588.369,9474.5987,10309.5381,3916.1531,2855.4673,3312.6103,2982.4037
2015-05-19,4646.14,4741.046,9686.187,10648.6113,4013.9009,2947.4443,3417.3003,3069.353
2015-05-20,4685.055,4762.348,9822.6835,10845.8509,4124.6102,3005.2146,3540.9235,3160.6622
2015-05-21,4786.135,4818.199,10195.5308,11248.6282,4281.0027,3119.2536,3694.2385,3291.4345
2015-05-22,4898.975,4956.143,10297.8438,11507.1005,4296.9903,3199.0055,3721.9145,3340.7409
2015-05-25,5039.791,5103.362,10521.2566,11919.6205,4321.708,3307.697,3749.2166,3406.8043
2015-05-26,5125.134,5160.663,10838.9153,12234.3087,4502.1092,3417.3348,3897.5121,3546.8538
2015-05-27,5078.977,5114.861,10955.0256,12450.2416,4533.7375,3468.351,3973.0181,3629.8722
2015-05-28,4768.838,4810.727,10358.3302,11680.4665,4270.4063,3294.8616,3784.5954,3470.2651
2015-05-29,4787.846,4803.559,10515.5341,11739.3384,4354.0449,3316.1272,3840.0881,3520.9078
2015-06-01,5005.186,5023.129,11032.6243,12390.6632,4597.8503,3483.1525,4043.8392,3710.5665
2015-06-02,5083.353,5068.629,11436.0513,12885.1334,4795.984,3617.7815,4244.8068,3890.2782
2015-06-03,5059.665,5080.647,11574.0935,13012.5226,4824.6359,3639.0031,4308.2187,3895.9133
2015-06-04,5081.751,5154.485,11559.4407,12984.9738,4818.445,3627.3353,4246.5528,3859.4099
2015-06-05,5099.934,5216.648,11708.9807,13292.657,4856.2519,3700.933,4286.1743,3908.3852
2015-06-08,5198.324,5432.764,11569.6851,13318.5359,4690.7779,3697.6441,4160.9514,3839.5459
2015-06-09,5153.488,5360.255,11510.7168,13305.892,4683.2892,3693.1228,4160.3777,3854.8097
2015-06-10,5188.911,5302.6189,11735.0849,13528.0641,4813.2208,3755.8779,4262.0076,3946.9935
2015-06-11,5176.9595,5272.9472,11938.3521,13739.3543,4898.4311,3830.8466,4343.9838,4058.753
2015-06-12,5208.8559,5300.3713,12117.9812,14009.394,4965.0524,3911.4872,4427.327,4140.5001
2015-06-15,5072.6866,5201.1104,11794.5627,13849.063,4833.6341,3894.8991,4355.3396,4136.1498
2015-06-16,4950.8252,5058.2195,11352.3835,13264.1346,4623.8621,3747.1886,4159.6204,3970.0763
2015-06-17,5006.2687,5130.6686,11591.2629,13557.4888,4746.1675,3820.6695,4252.4665,4023.9737
2015-06-18,4791.6438,4944.7225,11153.5266,13173.1173,4552.0249,3730.4735,4125.0076,3922.183
2015-06-19,4537.5775,4643.2945,10451.3292,12150.7208,4274.5224,3445.8132,3857.6404,3648.4456
2015-06-23,4704.5308,4815.3323,10559.6681,12138.9696,4315.132,3442.9894,3834.3239,3612.8539
2015-06-24,4770.4919,4940.6875,10731.4182,12469.3057,4394.0315,3562.5108,3935.249,3721.749
2015-06-25,4610.6326,4799.1231,10371.0384,11982.1719,4210.3869,3437.0794,3808.439,3613.6725
2015-06-26,4258.8504,4477.733,9533.3881,10911.5845,3876.0384,3140.0571,3520.9968,3329.5336
2015-06-29,4145.1352,4465.2026,8904.7751,10165.4388,3609.9757,2938.6509,3278.5518,3084.0281
2015-06-30,4448.0399,4747.7153,9349.6889,10764.8217,3782.486,3089.4582,3374.6181,3188.3298
2015-07-01,4260.0094,4520.6466,8888.1902,10121.0193,3605.1593,2901.7718,3188.0434,3007.0434
2015-07-02,4170.8773,4417.3349,8324.0501,9363.5998,3388.9478,2686.1105,2990.2221,2816.2755
2015-07-03,3980.1287,4159.0703,7903.0662,8686.3899,3210.9826,2486.888,2814.1514,2627.9713
2015-07-06,4119.0062,4373.4934,7837.4489,8744.6484,3066.0881,2378.8226,2671.0785,2492.9234
2015-07-07,4012.9603,4471.4756,7386.5126,8088.2979,2922.8104,2204.7075,2529.6732,2341.1029
2015-07-08,3742.8239,4143.878,7270.6925,7816.5418,2876.6814,2082.9377,2463.746,2260.0929
2015-07-09,3991.1175,4411.0577,7573.8393,8295.6865,2940.2445,2188.999,2532.0126,2340.6317
2015-07-10,4191.5295,4602.5009,7930.6606,8846.3101,3011.9832,2315.8284,2612.941,2433.0034
2015-07-13,4271.2104,4621.0968,8371.7439,9524.6428,3136.7841,2475.4517,2720.153,2556.9338
2015-07-14,4157.6711,4451.6966,8501.1128,9579.9288,3243.8067,2532.2178,2795.3747,2620.2899
2015-07-15,4036.3206,4383.5426,8027.4054,8837.4404,3123.7374,2381.2825,2689.6375,2509.1698
2015-07-16,4046.0464,4376.8142,8204.9645,9068.9952,3160.0246,2420.4129,2700.573,2537.5883
2015-07-17,4192.8008,4477.9578,8649.9815,9633.8905,3317.8602,2565.2303,2821.7492,2664.0382
2015-07-20,4180.935,4465.0594,8796.8814,9755.0155,3419.3966,2623.1875,2892.0078,2722.3158
2015-07-21,4155.4268,4452.3449,8902.6929,9847.1322,3493.8456,2676.4775,2967.5847,2791.7024
2015-07-22,4141.2766,4410.2696,8987.6264,9981.5658,3557.6229,2709.2912,3020.2763,2840.3184
2015-07-23,4227.4742,4493.6913,9209.3374,10301.5646,3669.9162,2801.514,3120.0533,2938.0986
2015-07-24,4155.2976,4429.8386,9066.8301,10151.4853,3650.7854,2750.2721,3096.3126,2908.4047
2015-07-27,3805.3941,4054.0163,8388.5332,9284.9808,3426.119,2528.4476,2912.09,2720.8411
2015-07-28,3849.1861,4051.8159,8292.3711,9142.4054,3279.0622,2443.778,2799.4906,2626.8572
2015-07-29,3937.1143,4132.721,8636.3589,9655.3273,3411.7885,2582.5014,2918.7465,2752.961
2015-07-30,3813.8567,4020.344,8344.3374,9376.4073,3310.0652,2524.5307,2837.4811,2677.9062
2015-07-31,3841.5299,4034.8216,8315.0522,9326.5638,3226.2726,2473.6521,2765.7815,2615.2164
2015-08-03,3884.7234,4113.8534,8146.0507,9173.2557,3046.6464,2359.3897,2616.9426,2481.3248
2015-08-04,3980.6847,4188.6824,8553.1868,9685.9637,3212.1033,2516.4484,2768.6234,2626.4781
2015-08-05,3890.7396,4105.2057,8413.4822,9534.7402,3200.6822,2505.4962,2755.1575,2611.7268
2015-08-06,3850.5091,4069.4011,8344.6544,9452.4499,3187.7365,2494.2652,2747.8764,2610.6532
2015-08-07,3913.7405,4127.2614,8579.4648,9724.9384,3308.3167,2577.9945,2848.9968,2696.5735
2015-08-10,4078.9319,4286.5845,8964.8291,10209.5038,3460.6982,2723.3473,2983.0205,2821.0819
2015-08-11,4048.8957,4253.0551,8981.6694,10290.3965,3482.7586,2751.9073,3022.5184,2852.7754
2015-08-12,3988.3391,4191.25,8852.4982,10186.1912,3415.5937,2722.2635,2980.7747,2828.6513
2015-08-13,4025.3134,4229.5065,9008.3003,10493.4765,3511.361,2810.6847,3061.2453,2904.2124
2015-08-14,4025.697,4219.0061,9098.8676,10613.2543,3530.4182,2851.5209,3094.069,2941.8021
2015-08-17,4014.2969,4201.6553,9228.2584,10924.6853,3572.5004,2939.0798,3145.8737,3004.7812
2015-08-18,3786.6565,3969.1632,8530.8926,10021.6871,3331.9157,2696.6629,2943.2098,2810.0671
2015-08-19,3851.6771,4015.4404,8680.8511,10235.0723,3419.1966,2773.4772,3009.7197,2872.5323
2015-08-20,3731.9944,3912.7859,8376.2654,9777.0274,3314.7591,2674.2297,2907.805,2766.5872
2015-08-21,3558.0934,3764.7228,7935.3441,9195.5872,3131.8603,2539.0032,2760.2175,2624.6291
2015-08-24,3241.9686,3436.7546,7320.3999,8380.3434,2891.7253,2329.2886,2575.537,2440.8592
2015-08-25,3035.909,3217.735,6809.7482,7664.818,2677.7345,2139.9805,2413.7705,2281.7626
2015-08-26,3059.5228,3277.2431,6616.6776,7398.6841,2562.958,2072.0611,2333.6951,2206.1183
2015-08-27,3245.3107,3487.1009,6843.5868,7752.0028,2650.027,2166.5301,2393.8574,2276.9969
2015-08-28,3347.3745,3593.9023,7216.3524,8259.6016,2812.8072,2312.3013,2522.6827,2400.0906
2015-08-31,3363.3361,3659.6175,6943.8136,7916.8262,2688.7985,2218.6147,2446.1999,2320.6682
2015-09-01,3365.8485,3715.4877,6518.2973,7399.249,2514.036,2085.6248,2310.0685,2195.1436
2015-09-02,3360.9851,3753.2364,6565.1341,7399.6303,2406.5462,2007.9917,2219.6936,2117.3143
2015-09-07,3240.195,3567.0452,6566.0928,7429.5441,2470.2918,2044.5721,2253.236,2149.3898
2015-09-08,3332.4888,3636.5626,6811.0265,7734.9252,2591.8692,2140.2994,2351.8868,2237.6267
2015-09-09,3390.16,3685.5138,6986.2892,7961.3868,2695.4084,2219.9547,2442.7478,2317.2095
2015-09-10,3360.2727,3667.9395,6861.2142,7811.1936,2660.3819,2177.8777,2406.3763,2287.096
2015-09-11,3351.9525,3648.9003,6872.1902,7887.0384,2697.3557,2205.755,2420.5321,2301.486
2015-09-14,3306.2216,3664.4935,6414.8675,7318.5522,2514.5775,2048.7543,2263.4094,2151.1924
2015-09-15,3187.067,3574.124,6098.03,6884.3689,2392.9362,1954.7464,2148.2632,2053.9255
2015-09-16,3330.1664,3682.2911,6494.9585,7416.2478,2551.1206,2104.1528,2267.3022,2171.8164
2015-09-17,3246.7597,3605.2096,6375.5024,7239.1625,2545.5327,2054.1442,2225.3634,2119.1702
2015-09-18,3256.6788,3604.2856,6453.3342,7332.5435,2593.8694,2077.993,2244.2795,2126.0915
2015-09-21,3306.5344,3624.1459,6706.7853,7577.1663,2702.222,2145.5152,2323.3642,2191.2183
2015-09-22,3340.495,3658.8874,6751.0618,7647.0789,2714.0716,2159.625,2346.7761,2211.8268
2015-09-23,3267.6951,3566.3381,6688.3258,7497.3249,2709.013,2122.7173,2337.7167,2183.9506
2015-09-24,3284.1783,3578.8573,6774.5047,7617.73,2726.816,2152.9002,2375.1249,2203.6776
2015-09-25,3239.9287,3564.2718,6578.8427,7365.8773,2623.1208,2090.6959,2288.3285,2123.8763
2015-09-28,3255.7698,3545.973,6713.7184,7472.2161,2719.7423,2123.0992,2343.2903,2153.4265
2015-09-29,3208.7233,3477.6752,6608.9055,7320.4247,2685.5604,2085.2402,2309.1106,2121.3373
2015-09-30,3240.8666,3505.499,6629.3266,7350.4814,2684.9905,2096.1746,2301.7726,2119.1095
2015-10-08,3329.2997,3579.4754,6891.4737,7643.0807,2801.9234,2178.9557,2381.2733,2192.4098
2015-10-09,3365.9966,3619.5422,7008.7067,7759.4076,2844.0321,2204.5518,2416.8378,2226.3183
2015-10-12,3467.1291,3717.7004,7270.9317,8077.8547,2957.2156,2299.8665,2516.527,2327.3645
2015-10-13,3465.8791,3697.3913,7356.2274,8188.0776,2988.0637,2321.7845,2556.6113,2358.5653
2015-10-14,3421.0055,3657.4985,7257.1532,8075.288,2947.3506,2278.151,2535.7953,2337.6092
2015-10-15,3507.1145,3722.7715,7454.6823,8331.3711,3034.3887,2347.0269,2600.3427,2404.2543
2015-10-16,3555.2393,3762.8874,7564.1892,8497.1181,3068.4901,2392.9716,2625.4539,2435.5412
2015-10-19,3556.0916,3754.9803,7535.3718,8536.0239,3059.2475,2398.0052,2643.9605,2453.4596
2015-10-20,3592.5568,3781.3379,7647.1969,8672.8532,3124.9835,2432.2852,2695.139,2492.587
2015-10-21,3498.7936,3767.7984,7205.8827,8109.9123,2930.0498,2266.5313,2534.5373,2323.3633
2015-10-22,3540.9556,3766.7924,7459.6625,8399.4688,3060.4163,2344.2277,2625.6422,2400.286
2015-10-23,3591.0759,3795.181,7628.0342,8604.4927,3162.1005,2414.025,2707.0733,2466.9868
2015-10-26,3615.221,3800.3489,7668.7846,8643.2176,3180.1654,2433.4611,2735.4864,2498.5923
2015-10-27,3606.8565,3790.0065,7669.0606,8656.5792,3211.8137,2438.4419,2752.3116,2512.3706
2015-10-28,3537.7889,3743.6379,7467.5182,8455.0843,3125.7615,2397.0292,2690.4908,2466.2867
2015-10-29,3548.1427,3745.8078,7537.1574,8550.7541,3143.3524,2423.8441,2723.2287,2495.6687
2015-10-30,3564.3013,3744.6018,7540.5317,8517.2984,3147.1159,2408.3217,2721.9724,2487.0684
2015-11-02,3510.781,3698.4437,7384.4832,8350.4415,3063.3062,2363.4671,2656.3588,2432.3005
2015-11-03,3503.6073,3686.1151,7358.7463,8323.4088,3048.4636,2365.6177,2654.171,2432.7398
2015-11-04,3674.5657,3831.311,7733.1358,8718.7548,3212.4173,2486.6951,2778.1413,2542.0779
2015-11-05,3762.6044,3928.7328,7718.6626,8763.9354,3199.3535,2498.9088,2776.5984,2538.2393
2015-11-06,3875.5541,3983.4976,7915.4577,8936.8904,3288.2631,2550.637,2857.5829,2601.7915
2015-11-09,3923.8972,4057.2473,8060.6015,9027.3951,3357.1424,2576.0042,2916.5538,2639.3668
2015-11-10,3922.3335,4026.8646,8085.8733,9043.9388,3389.0932,2580.7722,2949.8659,2667.8741
2015-11-11,3926.1152,3999.1951,8218.8639,9128.7018,3467.0489,2607.8485,3019.7608,2724.9501
2015-11-12,3879.267,3955.1873,8209.7637,9077.3247,3474.4735,2594.8711,3048.1174,2747.517
2015-11-13,3840.161,3914.5865,8080.4311,9001.9191,3394.9648,2564.0364,2977.8361,2699.5423
2015-11-16,3856.9751,3916.4357,8243.4295,9131.5935,3491.8571,2614.0854,3062.6368,2761.6805
2015-11-17,3854.0143,3925.3554,8149.2214,9102.0874,3447.9171,2611.1835,3036.135,2746.517
2015-11-18,3818.8572,3915.6826,8028.4463,9027.7656,3390.6396,2573.2518,2986.3197,2704.0061
2015-11-19,3883.156,3953.989,8253.816,9193.8709,3498.9332,2622.3831,3079.7452,2778.9826
2015-11-20,3878.9977,3954.0638,8346.9699,9261.1837,3571.1732,2657.6858,3156.4786,2843.3864
2015-11-23,3856.6437,3937.1662,8254.1771,9242.1374,3530.5597,2655.6355,3150.622,2848.2471
2015-11-24,3866.4184,3921.0674,8329.4579,9288.7628,3577.6477,2674.8039,3195.2099,2895.572
2015-11-25,3896.15,3936.3037,8497.6725,9390.4672,3660.7977,2713.1901,3270.8347,2957.2976
2015-11-26,3868.244,3921.7287,8448.5048,9371.2172,3638.3506,2703.7233,3259.8311,2964.2444
2015-11-27,3672.4763,3744.4094,7926.889,8783.4521,3399.4348,2527.0544,3070.5286,2785.8635
2015-11-30,3693.5902,3771.8438,7982.4495,8878.8527,3429.156,2543.7455,3102.8918,2825.8203
2015-12-01,3724.3567,3813.8967,8021.5169,8973.651,3409.1717,2570.8918,3076.5633,2815.3397
2015-12-02,3878.4392,4012.4477,7981.7787,9006.6788,3352.9884,2582.3313,3017.3924,2767.259
2015-12-03,3893.261,4029.8043,8162.9794,9169.0696,3449.2033,2627.2157,3110.2929,2855.7619
2015-12-04,3823.0666,3938.2943,8075.6665,9073.8713,3442.1104,2610.6996,3130.6665,2866.083
2015-12-07,3834.7409,3930.3126,8156.4675,9149.0662,3496.9777,2633.5105,3192.4399,2928.0193
2015-12-08,3781.7678,3877.1287,7957.0727,8891.8392,3433.4151,2568.3237,3135.8248,2875.7038
2015-12-09,3804.4379,3896.864,7916.0952,8884.413,3421.9127,2559.6334,3104.2978,2855.6206
2015-12-10,3801.6266,3871.4566,7899.852,8826.6133,3440.5488,2547.5625,3100.6841,2851.0348
2015-12-11,3781.4937,3852.5037,7849.9026,8766.3364,3407.0877,2541.9864,3067.0617,2825.0042
2015-12-14,3907.6768,3957.7227,7996.1993,8984.1741,3461.0546,2598.5662,3120.6044,2886.2222
2015-12-15,3883.1054,3921.9937,8071.9056,9017.183,3527.8183,2620.584,3164.0957,2930.8282
2015-12-16,3873.5295,3905.1074,8101.4272,9031.5754,3572.5973,2631.6157,3216.5745,2964.5275
2015-12-17,3941.3847,3979.0685,8309.9861,9268.5511,3682.2465,2700.0655,3320.1574,3060.833
2015-12-18,3950.2185,4013.6779,8317.6056,9229.7765,3659.9086,2699.3383,3319.3957,3062.3958
2015-12-21,4076.247,4143.395,8389.4251,9382.128,3687.8206,2750.1043,3349.3527,3094.4215
2015-12-22,4084.2904,4146.0099,8457.0637,9470.8674,3716.4573,2775.5134,3399.8949,3131.3413
2015-12-23,4091.8679,4153.004,8339.2213,9412.9519,3654.3464,2753.635,3370.9678,3099.6964
2015-12-24,4033.2797,4109.0635,8342.665,9340.4582,3660.8994,2727.0662,3395.3542,3100.6716
2015-12-25,4048.0284,4122.2267,8362.4253,9393.8658,3703.2027,2773.1544,3428.4166,3128.3658
2015-12-28,3919.0707,4000.2874,8154.6631,9174.656,3647.875,2708.5618,3343.5107,3028.6398
2015-12-29,3963.8362,4040.7556,8240.7842,9283.8736,3701.1833,2744.6971,3382.288,3065.5322
2015-12-30,3976.3647,4039.1079,8310.9247,9342.2211,3768.9432,2763.8935,3416.8623,3090.9445
2015-12-31,3936.3629,4017.0251,8175.1061,9205.0839,3700.5868,2726.4389,3344.5316,3030.6608
2016-01-04,3649.8845,3777.8074,7523.5577,8464.6498,3387.8113,2491.4137,3073.5208,2765.1462
2016-01-05,3667.6527,3805.1192,7446.6751,8433.3505,3298.0457,2485.092,2998.6604,2698.7699
2016-01-06,3713.7687,3860.8136,7603.0503,8664.4649,3385.6288,2559.1598,3085.2647,2777.2741
2016-01-07,3443.5337,3645.6591,6962.3757,7950.945,3090.5667,2333.5167,2833.9642,2531.4027
2016-01-08,3504.8379,3715.8126,7061.312,8151.2647,3086.8815,2390.4169,2841.2902,2565.5012
2016-01-11,3315.1761,3555.8366,6594.5502,7642.0612,2860.1578,2224.5554,2638.1415,2370.1222
2016-01-12,3343.0013,3575.173,6642.7479,7641.229,2857.0528,2213.5194,2641.7319,2379.0935
2016-01-13,3284.5848,3535.9903,6437.433,7427.2286,2738.3828,2130.7307,2533.5086,2299.866
2016-01-14,3360.3491,3580.9692,6672.549,7607.9534,2864.8646,2195.5426,2632.1153,2383.9944
2016-01-15,3266.7353,3482.8304,6478.8515,7309.4352,2769.0611,2098.9768,2538.1452,2284.6206
2016-01-18,3280.7394,3477.7954,6569.7023,7357.4217,2842.1838,2125.5157,2601.2193,2338.156
2016-01-19,3377.4471,3565.4028,6784.1337,7618.9725,2955.41,2212.9069,2704.7696,2430.805
2016-01-20,3323.0699,3511.0366,6689.2918,7542.0954,2933.2029,2201.961,2705.3636,2413.7189
2016-01-21,3218.7661,3430.855,6430.7164,7248.7132,2805.2565,2118.3336,2583.4624,2312.6896
2016-01-22,3256.98,3461.3243,6516.8712,7325.0255,2845.1116,2147.7247,2632.3997,2348.9354
2016-01-25,3272.6764,3471.5678,6566.581,7396.4031,2881.0916,2179.1295,2668.0254,2374.5369
2016-01-26,3076.9537,3299.8269,6098.4597,6838.2401,2655.1652,2012.0072,2473.0639,2184.4928
2016-01-27,3078.6466,3290.4655,5996.1657,6713.4744,2627.1394,1983.6629,2442.7852,2152.0356
