name,grid,family,lookback,z_window,smoothing,regime,sharpe_train,n_train,sharpe_val,n_val,sharpe_reused,n_reused,length,skip,score,old_three_window_score,rank_grid,rank_family
voladj_L20s0_zw120_sm5,momentum174,voladj,,120,5,old_sym,0.8988068683867396,1706,1.543272250227574,727,1.3870407999274783,654,20.0,0.0,0.8988068683867396,0.8988068683867396,25,5
voladj_L20s0_zw250_sm0,momentum174,voladj,,250,0,old_sym,0.8826395670051531,1706,1.8720385729701436,727,1.3335769027480082,654,20.0,0.0,0.8826395670051531,0.8826395670051531,29,6
voladj_L20s0_zw250_sm5,momentum174,voladj,,250,5,old_sym,1.083783021126088,1706,1.1886677535781713,727,1.43052839837665,654,20.0,0.0,1.083783021126088,1.083783021126088,11,2
voladj_L60s0_zw40_sm0,momentum174,voladj,,40,0,old_sym,0.7859756403119652,1706,1.2881018274576617,727,0.5820992477468624,654,60.0,0.0,0.7859756403119652,0.5820992477468624,37,8
voladj_L60s0_zw40_sm5,momentum174,voladj,,40,5,old_sym,0.5516008406837166,1706,0.889000185025817,727,0.034636020703514236,654,60.0,0.0,0.5516008406837166,0.034636020703514236,73,19
voladj_L60s0_zw120_sm0,momentum174,voladj,,120,0,old_sym,0.7330583522443334,1706,1.016231511300481,727,0.25216377765985454,654,60.0,0.0,0.7330583522443334,0.25216377765985454,48,11
voladj_L60s0_zw120_sm5,momentum174,voladj,,120,5,old_sym,0.41396650475584884,1706,0.6218299484798099,727,0.07833628781487209,654,60.0,0.0,0.41396650475584884,0.07833628781487209,83,21
voladj_L60s0_zw250_sm0,momentum174,voladj,,250,0,old_sym,0.7098515151177135,1706,0.594887856259919,727,0.29491703352115156,654,60.0,0.0,0.594887856259919,0.29491703352115156,67,17
voladj_L60s0_zw250_sm5,momentum174,voladj,,250,5,old_sym,0.38018786301299073,1706,0.29391500703854767,727,-0.19909415393019916,654,60.0,0.0,0.29391500703854767,-0.19909415393019916,101,25
voladj_L120s0_zw40_sm0,momentum174,voladj,,40,0,old_sym,0.6200149414954976,1706,1.063340228025574,727,1.1572627595470402,654,120.0,0.0,0.6200149414954976,0.6200149414954976,64,16
voladj_L120s0_zw40_sm5,momentum174,voladj,,40,5,old_sym,0.5495357090312315,1706,1.1798078154857983,727,0.5265687460662163,654,120.0,0.0,0.5495357090312315,0.5265687460662163,74,20
voladj_L120s0_zw120_sm0,momentum174,voladj,,120,0,old_sym,0.26788777347350556,1706,0.6946089496865481,727,0.8771101808222498,654,120.0,0.0,0.26788777347350556,0.26788777347350556,104,27
voladj_L120s0_zw120_sm5,momentum174,voladj,,120,5,old_sym,0.02068030725074937,1706,0.7649806599009962,727,-0.009620589970455867,654,120.0,0.0,0.02068030725074937,-0.009620589970455867,128,31
voladj_L120s0_zw250_sm0,momentum174,voladj,,250,0,old_sym,0.3490542007176705,1706,0.6848348027553204,727,1.2203574967361377,654,120.0,0.0,0.3490542007176705,0.3490542007176705,93,22
voladj_L120s0_zw250_sm5,momentum174,voladj,,250,5,old_sym,-0.03426269395632818,1706,0.3616622477904027,727,0.4100871296337766,654,120.0,0.0,-0.03426269395632818,-0.03426269395632818,134,33
voladj_L250s0_zw40_sm0,momentum174,voladj,,40,0,old_sym,0.9543067992639382,1706,-0.17267647463116423,727,0.2387885139478413,654,250.0,0.0,-0.17267647463116423,-0.17267647463116423,144,36
voladj_L250s0_zw40_sm5,momentum174,voladj,,40,5,old_sym,1.0377497874174275,1706,0.23283462297756985,727,0.4371638775328972,654,250.0,0.0,0.23283462297756985,0.23283462297756985,108,28
voladj_L250s0_zw120_sm0,momentum174,voladj,,120,0,old_sym,0.3779423806048559,1706,0.28009877423556856,727,1.2000327989866346,654,250.0,0.0,0.28009877423556856,0.28009877423556856,102,26
voladj_L250s0_zw120_sm5,momentum174,voladj,,120,5,old_sym,0.24883951847183214,1706,0.20730730087235605,727,0.5988159798795247,654,250.0,0.0,0.20730730087235605,0.20730730087235605,113,29
voladj_L250s0_zw250_sm0,momentum174,voladj,,250,0,old_sym,0.0955759605298566,1706,-0.14950595632535157,727,1.1486459544155923,654,250.0,0.0,-0.14950595632535157,-0.14950595632535157,141,35
voladj_L250s0_zw250_sm5,momentum174,voladj,,250,5,old_sym,0.258530052532366,1706,0.07497379037303684,727,0.8275641164275035,654,250.0,0.0,0.07497379037303684,0.07497379037303684,124,30
winrate_L10s0_zw40_sm0,momentum174,winrate,,40,0,old_sym,0.28444524168204016,1706,0.171557456160397,727,0.5237233411161125,654,10.0,0.0,0.171557456160397,0.171557456160397,116,14
winrate_L10s0_zw40_sm5,momentum174,winrate,,40,5,old_sym,0.8443373786665449,1706,1.1147895470795501,727,1.130571827528969,654,10.0,0.0,0.8443373786665449,0.8443373786665449,35,5
winrate_L10s0_zw120_sm0,momentum174,winrate,,120,0,old_sym,0.9057404774447392,1706,0.7246033867444793,727,0.6246052745522128,654,10.0,0.0,0.7246033867444793,0.6246052745522128,50,9
winrate_L10s0_zw120_sm5,momentum174,winrate,,120,5,old_sym,0.7859708455481978,1706,0.7815414116092074,727,0.22407548653152026,654,10.0,0.0,0.7815414116092074,0.22407548653152026,38,6
winrate_L10s0_zw250_sm0,momentum174,winrate,,250,0,old_sym,0.7782677522477177,1706,0.9521139083808617,727,0.31923603200800843,654,10.0,0.0,0.7782677522477177,0.31923603200800843,41,7
winrate_L10s0_zw250_sm5,momentum174,winrate,,250,5,old_sym,0.969807377496472,1706,0.5001398907609184,727,0.43197775055726445,654,10.0,0.0,0.5001398907609184,0.43197775055726445,76,13
winrate_L20s0_zw40_sm0,momentum174,winrate,,40,0,old_sym,0.5948635323336439,1706,1.127416440939436,727,0.6485968094607814,654,20.0,0.0,0.5948635323336439,0.5948635323336439,68,12
winrate_L20s0_zw40_sm5,momentum174,winrate,,40,5,old_sym,0.6764071797336614,1706,1.136058901988921,727,1.1387193589411633,654,20.0,0.0,0.6764071797336614,0.6764071797336614,56,10
winrate_L20s0_zw120_sm0,momentum174,winrate,,120,0,old_sym,0.7513602629301356,1706,0.8078761983208053,727,0.13744995152305547,654,20.0,0.0,0.7513602629301356,0.13744995152305547,45,8
winrate_L20s0_zw120_sm5,momentum174,winrate,,120,5,old_sym,0.8501042514290172,1706,0.9624569905820414,727,0.8041974680175725,654,20.0,0.0,0.8501042514290172,0.8041974680175725,34,4
winrate_L20s0_zw250_sm0,momentum174,winrate,,250,0,old_sym,1.0045178383574378,1706,1.0987455970267876,727,0.5902956729832891,654,20.0,0.0,1.0045178383574378,0.5902956729832891,17,1
winrate_L20s0_zw250_sm5,momentum174,winrate,,250,5,old_sym,1.1450803214585068,1706,0.8848525674881692,727,1.1818429022240973,654,20.0,0.0,0.8848525674881692,0.8848525674881692,28,3
winrate_L60s0_zw40_sm0,momentum174,winrate,,40,0,old_sym,0.9824212774272991,1706,0.9781297619183306,727,0.5505403543380716,654,60.0,0.0,0.9781297619183306,0.5505403543380716,23,2
winrate_L60s0_zw40_sm5,momentum174,winrate,,40,5,old_sym,0.6257270625917878,1706,1.3967325525175631,727,0.06651647700699075,654,60.0,0.0,0.6257270625917878,0.06651647700699075,62,11
winrate_L60s0_zw120_sm0,momentum174,winrate,,120,0,old_sym,0.6560565472230245,1706,0.16310839541509436,727,-0.13489056548892342,654,60.0,0.0,0.16310839541509436,-0.13489056548892342,117,15
winrate_L60s0_zw120_sm5,momentum174,winrate,,120,5,old_sym,0.5918734816624647,1706,0.11525083612819353,727,-0.672810709478753,654,60.0,0.0,0.11525083612819353,-0.672810709478753,121,16
winrate_L60s0_zw250_sm0,momentum174,winrate,,250,0,old_sym,0.43186452768636774,1706,0.05188187915996211,727,0.06451604515518038,654,60.0,0.0,0.05188187915996211,0.05188187915996211,126,17
winrate_L60s0_zw250_sm5,momentum174,winrate,,250,5,old_sym,0.6813418033462182,1706,-0.10905566701248062,727,0.023961402979341906,654,60.0,0.0,-0.10905566701248062,-0.10905566701248062,139,18
smooth_L10s0_zw40_sm0,momentum174,smooth,,40,0,old_sym,0.4382567162011435,1706,0.7979079185764789,727,-0.4512712196257664,654,10.0,0.0,0.4382567162011435,-0.4512712196257664,81,17
smooth_L10s0_zw40_sm5,momentum174,smooth,,40,5,old_sym,0.6352730595447249,1706,1.2118728040868834,727,0.7707631023426215,654,10.0,0.0,0.6352730595447249,0.6352730595447249,61,13
smooth_L10s0_zw120_sm0,momentum174,smooth,,120,0,old_sym,1.0695275351893798,1706,1.324401876619685,727,-0.043036640134636074,654,10.0,0.0,1.0695275351893798,-0.043036640134636074,13,3
smooth_L10s0_zw120_sm5,momentum174,smooth,,120,5,old_sym,0.7041548310086403,1706,1.0806112103898897,727,-0.007465825885768859,654,10.0,0.0,0.7041548310086403,-0.007465825885768859,53,12
smooth_L10s0_zw250_sm0,momentum174,smooth,,250,0,old_sym,0.893107647205777,1706,1.5160050453817258,727,0.07708979501159371,654,10.0,0.0,0.893107647205777,0.07708979501159371,27,9
smooth_L10s0_zw250_sm5,momentum174,smooth,,250,5,old_sym,1.0317395198937889,1706,0.7814669576462417,727,-0.03380899765350105,654,10.0,0.0,0.7814669576462417,-0.03380899765350105,39,11
smooth_L20s0_zw40_sm0,momentum174,smooth,,40,0,old_sym,1.037300282778776,1706,1.5819918279699139,727,1.142828732018364,654,20.0,0.0,1.037300282778776,1.037300282778776,16,5
smooth_L20s0_zw40_sm5,momentum174,smooth,,40,5,old_sym,1.0015212326009413,1706,1.408392765548083,727,1.5009879584312444,654,20.0,0.0,1.0015212326009413,1.0015212326009413,18,6
smooth_L20s0_zw120_sm0,momentum174,smooth,,120,0,old_sym,1.0434832422674976,1706,2.0290029529701985,727,0.822280218237623,654,20.0,0.0,1.0434832422674976,0.822280218237623,14,4
smooth_L20s0_zw120_sm5,momentum174,smooth,,120,5,old_sym,0.9851490799767474,1706,1.302358838643914,727,0.9754004864254413,654,20.0,0.0,0.9851490799767474,0.9754004864254413,21,7
smooth_L20s0_zw250_sm0,momentum174,smooth,,250,0,old_sym,1.3757421516675374,1706,1.4699930560823025,727,1.0045308065713205,654,20.0,0.0,1.3757421516675374,1.0045308065713205,3,1
smooth_L20s0_zw250_sm5,momentum174,smooth,,250,5,old_sym,1.1771887613770609,1706,1.1847113933080626,727,0.7845296415858973,654,20.0,0.0,1.1771887613770609,0.7845296415858973,7,2
smooth_L60s0_zw40_sm0,momentum174,smooth,,40,0,old_sym,0.8971454168245302,1706,1.8043563098724822,727,0.6999938446328132,654,60.0,0.0,0.8971454168245302,0.6999938446328132,26,8
smooth_L60s0_zw40_sm5,momentum174,smooth,,40,5,old_sym,0.8175112400314825,1706,1.284766245874298,727,0.4714759140848477,654,60.0,0.0,0.8175112400314825,0.4714759140848477,36,10
smooth_L60s0_zw120_sm0,momentum174,smooth,,120,0,old_sym,0.5520057056702193,1706,0.7043567173281299,727,0.10032545487373598,654,60.0,0.0,0.5520057056702193,0.10032545487373598,72,14
smooth_L60s0_zw120_sm5,momentum174,smooth,,120,5,old_sym,0.2214828414335346,1706,0.1841509242049703,727,-0.2328513661434546,654,60.0,0.0,0.1841509242049703,-0.2328513661434546,115,18
smooth_L60s0_zw250_sm0,momentum174,smooth,,250,0,old_sym,0.47670215276755373,1706,0.4524332389265775,727,0.19621135393169534,654,60.0,0.0,0.4524332389265775,0.19621135393169534,79,16
smooth_L60s0_zw250_sm5,momentum174,smooth,,250,5,old_sym,0.5204601202722369,1706,0.46229139773361977,727,-0.06356468313117127,654,60.0,0.0,0.46229139773361977,-0.06356468313117127,78,15
highdist_L60s0_zw40_sm0,momentum174,highdist,,40,0,old_sym,1.2020344452303866,1706,1.4063279001668711,727,0.5775388585636309,654,60.0,0.0,1.2020344452303866,0.5775388585636309,5,1
highdist_L60s0_zw40_sm5,momentum174,highdist,,40,5,old_sym,0.8699235355521616,1706,1.5139379813530545,727,0.991935918679458,654,60.0,0.0,0.8699235355521616,0.8699235355521616,30,3
highdist_L60s0_zw120_sm0,momentum174,highdist,,120,0,old_sym,0.7753334316081559,1706,1.1127250797528656,727,0.3014033418112798,654,60.0,0.0,0.7753334316081559,0.3014033418112798,43,7
highdist_L60s0_zw120_sm5,momentum174,highdist,,120,5,old_sym,0.5841888274836182,1706,0.945704232470269,727,0.44540573813744905,654,60.0,0.0,0.5841888274836182,0.44540573813744905,69,8
highdist_L60s0_zw250_sm0,momentum174,highdist,,250,0,old_sym,0.3839098151247807,1706,0.9138825584760493,727,0.6779737131369513,654,60.0,0.0,0.3839098151247807,0.3839098151247807,87,12
highdist_L60s0_zw250_sm5,momentum174,highdist,,250,5,old_sym,0.44234926333297203,1706,1.0622203399615244,727,0.3161142166569625,654,60.0,0.0,0.44234926333297203,0.3161142166569625,80,9
highdist_L120s0_zw40_sm0,momentum174,highdist,,40,0,old_sym,1.1700556811983325,1706,1.3888706380931217,727,0.6793165775388388,654,120.0,0.0,1.1700556811983325,0.6793165775388388,8,2
highdist_L120s0_zw40_sm5,momentum174,highdist,,40,5,old_sym,0.8624543112864037,1706,1.0112366221721791,727,1.0399130527268012,654,120.0,0.0,0.8624543112864037,0.8624543112864037,32,4
highdist_L120s0_zw120_sm0,momentum174,highdist,,120,0,old_sym,0.5845520670393396,1706,0.2510437742720725,727,0.34042888247810416,654,120.0,0.0,0.2510437742720725,0.2510437742720725,107,15
highdist_L120s0_zw120_sm5,momentum174,highdist,,120,5,old_sym,0.8643307062408861,1706,0.3974398252473014,727,0.4374132880754845,654,120.0,0.0,0.3974398252473014,0.3974398252473014,86,11
highdist_L120s0_zw250_sm0,momentum174,highdist,,250,0,old_sym,0.4666885067778032,1706,0.3467753618305968,727,0.037078684424882935,654,120.0,0.0,0.3467753618305968,0.037078684424882935,94,14
highdist_L120s0_zw250_sm5,momentum174,highdist,,250,5,old_sym,0.4284965279286285,1706,0.6818817112118608,727,0.3761252208451993,654,120.0,0.0,0.4284965279286285,0.3761252208451993,82,10
highdist_L250s0_zw40_sm0,momentum174,highdist,,40,0,old_sym,0.8584970187471487,1706,1.4192537863001518,727,0.5037638230105749,654,250.0,0.0,0.8584970187471487,0.5037638230105749,33,5
highdist_L250s0_zw40_sm5,momentum174,highdist,,40,5,old_sym,0.9018059805376126,1706,0.7800677507288681,727,0.8340817246869853,654,250.0,0.0,0.7800677507288681,0.7800677507288681,40,6
highdist_L250s0_zw120_sm0,momentum174,highdist,,120,0,old_sym,0.21435965968148718,1706,0.36479519634809104,727,0.41765761680524427,654,250.0,0.0,0.21435965968148718,0.21435965968148718,110,16
highdist_L250s0_zw120_sm5,momentum174,highdist,,120,5,old_sym,0.36024267072292726,1706,0.6205853305399817,727,0.11673099724048967,654,250.0,0.0,0.36024267072292726,0.11673099724048967,90,13
highdist_L250s0_zw250_sm0,momentum174,highdist,,250,0,old_sym,0.13413057231313327,1706,0.13263488621489897,727,0.7072647825949189,654,250.0,0.0,0.13263488621489897,0.13263488621489897,119,17
highdist_L250s0_zw250_sm5,momentum174,highdist,,250,5,old_sym,0.04980612252434272,1706,0.075116111995303,727,0.8521527528169118,654,250.0,0.0,0.04980612252434272,0.04980612252434272,127,18
ew_L5_zw10_sm0,ew40,ew,5.0,10,0,fixed_sym,-0.4164266486276698,1706,-0.6493879089416833,727,0.2153062272989096,654,,,-0.6493879089416833,-0.6493879089416833,36,36
ew_L5_zw10_sm5,ew40,ew,5.0,10,5,fixed_sym,-0.49638067001429126,1706,-0.5175641931629043,727,-0.2571442645291327,654,,,-0.5175641931629043,-0.5175641931629043,35,35
ew_L5_zw15_sm0,ew40,ew,5.0,15,0,fixed_sym,-0.7076569018561719,1706,-0.4023369228529669,727,0.6074438723092339,654,,,-0.7076569018561719,-0.7076569018561719,38,38
ew_L5_zw15_sm5,ew40,ew,5.0,15,5,fixed_sym,-0.34117897656674095,1706,-1.4555703853151596,727,-0.2790655110638812,654,,,-1.4555703853151596,-1.4555703853151596,40,40
ew_L5_zw25_sm0,ew40,ew,5.0,25,0,fixed_sym,-0.5385451780512219,1706,-0.8731981550233093,727,0.46045880549388557,654,,,-0.8731981550233093,-0.8731981550233093,39,39
ew_L5_zw25_sm5,ew40,ew,5.0,25,5,fixed_sym,-0.36978559600560096,1706,-0.33449996890389055,727,-0.7250484538923764,654,,,-0.36978559600560096,-0.7250484538923764,33,33
ew_L5_zw250_sm0,ew40,ew,5.0,250,0,fixed_sym,0.13589345909390113,1706,0.4752334899507993,727,0.03859355481445857,654,,,0.13589345909390113,0.03859355481445857,30,30
ew_L5_zw250_sm5,ew40,ew,5.0,250,5,fixed_sym,0.4377010216318194,1706,0.26862397036524066,727,0.37597938865526476,654,,,0.26862397036524066,0.26862397036524066,25,25
ew_L10_zw20_sm0,ew40,ew,10.0,20,0,fixed_sym,0.23292079514531822,1706,-0.6607953188888233,727,-0.29769707547322,654,,,-0.6607953188888233,-0.6607953188888233,37,37
ew_L10_zw20_sm5,ew40,ew,10.0,20,5,fixed_sym,0.028700862692568448,1706,-0.41971037573032893,727,0.5673862630117389,654,,,-0.41971037573032893,-0.41971037573032893,34,34
ew_L10_zw30_sm0,ew40,ew,10.0,30,0,fixed_sym,0.44484296357625003,1706,0.1219827994286845,727,-0.4444440008344201,654,,,0.1219827994286845,-0.4444440008344201,31,31
ew_L10_zw30_sm5,ew40,ew,10.0,30,5,fixed_sym,0.6833092321936063,1706,0.5164063849217404,727,0.3977321647038702,654,,,0.5164063849217404,0.3977321647038702,18,18
ew_L10_zw50_sm0,ew40,ew,10.0,50,0,fixed_sym,0.6843269608962785,1706,0.7294874111358944,727,0.1851225653715418,654,,,0.6843269608962785,0.1851225653715418,14,14
ew_L10_zw50_sm5,ew40,ew,10.0,50,5,fixed_sym,1.131222416942068,1706,1.2811151082993009,727,0.2309544283476241,654,,,1.131222416942068,0.2309544283476241,5,5
ew_L10_zw250_sm0,ew40,ew,10.0,250,0,fixed_sym,0.8856386365613109,1706,1.4356656944188046,727,0.29498423366514526,654,,,0.8856386365613109,0.29498423366514526,10,10
ew_L10_zw250_sm5,ew40,ew,10.0,250,5,fixed_sym,0.9178129309338746,1706,0.5452120203617442,727,0.12255245389451132,654,,,0.5452120203617442,0.12255245389451132,16,16
ew_L20_zw40_sm0,ew40,ew,20.0,40,0,fixed_sym,1.1134712630436838,1706,1.2896819446820698,727,0.9727751993811314,654,,,1.1134712630436838,0.9727751993811314,6,6
ew_L20_zw40_sm5,ew40,ew,20.0,40,5,fixed_sym,1.3995819838834234,1706,1.2560757952402728,727,1.4728825026631496,654,,,1.2560757952402728,1.2560757952402728,3,3
ew_L20_zw60_sm0,ew40,ew,20.0,60,0,fixed_sym,1.3151358939699809,1706,1.159825128657371,727,0.7702935654080226,654,,,1.159825128657371,0.7702935654080226,4,4
ew_L20_zw60_sm5,ew40,ew,20.0,60,5,fixed_sym,1.360701958129631,1706,0.9743344014636889,727,0.7774069633512475,654,,,0.9743344014636889,0.7774069633512475,8,8
ew_L20_zw100_sm0,ew40,ew,20.0,100,0,fixed_sym,1.7023468561889123,1706,1.6276249913311567,727,0.8897190466335293,654,,,1.6276249913311567,0.8897190466335293,1,1
ew_L20_zw100_sm5,ew40,ew,20.0,100,5,fixed_sym,0.9496549776520332,1706,1.5541513281027421,727,0.6592798014220692,654,,,0.9496549776520332,0.6592798014220692,9,9
ew_L20_zw250_sm0,ew40,ew,20.0,250,0,fixed_sym,1.5277152552204036,1706,1.6926327868465492,727,0.7631565117074198,654,,,1.5277152552204036,0.7631565117074198,2,2
ew_L20_zw250_sm5,ew40,ew,20.0,250,5,fixed_sym,1.0910897188835351,1706,1.119277622579599,727,0.7332082797143861,654,,,1.0910897188835351,0.7332082797143861,7,7
ew_L40_zw80_sm0,ew40,ew,40.0,80,0,fixed_sym,0.8672658266428669,1706,1.5900055859759143,727,0.9850960698797026,654,,,0.8672658266428669,0.8672658266428669,11,11
ew_L40_zw80_sm5,ew40,ew,40.0,80,5,fixed_sym,0.7378940529411716,1706,1.447916969775644,727,0.826629534616624,654,,,0.7378940529411716,0.7378940529411716,13,13
ew_L40_zw120_sm0,ew40,ew,40.0,120,0,fixed_sym,0.803651339958292,1706,1.2355398688176153,727,0.9713934143921655,654,,,0.803651339958292,0.803651339958292,12,12
ew_L40_zw120_sm5,ew40,ew,40.0,120,5,fixed_sym,0.3843745632783183,1706,0.7960228437448991,727,0.4744892175874138,654,,,0.3843745632783183,0.3843745632783183,21,21
ew_L40_zw200_sm0,ew40,ew,40.0,200,0,fixed_sym,0.5236399753364301,1706,1.2562365053584974,727,1.1049483315823585,654,,,0.5236399753364301,0.5236399753364301,17,17
ew_L40_zw200_sm5,ew40,ew,40.0,200,5,fixed_sym,0.13829898298879334,1706,0.8899768142561447,727,0.6906509405584441,654,,,0.13829898298879334,0.13829898298879334,28,28
ew_L40_zw250_sm0,ew40,ew,40.0,250,0,fixed_sym,0.6559869890591586,1706,0.7653794671375392,727,1.3241131544626754,654,,,0.6559869890591586,0.6559869890591586,15,15
ew_L40_zw250_sm5,ew40,ew,40.0,250,5,fixed_sym,0.3838242308899107,1706,0.9066411835149557,727,0.5485202580391348,654,,,0.3838242308899107,0.3838242308899107,22,22
ew_L60_zw120_sm0,ew40,ew,60.0,120,0,fixed_sym,0.8094524582464291,1706,0.4157877003050838,727,0.10254044360385094,654,,,0.4157877003050838,0.10254044360385094,20,20
ew_L60_zw120_sm5,ew40,ew,60.0,120,5,fixed_sym,0.6098614301804762,1706,0.3701140225175789,727,-0.3967394272137671,654,,,0.3701140225175789,-0.3967394272137671,24,24
ew_L60_zw180_sm0,ew40,ew,60.0,180,0,fixed_sym,0.674366944566408,1706,0.13592881575778737,727,-0.44451118075926815,654,,,0.13592881575778737,-0.44451118075926815,29,29
ew_L60_zw180_sm5,ew40,ew,60.0,180,5,fixed_sym,0.49092417841349173,1706,-0.005895648641412285,727,-0.42027543580679266,654,,,-0.005895648641412285,-0.42027543580679266,32,32
ew_L60_zw300_sm0,ew40,ew,60.0,300,0,fixed_sym,0.6247280065278331,1706,0.24660210204088265,727,-0.0003411996708147099,654,,,0.24660210204088265,-0.0003411996708147099,26,26
ew_L60_zw300_sm5,ew40,ew,60.0,300,5,fixed_sym,0.6984329559207351,1706,0.24523254983522433,727,-0.2742322984807478,654,,,0.24523254983522433,-0.2742322984807478,27,27
ew_L60_zw250_sm0,ew40,ew,60.0,250,0,fixed_sym,0.9226053156035728,1706,0.4488352002122748,727,0.04609047755811157,654,,,0.4488352002122748,0.04609047755811157,19,19
ew_L60_zw250_sm5,ew40,ew,60.0,250,5,fixed_sym,0.7051869815209447,1706,0.3810071394732266,727,-0.48544303609627526,654,,,0.3810071394732266,-0.48544303609627526,23,23
classic_L5s0_zw40_sm0,momentum174,classic,,40,0,fixed_sym,-0.0741712239472149,1706,-0.15912706150936923,727,0.5646588156418672,654,5.0,0.0,-0.15912706150936923,-0.15912706150936923,144,27
classic_L5s0_zw40_sm5,momentum174,classic,,40,5,fixed_sym,0.7598384643421425,1706,0.30464354554635814,727,-0.3728403023652871,654,5.0,0.0,0.30464354554635814,-0.3728403023652871,101,19
classic_L5s0_zw120_sm0,momentum174,classic,,120,0,fixed_sym,0.17087222747919584,1706,0.1157128548095332,727,0.13567330156718937,654,5.0,0.0,0.1157128548095332,0.1157128548095332,123,24
classic_L5s0_zw120_sm5,momentum174,classic,,120,5,fixed_sym,0.5932358596848796,1706,0.33943165178848583,727,-0.132407874592963,654,5.0,0.0,0.33943165178848583,-0.132407874592963,95,16
classic_L5s0_zw250_sm0,momentum174,classic,,250,0,fixed_sym,0.1334862309653893,1706,0.47308025881785815,727,0.042681332395979356,654,5.0,0.0,0.1334862309653893,0.042681332395979356,121,23
classic_L5s0_zw250_sm5,momentum174,classic,,250,5,fixed_sym,0.3923038542772273,1706,0.14221570831943106,727,0.37597938865526476,654,5.0,0.0,0.14221570831943106,0.14221570831943106,120,22
classic_L10s0_zw40_sm0,momentum174,classic,,40,0,fixed_sym,0.8421051532995502,1706,0.6098890950913006,727,-0.2965716724257059,654,10.0,0.0,0.6098890950913006,-0.2965716724257059,70,8
classic_L10s0_zw40_sm5,momentum174,classic,,40,5,fixed_sym,0.6470527436068213,1706,1.4604023875522787,727,0.6339705717364027,654,10.0,0.0,0.6470527436068213,0.6339705717364027,62,7
classic_L10s0_zw120_sm0,momentum174,classic,,120,0,fixed_sym,0.9717178305276325,1706,1.1339670270369706,727,0.2628952114226719,654,10.0,0.0,0.9717178305276325,0.2628952114226719,24,3
classic_L10s0_zw120_sm5,momentum174,classic,,120,5,fixed_sym,1.0471443032134418,1706,1.0816606251416423,727,0.07251119139417804,654,10.0,0.0,1.0471443032134418,0.07251119139417804,20,2
classic_L10s0_zw250_sm0,momentum174,classic,,250,0,fixed_sym,0.7650468930524758,1706,1.547833883939985,727,0.3764276805802825,654,10.0,0.0,0.7650468930524758,0.3764276805802825,47,5
classic_L10s0_zw250_sm5,momentum174,classic,,250,5,fixed_sym,0.820348179826089,1706,0.5622258163603858,727,0.11049006980960555,654,10.0,0.0,0.5622258163603858,0.11049006980960555,73,10
classic_L60s0_zw40_sm0,momentum174,classic,,40,0,fixed_sym,1.1029726433734497,1706,1.9846573752603538,727,0.6249927156398064,654,60.0,0.0,1.1029726433734497,0.6249927156398064,15,1
classic_L60s0_zw40_sm5,momentum174,classic,,40,5,fixed_sym,0.8452731646678554,1706,1.3486959342350868,727,0.2636720998660714,654,60.0,0.0,0.8452731646678554,0.2636720998660714,38,4
classic_L60s0_zw120_sm0,momentum174,classic,,120,0,fixed_sym,0.4775639751114763,1706,0.6359416247086528,727,0.020203659899247602,654,60.0,0.0,0.4775639751114763,0.020203659899247602,81,12
classic_L60s0_zw120_sm5,momentum174,classic,,120,5,fixed_sym,0.443023577648762,1706,0.33802138590750186,727,-0.36021167593452197,654,60.0,0.0,0.33802138590750186,-0.36021167593452197,96,17
classic_L60s0_zw250_sm0,momentum174,classic,,250,0,fixed_sym,0.6578478459579221,1706,0.39365679054454084,727,0.020562765859601113,654,60.0,0.0,0.39365679054454084,0.020562765859601113,91,14
classic_L60s0_zw250_sm5,momentum174,classic,,250,5,fixed_sym,0.6286189067882422,1706,0.40345332210447893,727,-0.5147344974095578,654,60.0,0.0,0.40345332210447893,-0.5147344974095578,87,13
classic_L60s20_zw40_sm0,momentum174,classic,,40,0,fixed_sym,-0.5855556973202065,1706,-0.24324318830670003,727,-1.9371583365516136,654,60.0,20.0,-0.5855556973202065,-1.9371583365516136,166,40
classic_L60s20_zw40_sm5,momentum174,classic,,40,5,fixed_sym,-0.4866847008314372,1706,-0.09651600067950336,727,-1.3689147327876592,654,60.0,20.0,-0.4866847008314372,-1.3689147327876592,162,36
classic_L60s20_zw120_sm0,momentum174,classic,,120,0,fixed_sym,-0.3675415625683687,1706,-0.8608815771252278,727,-1.4444826359450138,654,60.0,20.0,-0.8608815771252278,-1.4444826359450138,172,46
classic_L60s20_zw120_sm5,momentum174,classic,,120,5,fixed_sym,-0.5640746218715798,1706,-0.750864161224139,727,-0.8744032700888096,654,60.0,20.0,-0.750864161224139,-0.8744032700888096,168,42
classic_L60s20_zw250_sm0,momentum174,classic,,250,0,fixed_sym,-0.1840821129283602,1706,-0.22857971422819004,727,-0.6188110139065228,654,60.0,20.0,-0.22857971422819004,-0.6188110139065228,147,30
classic_L60s20_zw250_sm5,momentum174,classic,,250,5,fixed_sym,-0.37572489251865165,1706,-0.46535373312094086,727,-0.5881740985890404,654,60.0,20.0,-0.46535373312094086,-0.5881740985890404,160,35
classic_L120s0_zw40_sm0,momentum174,classic,,40,0,fixed_sym,0.506065109387469,1706,1.1708708771005292,727,0.3775401735569069,654,120.0,0.0,0.506065109387469,0.3775401735569069,77,11
