date,ew_L20_zw40_sm5,ew_L20_zw100_sm0,slope_L20s0_zw120_sm0
2016-07-14,-0.1539,0.1622,-0.0008
2016-07-15,-0.2019,0.0856,-0.0558
2016-07-18,-0.2673,0.0585,-0.0937
2016-07-19,-0.2538,0.2142,-0.1216
2016-07-20,-0.2155,0.1963,-0.1327
2016-07-21,-0.2091,0.1475,-0.1521
2016-07-22,-0.1939,0.1104,-0.1517
2016-07-25,-0.2274,-0.1314,-0.1545
2016-07-26,-0.3228,-0.2602,-0.1584
2016-07-27,-0.4473,-0.4502,-0.192
2016-07-28,-0.5671,-0.5746,-0.2649
2016-07-29,-0.6647,-0.5728,-0.3485
2016-08-01,-0.7152,-0.6244,-0.4067
2016-08-02,-0.7434,-0.6184,-0.464
2016-08-03,-0.7498,-0.65,-0.5317
2016-08-04,-0.7316,-0.6334,-0.5551
2016-08-05,-0.73,-0.7046,-0.5759
2016-08-08,-0.71,-0.668,-0.635
2016-08-09,-0.6676,-0.5599,-0.68
2016-08-10,-0.6392,-0.645,-0.6977
2016-08-11,-0.6309,-0.7161,-0.7015
2016-08-12,-0.6171,-0.7469,-0.717
2016-08-15,-0.6074,-0.722,-0.7163
2016-08-16,-0.631,-0.7625,-0.6899
2016-08-17,-0.6335,-0.7355,-0.6361
2016-08-18,-0.6226,-0.7277,-0.5748
2016-08-19,-0.6065,-0.7248,-0.4806
2016-08-22,-0.5833,-0.6842,-0.3969
2016-08-23,-0.5411,-0.6344,-0.307
2016-08-24,-0.4508,-0.4206,-0.2177
2016-08-25,-0.3097,-0.1892,-0.1578
2016-08-26,-0.1486,-0.0758,-0.0948
2016-08-29,-0.0041,-0.0834,-0.029
2016-08-30,0.1405,-0.0172,0.0371
2016-08-31,0.2358,0.0144,0.0592
2016-09-01,0.2605,-0.0653,0.1143
2016-09-02,0.2691,-0.0274,0.133
2016-09-05,0.2963,0.0546,0.1094
2016-09-06,0.3034,0.0415,0.1162
2016-09-07,0.3016,0.0264,0.1179
2016-09-08,0.3315,0.0917,0.1113
2016-09-09,0.3832,0.2577,0.0761
2016-09-12,0.388,0.0956,0.0242
2016-09-13,0.4037,0.0828,-0.02
2016-09-14,0.4012,-0.0118,-0.0458
2016-09-19,0.3991,0.0425,-0.0781
2016-09-20,0.3588,-0.0315,-0.1142
2016-09-21,0.3593,0.0038,-0.1716
2016-09-22,0.3308,-0.099,-0.2469
2016-09-23,0.3152,-0.1413,-0.2718
2016-09-26,0.2572,-0.2153,-0.2966
2016-09-27,0.1914,-0.2794,-0.304
2016-09-28,0.1085,-0.285,-0.302
2016-09-29,0.0391,-0.324,-0.2904
2016-09-30,-0.0025,-0.2454,-0.2878
2016-10-10,0.0145,-0.1294,-0.2282
2016-10-11,0.0652,-0.0604,-0.1822
2016-10-12,0.1201,-0.0537,-0.1553
2016-10-13,0.1759,-0.1057,-0.1117
2016-10-14,0.2121,-0.103,-0.079
2016-10-17,0.201,-0.1444,-0.0451
2016-10-18,0.1554,-0.1838,-0.003
2016-10-19,0.1336,-0.1051,0.0043
2016-10-20,0.1285,-0.0488,0.0318
2016-10-21,0.0955,-0.1202,0.0328
2016-10-24,0.0582,-0.1558,0.0338
2016-10-25,0.0259,-0.1679,0.0104
2016-10-26,-0.0496,-0.1873,-0.0312
2016-10-27,-0.0562,0.0026,-0.0672
2016-10-28,-0.0638,-0.0477,-0.0694
2016-10-31,-0.0307,0.007,-0.0842
2016-11-01,0.0229,0.0396,-0.1002
2016-11-02,0.0952,0.0533,-0.1166
2016-11-03,0.0608,0.0162,-0.1601
2016-11-04,0.0384,-0.0439,-0.213
2016-11-07,-0.0868,-0.2748,-0.2316
2016-11-08,-0.2226,-0.276,-0.2386
2016-11-09,-0.3669,-0.3093,-0.2642
2016-11-10,-0.4967,-0.372,-0.2945
2016-11-11,-0.5875,-0.3867,-0.3276
2016-11-14,-0.5651,-0.3281,-0.3456
2016-11-15,-0.5219,-0.2604,-0.3442
2016-11-16,-0.4264,-0.1408,-0.3189
2016-11-17,-0.3743,-0.3493,-0.3123
2016-11-18,-0.3239,-0.276,-0.3247
2016-11-21,-0.3089,-0.2887,-0.3475
2016-11-22,-0.2792,-0.2094,-0.3684
2016-11-23,-0.2972,-0.1502,-0.4014
2016-11-24,-0.325,-0.3854,-0.4258
2016-11-25,-0.3683,-0.3805,-0.4239
2016-11-28,-0.4454,-0.5255,-0.4443
2016-11-29,-0.5539,-0.5397,-0.4484
2016-11-30,-0.6099,-0.3638,-0.394
2016-12-01,-0.6045,-0.4213,-0.3793
2016-12-02,-0.5984,-0.3984,-0.3779
2016-12-05,-0.4891,-0.1599,-0.3359
2016-12-06,-0.3655,-0.1074,-0.2767
2016-12-07,-0.2836,-0.1045,-0.2374
2016-12-08,-0.1893,-0.0893,-0.2186
2016-12-09,-0.1087,-0.1078,-0.2295
2016-12-12,-0.1443,-0.3406,-0.2763
2016-12-13,-0.2154,-0.4323,-0.3032
2016-12-14,-0.3089,-0.5287,-0.3161
2016-12-15,-0.3511,-0.3228,-0.3218
2016-12-16,-0.361,-0.2354,-0.2899
2016-12-19,-0.3226,-0.2548,-0.2787
2016-12-20,-0.241,-0.1695,-0.2354
2016-12-21,-0.1476,-0.1977,-0.2108
2016-12-22,-0.1011,-0.1784,-0.2288
2016-12-23,-0.0702,-0.1442,-0.2291
2016-12-26,0.0002,0.0003,-0.2486
2016-12-27,0.0459,-0.0041,-0.2704
2016-12-28,0.0478,-0.1995,-0.2414
2016-12-29,0.063,-0.0871,-0.2514
2016-12-30,0.0764,-0.056,-0.2525
2017-01-03,-0.0,-0.3132,-0.2249
2017-01-04,-0.0678,-0.3067,-0.159
2017-01-05,-0.095,-0.3738,-0.1011
2017-01-06,-0.1671,-0.4668,-0.07
2017-01-09,-0.2346,-0.4202,-0.0711
2017-01-10,-0.1803,-0.1577,-0.1289
2017-01-11,-0.1011,-0.0324,-0.1812
2017-01-12,0.0149,0.0774,-0.2557
2017-01-13,0.107,-0.1407,-0.2992
2017-01-16,0.0657,-0.6317,-0.3761
2017-01-17,-0.0005,-0.4848,-0.4405
2017-01-18,-0.1599,-0.7241,-0.4878
2017-01-19,-0.3287,-0.6745,-0.5217
2017-01-20,-0.3917,-0.473,-0.54
2017-01-23,-0.3375,-0.4911,-0.5337
2017-01-24,-0.3593,-0.6028,-0.5354
2017-01-25,-0.2992,-0.5222,-0.5131
2017-01-26,-0.2406,-0.4606,-0.4589
2017-02-03,-0.2103,-0.3133,-0.3808
2017-02-06,-0.1692,-0.2623,-0.2736
2017-02-07,-0.0741,-0.1599,-0.177
2017-02-08,-0.0037,-0.1549,-0.0433
2017-02-09,0.0702,-0.0783,0.0761
2017-02-10,0.0884,-0.2129,0.0881
2017-02-13,0.1272,-0.1053,0.0848
2017-02-14,0.1132,-0.2048,0.0842
2017-02-15,0.0913,-0.2374,0.1118
2017-02-16,0.031,-0.29,0.1471
2017-02-17,0.0288,-0.1639,0.1998
2017-02-20,0.0408,-0.0117,0.0993
2017-02-21,0.1003,0.0662,0.0665
2017-02-22,0.195,0.1788,-0.0494
2017-02-23,0.3432,0.4193,-0.0859
2017-02-24,0.4561,0.4328,-0.0335
2017-02-27,0.5456,0.5772,0.0819
2017-02-28,0.6326,0.6688,0.1362
2017-03-01,0.686,0.6252,0.1994
2017-03-02,0.6985,0.6122,0.2941
2017-03-03,0.7129,0.6315,0.4313
2017-03-06,0.7154,0.66,0.5752
2017-03-07,0.7069,0.6929,0.6926
2017-03-08,0.685,0.591,0.7746
2017-03-09,0.6758,0.6408,0.8327
2017-03-10,0.6911,0.779,0.8503
2017-03-13,0.6985,0.7925,0.8621
2017-03-14,0.6994,0.7852,0.859
2017-03-15,0.72,0.7868,0.8488
2017-03-16,0.7354,0.8062,0.8346
2017-03-17,0.7166,0.7759,0.8224
2017-03-20,0.7152,0.8426,0.7781
2017-03-21,0.695,0.76,0.7241
2017-03-22,0.6892,0.8008,0.639
2017-03-23,0.6586,0.7174,0.5703
2017-03-24,0.6046,0.6014,0.493
2017-03-27,0.5076,0.4949,0.444
2017-03-28,0.4393,0.5315,0.3876
2017-03-29,0.3345,0.4338,0.2919
2017-03-30,0.2026,0.2517,0.1687
2017-03-31,0.08,0.1712,0.0876
2017-04-05,-0.037,0.0834,0.0338
2017-04-06,-0.1911,-0.084,-0.0294
2017-04-07,-0.306,-0.0056,-0.0962
2017-04-10,-0.4112,-0.2575,-0.1967
2017-04-11,-0.5011,-0.3275,-0.307
2017-04-12,-0.5791,-0.4177,-0.4038
2017-04-13,-0.617,-0.3733,-0.48
2017-04-14,-0.6526,-0.2602,-0.5047
2017-04-17,-0.6566,-0.3146,-0.5185
2017-04-18,-0.6495,-0.3062,-0.5112
2017-04-19,-0.6297,-0.2977,-0.4896
2017-04-20,-0.6102,-0.2544,-0.471
2017-04-21,-0.6096,-0.2982,-0.4325
2017-04-24,-0.5899,-0.2515,-0.3519
2017-04-25,-0.5625,-0.2049,-0.2821
2017-04-26,-0.5288,-0.1706,-0.183
2017-04-27,-0.4979,-0.1601,-0.048
2017-04-28,-0.4376,-0.0315,0.0702
2017-05-02,-0.3569,0.123,0.1587
2017-05-03,-0.2851,0.1139,0.2581
2017-05-04,-0.2146,0.1457,0.359
2017-05-05,-0.1222,0.2837,0.4401
2017-05-08,-0.0518,0.2945,0.5241
2017-05-09,0.0343,0.5,0.5594
2017-05-10,0.1493,0.6137,0.5877
2017-05-11,0.2498,0.5752,0.5696
2017-05-12,0.3188,0.5452,0.5422
2017-05-15,0.3653,0.4462,0.5369
2017-05-16,0.3923,0.548,0.5344
2017-05-17,0.3854,0.5159,0.5352
2017-05-18,0.3897,0.5102,0.5322
2017-05-19,0.3955,0.4777,0.5096
2017-05-22,0.4326,0.5022,0.4848
2017-05-23,0.4208,0.3961,0.4614
2017-05-24,0.4286,0.4484,0.4326
2017-05-25,0.3988,0.3199,0.3853
2017-05-26,0.3722,0.2682,0.3357
2017-05-31,0.3269,0.2076,0.2721
2017-06-01,0.2647,0.0742,0.1852
2017-06-02,0.1909,0.071,0.1079
2017-06-05,0.1525,0.1284,0.0616
2017-06-06,0.0988,0.0953,0.0254
2017-06-07,0.0546,0.0801,0.0094
2017-06-08,0.055,0.0696,0.0067
2017-06-09,0.0302,-0.0144,0.0355
2017-06-12,0.0013,-0.0215,-0.0011
2017-06-13,0.0022,0.0621,-0.0258
2017-06-14,0.0298,0.1707,-0.0119
2017-06-15,0.0532,0.1864,0.0657
2017-06-16,0.1058,0.2336,0.1609
2017-06-19,0.1451,0.1902,0.242
2017-06-20,0.1735,0.2173,0.3022
2017-06-21,0.1585,0.1658,0.3593
2017-06-22,0.1238,0.1128,0.3821
2017-06-23,0.0626,0.0586,0.4138
2017-06-26,0.0086,0.058,0.3961
2017-06-27,-0.0308,0.1142,0.3867
2017-06-28,-0.0649,0.1078,0.3532
2017-06-29,-0.0308,0.2138,0.2854
2017-06-30,0.0227,0.2302,0.2205
2017-07-03,0.0288,0.0714,0.1584
2017-07-04,0.0376,0.1146,0.1092
2017-07-05,0.0612,0.14,0.0899
2017-07-06,0.0434,0.1635,0.0788
2017-07-07,0.0239,0.141,0.0686
2017-07-10,-0.0039,-0.0141,-0.0537
2017-07-11,-0.1013,-0.1789,-0.1745
2017-07-12,-0.221,-0.2602,-0.2379
2017-07-13,-0.3929,-0.4943,-0.2872
2017-07-14,-0.5784,-0.6175,-0.3213
2017-07-17,-0.7115,-0.7665,-0.4242
2017-07-18,-0.7982,-0.8177,-0.5271
2017-07-19,-0.8681,-0.8421,-0.6218
2017-07-20,-0.8819,-0.7974,-0.6943
2017-07-21,-0.8732,-0.7738,-0.7324
2017-07-24,-0.8346,-0.7065,-0.7549
2017-07-25,-0.7921,-0.712,-0.7623
2017-07-26,-0.7461,-0.7059,-0.777
2017-07-27,-0.6516,-0.4641,-0.7392
2017-07-28,-0.5703,-0.4831,-0.6992
2017-07-31,-0.5151,-0.5119,-0.6662
2017-08-01,-0.4552,-0.4881,-0.621
2017-08-02,-0.4291,-0.6186,-0.5578
2017-08-03,-0.4641,-0.6265,-0.4799
2017-08-04,-0.4953,-0.6388,-0.3953
2017-08-07,-0.4868,-0.519,-0.3354
2017-08-08,-0.4592,-0.4168,-0.2576
2017-08-09,-0.4072,-0.4356,-0.1536
2017-08-10,-0.3277,-0.3352,-0.0396
2017-08-11,-0.1815,-0.0456,0.1305
2017-08-14,0.0042,0.3669,0.2837
2017-08-15,0.1866,0.5236,0.3999
2017-08-16,0.4008,0.7419,0.4939
2017-08-17,0.5786,0.7111,0.5501
2017-08-18,0.677,0.6577,0.5741
2017-08-21,0.6979,0.6483,0.5788
2017-08-22,0.6906,0.6301,0.584
2017-08-23,0.6702,0.7282,0.5916
2017-08-24,0.621,0.5182,0.6395
2017-08-25,0.5743,0.4532,0.6601
2017-08-28,0.5551,0.5906,0.6657
2017-08-29,0.5283,0.5156,0.6614
2017-08-30,0.4915,0.5423,0.6272
2017-08-31,0.5045,0.6171,0.5935
2017-09-01,0.5372,0.6681,0.5499
2017-09-04,0.5602,0.7538,0.5135
2017-09-05,0.5902,0.7408,0.4783
2017-09-06,0.6149,0.7492,0.4285
2017-09-07,0.6165,0.7032,0.3648
2017-09-08,0.587,0.5847,0.349
2017-09-11,0.5251,0.4821,0.4007
2017-09-12,0.4548,0.4016,0.4301
2017-09-13,0.3622,0.268,0.4924
2017-09-14,0.2852,0.3074,0.5336
2017-09-15,0.2475,0.4226,0.5508
2017-09-18,0.2464,0.5167,0.5672
2017-09-19,0.2513,0.4775,0.5654
2017-09-20,0.264,0.4047,0.5741
2017-09-21,0.2611,0.367,0.5649
2017-09-22,0.2571,0.4526,0.5328
2017-09-25,0.2223,0.3966,0.5037
2017-09-26,0.1953,0.3964,0.4441
2017-09-27,0.2019,0.4896,0.3797
2017-09-28,0.2174,0.4854,0.3379
2017-09-29,0.211,0.4654,0.3094
2017-10-09,0.1899,0.3682,0.3123
2017-10-10,0.1782,0.4064,0.3375
2017-10-11,0.1251,0.3434,0.3521
2017-10-12,0.0784,0.3793,0.3559
2017-10-13,0.0523,0.4305,0.3813
2017-10-16,0.0031,0.289,0.4044
2017-10-17,-0.0349,0.3511,0.3975
2017-10-18,-0.0663,0.315,0.3781
2017-10-19,-0.0835,0.3584,0.3629
2017-10-20,-0.1332,0.3092,0.3474
2017-10-23,-0.1537,0.2497,0.3449
2017-10-24,-0.2056,0.2193,0.3146
2017-10-25,-0.2308,0.2151,0.281
2017-10-26,-0.2618,0.23,0.227
2017-10-27,-0.2615,0.2566,0.1938
2017-10-30,-0.2773,0.1274,0.1359
2017-10-31,-0.2356,0.2394,0.0787
2017-11-01,-0.2166,0.209,0.0362
2017-11-02,-0.245,0.091,-0.0022
2017-11-03,-0.268,0.1404,-0.0047
2017-11-06,-0.236,0.1624,0.0076
2017-11-07,-0.2986,0.0006,0.0153
2017-11-08,-0.3057,0.0985,0.0345
2017-11-09,-0.2699,0.1181,0.0608
2017-11-10,-0.2386,0.1088,0.1334
2017-11-13,-0.2119,0.1352,0.1671
2017-11-14,-0.1796,0.0503,0.1639
2017-11-15,-0.2276,-0.0577,0.1217
2017-11-16,-0.2665,-0.0712,0.0984
2017-11-17,-0.3776,-0.2374,0.0285
2017-11-20,-0.4695,-0.1702,-0.0104
2017-11-21,-0.5178,-0.1723,-0.0722
2017-11-22,-0.5636,-0.2997,-0.1571
2017-11-23,-0.6278,-0.3667,-0.2726
2017-11-24,-0.6342,-0.4364,-0.363
2017-11-27,-0.6623,-0.4138,-0.4927
2017-11-28,-0.6896,-0.4321,-0.5556
2017-11-29,-0.6985,-0.5525,-0.6235
2017-11-30,-0.6896,-0.5216,-0.6741
2017-12-01,-0.678,-0.5185,-0.6791
2017-12-04,-0.6732,-0.5417,-0.6757
2017-12-05,-0.6658,-0.5525,-0.686
2017-12-06,-0.6272,-0.5358,-0.6619
2017-12-07,-0.5908,-0.5125,-0.6153
2017-12-08,-0.5465,-0.4991,-0.5423
2017-12-11,-0.4751,-0.4066,-0.441
2017-12-12,-0.3849,-0.3302,-0.325
2017-12-13,-0.2819,-0.232,-0.2169
2017-12-14,-0.1995,-0.2899,-0.0909
2017-12-15,-0.0932,-0.1146,-0.0046
2017-12-18,-0.0394,-0.2551,0.089
2017-12-19,0.0037,-0.1994,0.1675
2017-12-20,0.0409,-0.0946,0.2232
2017-12-21,0.1078,0.0145,0.2597
2017-12-22,0.1389,-0.0043,0.2804
2017-12-25,0.2061,0.0452,0.2637
2017-12-26,0.2385,-0.0991,0.2424
2017-12-27,0.2707,-0.0291,0.1654
2017-12-28,0.2796,-0.0193,0.0823
2017-12-29,0.264,-0.1487,0.0162
2018-01-02,0.2052,-0.2882,-0.0846
2018-01-03,0.2027,-0.1103,-0.2005
2018-01-04,0.15,-0.243,-0.2944
2018-01-05,0.0613,-0.4103,-0.3935
2018-01-08,-0.0496,-0.6152,-0.4829
2018-01-09,-0.1387,-0.6462,-0.5219
2018-01-10,-0.2661,-0.6626,-0.5485
2018-01-11,-0.3416,-0.6007,-0.545
2018-01-12,-0.3912,-0.6257,-0.5511
2018-01-15,-0.4189,-0.6988,-0.575
2018-01-16,-0.4474,-0.7239,-0.622
2018-01-17,-0.4704,-0.7189,-0.6521
2018-01-18,-0.5207,-0.7321,-0.6772
2018-01-19,-0.5624,-0.7374,-0.6838
2018-01-22,-0.5663,-0.7108,-0.6806
2018-01-23,-0.5613,-0.7085,-0.675
2018-01-24,-0.5275,-0.6207,-0.6492
2018-01-25,-0.4811,-0.5943,-0.6245
2018-01-26,-0.4395,-0.6056,-0.604
2018-01-29,-0.4323,-0.6718,-0.5954
2018-01-30,-0.3904,-0.5751,-0.5892
2018-01-31,-0.4174,-0.6723,-0.5905
2018-02-01,-0.4602,-0.6912,-0.5984
2018-02-02,-0.4982,-0.6937,-0.6229
2018-02-05,-0.5242,-0.722,-0.6847
2018-02-06,-0.576,-0.7041,-0.7198
2018-02-07,-0.5601,-0.6295,-0.7195
2018-02-08,-0.5202,-0.5791,-0.6654
2018-02-09,-0.4063,-0.333,-0.5635
2018-02-12,-0.2197,-0.0574,-0.4262
2018-02-13,-0.0352,0.0176,-0.322
2018-02-14,0.1191,0.0165,-0.2114
2018-02-22,0.2642,0.0603,-0.1266
2018-02-23,0.3327,0.0269,-0.0507
2018-02-26,0.3614,0.1172,0.0695
2018-02-27,0.4237,0.3642,0.222
2018-02-28,0.4753,0.3339,0.3887
2018-03-01,0.5406,0.4776,0.5429
2018-03-02,0.6116,0.5156,0.6452
2018-03-05,0.6881,0.6949,0.7192
2018-03-06,0.7085,0.6039,0.7639
2018-03-07,0.7509,0.703,0.7872
2018-03-08,0.7742,0.7464,0.7944
2018-03-09,0.8052,0.8483,0.7971
2018-03-12,0.8145,0.9099,0.7743
2018-03-13,0.8322,0.895,0.7346
2018-03-14,0.8207,0.8259,0.6826
2018-03-15,0.791,0.7633,0.6453
2018-03-16,0.7243,0.6365,0.6234
2018-03-19,0.6494,0.6384,0.6421
2018-03-20,0.5887,0.6825,0.6388
2018-03-21,0.5407,0.6644,0.6165
2018-03-22,0.5105,0.682,0.5769
2018-03-23,0.5047,0.6734,0.5072
2018-03-26,0.5076,0.7145,0.476
2018-03-27,0.4962,0.6855,0.4896
2018-03-28,0.49,0.6822,0.509
2018-03-29,0.4442,0.5046,0.5099
2018-03-30,0.4211,0.6045,0.5255
2018-04-02,0.3769,0.5486,0.5548
2018-04-03,0.3512,0.5953,0.5487
2018-04-04,0.3111,0.5421,0.5278
2018-04-09,0.3135,0.561,0.5021
2018-04-10,0.243,0.3575,0.473
2018-04-11,0.1684,0.294,0.4509
2018-04-12,0.0856,0.3363,0.4239
2018-04-13,0.0325,0.4006,0.3787
2018-04-16,-0.0193,0.4335,0.3548
2018-04-17,-0.0448,0.3561,0.2853
2018-04-18,-0.0701,0.2811,0.2576
2018-04-19,-0.1076,0.2567,0.2225
2018-04-20,-0.1492,0.2895,0.1776
2018-04-23,-0.2243,0.1947,0.1023
2018-04-24,-0.2538,0.2619,0.0253
2018-04-25,-0.2929,0.166,0.0005
2018-04-26,-0.3579,0.0309,-0.0083
2018-04-27,-0.448,0.0108,0.0082
2018-05-02,-0.4964,0.0925,-0.0233
2018-05-03,-0.5849,-0.0078,-0.0061
2018-05-04,-0.6537,-0.0926,0.0081
2018-05-07,-0.6736,-0.045,0.0322
2018-05-08,-0.6715,-0.0387,0.0389
2018-05-09,-0.6839,-0.0804,0.056
2018-05-10,-0.639,0.0667,0.0482
2018-05-11,-0.5937,0.0196,0.028
2018-05-14,-0.568,-0.0364,0.0081
2018-05-15,-0.5367,-0.0051,0.0085
2018-05-16,-0.5192,-0.118,0.0289
2018-05-17,-0.5153,-0.045,0.0037
2018-05-18,-0.5147,-0.1518,-0.0128
2018-05-21,-0.4932,-0.1084,-0.0256
2018-05-22,-0.4745,-0.0934,-0.0269
2018-05-23,-0.4117,0.0179,-0.0502
2018-05-24,-0.3844,-0.0622,-0.0651
2018-05-25,-0.3664,-0.1819,-0.0794
2018-05-28,-0.3516,-0.1763,-0.1107
2018-05-29,-0.3667,-0.2797,-0.1464
2018-05-30,-0.4046,-0.2682,-0.1947
2018-05-31,-0.4374,-0.3432,-0.2411
2018-06-01,-0.4524,-0.3538,-0.3055
2018-06-04,-0.4943,-0.4265,-0.3615
2018-06-05,-0.4847,-0.3254,-0.3902
2018-06-06,-0.4761,-0.3083,-0.4093
2018-06-07,-0.4752,-0.3718,-0.4236
2018-06-08,-0.4459,-0.2879,-0.4219
2018-06-11,-0.4077,-0.3165,-0.4292
2018-06-12,-0.4108,-0.3582,-0.4131
2018-06-13,-0.4286,-0.3833,-0.4016
2018-06-14,-0.4242,-0.3769,-0.3992
2018-06-15,-0.4581,-0.4266,-0.4215
2018-06-19,-0.4742,-0.4368,-0.4209
2018-06-20,-0.4706,-0.4158,-0.3882
2018-06-21,-0.4848,-0.5065,-0.3622
2018-06-22,-0.4816,-0.4482,-0.3139
2018-06-25,-0.4143,-0.3327,-0.2509
2018-06-26,-0.293,-0.1756,-0.1532
2018-06-27,-0.165,-0.1331,-0.0817
2018-06-28,-0.001,-0.1105,-0.0201
2018-06-29,0.1879,0.0945,0.0611
2018-07-02,0.3557,0.2225,0.1406
2018-07-03,0.4594,0.2747,0.1971
2018-07-04,0.5023,0.0772,0.2446
2018-07-05,0.5231,0.0261,0.2816
2018-07-06,0.5088,0.098,0.3075
2018-07-09,0.451,0.0232,0.3454
2018-07-10,0.4047,0.0632,0.3665
2018-07-11,0.4022,0.067,0.3879
2018-07-12,0.4364,0.1928,0.4095
2018-07-13,0.4762,0.291,0.4288
2018-07-16,0.5473,0.4289,0.4209
2018-07-17,0.6047,0.4417,0.4094
2018-07-18,0.6393,0.3119,0.3858
2018-07-19,0.6568,0.3723,0.3167
2018-07-20,0.6356,0.2656,0.2396
2018-07-23,0.5507,0.0342,0.1406
2018-07-24,0.4176,-0.2118,0.0542
2018-07-25,0.3182,-0.1686,-0.0416
2018-07-26,0.1922,-0.2508,-0.1627
2018-07-27,0.036,-0.4418,-0.2469
2018-07-30,-0.1204,-0.5997,-0.3287
2018-07-31,-0.2326,-0.6165,-0.3999
2018-08-01,-0.3314,-0.5229,-0.4766
2018-08-02,-0.4034,-0.4959,-0.5544
2018-08-03,-0.4548,-0.5983,-0.6333
2018-08-06,-0.4762,-0.6571,-0.7037
2018-08-07,-0.4895,-0.6556,-0.7508
2018-08-08,-0.544,-0.729,-0.793
2018-08-09,-0.5929,-0.6842,-0.7968
2018-08-10,-0.6072,-0.6633,-0.7783
2018-08-13,-0.5924,-0.6033,-0.7348
2018-08-14,-0.5888,-0.6404,-0.6755
2018-08-15,-0.5568,-0.5904,-0.6126
2018-08-16,-0.5337,-0.5668,-0.542
2018-08-17,-0.5203,-0.587,-0.4704
2018-08-20,-0.5004,-0.5,-0.4077
2018-08-21,-0.4518,-0.4135,-0.3461
2018-08-22,-0.4188,-0.4387,-0.2785
2018-08-23,-0.3545,-0.2649,-0.1972
2018-08-24,-0.2791,-0.2338,-0.1292
2018-08-27,-0.1773,-0.0051,-0.0655
2018-08-28,-0.0816,0.0591,-0.0061
2018-08-29,0.0159,0.0415,0.0571
2018-08-30,0.069,-0.0009,0.0968
2018-08-31,0.121,0.0214,0.0796
2018-09-03,0.1452,0.1381,0.0414
2018-09-04,0.1637,0.1814,0.0089
2018-09-05,0.2153,0.3461,-0.0629
2018-09-06,0.2456,0.1659,-0.0987
2018-09-07,0.2422,0.0074,-0.1281
2018-09-10,0.1716,-0.254,-0.1546
2018-09-11,0.1221,-0.1217,-0.1598
2018-09-12,0.0437,-0.1213,-0.1731
2018-09-13,-0.0045,-0.1499,-0.1983
2018-09-14,-0.0187,-0.1599,-0.2589
2018-09-17,0.0114,-0.1977,-0.3229
2018-09-18,0.009,-0.2191,-0.366
2018-09-19,0.0231,-0.1599,-0.4041
2018-09-20,0.0022,-0.3019,-0.4156
2018-09-21,-0.0132,-0.275,-0.4321
2018-09-25,-0.0406,-0.3214,-0.408
2018-09-26,-0.0456,-0.2559,-0.3521
2018-09-27,-0.0923,-0.3406,-0.313
2018-09-28,-0.0904,-0.2946,-0.2885
2018-10-08,-0.0977,-0.2886,-0.3114
2018-10-09,-0.1007,-0.3279,-0.3274
2018-10-10,-0.1551,-0.4152,-0.3405
2018-10-11,-0.2024,-0.4463,-0.3454
2018-10-12,-0.269,-0.4767,-0.3522
2018-10-15,-0.3017,-0.3307,-0.3348
2018-10-16,-0.2918,-0.1986,-0.3484
2018-10-17,-0.2941,-0.3102,-0.334
2018-10-18,-0.2792,-0.3019,-0.3161
2018-10-19,-0.2393,-0.2183,-0.2853
2018-10-22,-0.1916,-0.0503,-0.2479
2018-10-23,-0.1828,-0.0363,-0.2214
2018-10-24,-0.1627,-0.1306,-0.2046
2018-10-25,-0.1801,-0.2578,-0.2022
2018-10-26,-0.2324,-0.3385,-0.2238
2018-10-29,-0.3244,-0.3496,-0.2385
2018-10-30,-0.4117,-0.3892,-0.2342
2018-10-31,-0.461,-0.3966,-0.1946
2018-11-01,-0.4201,-0.204,-0.1523
2018-11-02,-0.2975,0.006,-0.0765
2018-11-05,-0.1422,0.1349,-0.013
2018-11-06,0.0096,0.1008,0.0295
2018-11-07,0.202,0.2223,0.0802
2018-11-08,0.3525,0.2426,0.1172
2018-11-09,0.4606,0.3451,0.1497
2018-11-12,0.5243,0.3068,0.2272
2018-11-13,0.599,0.343,0.303
2018-11-14,0.6323,0.3602,0.3668
2018-11-15,0.6592,0.4014,0.425
2018-11-16,0.6467,0.331,0.4732
2018-11-19,0.6076,0.1701,0.5079
2018-11-20,0.5679,0.193,0.5366
2018-11-21,0.544,0.3038,0.5548
2018-11-22,0.5301,0.4112,0.5493
2018-11-23,0.5432,0.5,0.5108
2018-11-26,0.5756,0.456,0.4379
2018-11-27,0.6129,0.5294,0.3604
2018-11-28,0.6218,0.5136,0.2887
2018-11-29,0.5773,0.3462,0.2073
2018-11-30,0.4923,0.2212,0.1813
2018-12-03,0.4343,0.2976,0.1871
2018-12-04,0.3761,0.3582,0.1607
2018-12-05,0.3184,0.3417,0.1636
2018-12-06,0.2787,0.2808,0.1374
2018-12-07,0.2468,0.2169,0.1175
2018-12-10,0.1792,0.1464,0.113
2018-12-11,0.112,0.1976,0.1327
2018-12-12,0.0394,0.1708,0.145
2018-12-13,-0.0226,0.158,0.1719
2018-12-14,-0.0756,0.1176,0.1671
2018-12-17,-0.0989,0.1396,0.1171
2018-12-18,-0.1293,0.1685,0.0748
2018-12-19,-0.1823,-0.0047,0.0154
2018-12-20,-0.2169,0.0509,-0.0198
2018-12-21,-0.2398,0.0586,-0.0587
2018-12-24,-0.2235,0.2591,-0.0907
