date,IC,IM,old,fixed
2020-02-04,0.1868154898980755,,0.1868154898980755,0.09340774494903775
2020-02-05,0.26517680464212934,,0.26517680464212934,0.13258840232106467
2020-02-06,0.1496611142914004,,0.1496611142914004,0.0748305571457002
2020-02-07,0.13036553880719257,,0.13036553880719257,0.06518276940359628
2020-02-10,0.38200902691193156,,0.38200902691193156,0.19100451345596578
2020-02-11,0.3055248331889896,,0.3055248331889896,0.1527624165944948
2020-02-12,0.13649440011277258,,0.13649440011277258,0.06824720005638629
2020-02-13,0.17567613466922435,,0.17567613466922435,0.08783806733461218
2020-02-14,0.10966174157002376,,0.10966174157002376,0.05483087078501188
2020-02-17,0.029434146907661798,,0.029434146907661798,0.014717073453830899
2020-02-18,0.14437785748319626,,0.14437785748319626,0.07218892874159813
2020-02-19,0.07179060880233167,,0.07179060880233167,0.03589530440116583
2020-02-20,0.08582231467574082,,0.08582231467574082,0.04291115733787041
2020-02-21,0.02035602032706641,,0.02035602032706641,0.010178010163533206
2020-02-24,0.14802077550012543,,0.14802077550012543,0.07401038775006272
2020-02-25,0.11635490914438014,,0.11635490914438014,0.05817745457219007
2020-02-26,0.07734716393404256,,0.07734716393404256,0.03867358196702128
2020-02-27,0.12608909098262533,,0.12608909098262533,0.06304454549131266
2020-02-28,0.2177356348919648,,0.2177356348919648,0.1088678174459824
2020-03-02,0.2072772286641923,,0.2072772286641923,0.10363861433209615
2020-03-03,0.33699848428047535,,0.33699848428047535,0.16849924214023768
2020-03-04,0.23190049028505472,,0.23190049028505472,0.11595024514252736
2020-03-05,0.30419142000495175,,0.30419142000495175,0.15209571000247588
2020-03-06,0.374798088564724,,0.374798088564724,0.187399044282362
2020-03-09,0.34477989470769493,,0.34477989470769493,0.17238994735384747
2020-03-10,0.2566931947220121,,0.2566931947220121,0.12834659736100604
2020-03-11,0.4682136236993327,,0.4682136236993327,0.23410681184966636
2020-03-12,0.1402147193211444,,0.1402147193211444,0.0701073596605722
2020-03-13,0.09746543467202487,,0.09746543467202487,0.048732717336012435
2020-03-16,0.9004457536720986,,0.9004457536720986,0.4502228768360493
2020-03-17,1.0892422120568717,,1.0892422120568717,0.5446211060284358
2020-03-18,1.14329514006876,,1.14329514006876,0.57164757003438
2020-03-19,0.14207795540917212,,0.14207795540917212,0.07103897770458606
2020-03-20,0.13107668105334916,,0.13107668105334916,0.06553834052667458
2020-03-23,0.10137384963660555,,0.10137384963660555,0.050686924818302774
2020-03-24,0.19708839458271143,,0.19708839458271143,0.09854419729135572
2020-03-25,0.2306289888195033,,0.2306289888195033,0.11531449440975165
2020-03-26,0.2476351241172612,,0.2476351241172612,0.1238175620586306
2020-03-27,0.2833044667477703,,0.2833044667477703,0.14165223337388516
2020-03-30,0.21088787957498698,,0.21088787957498698,0.10544393978749349
2020-03-31,0.35200506220032934,,0.35200506220032934,0.17600253110016467
2020-04-01,0.31278306198333544,,0.31278306198333544,0.15639153099166772
2020-04-02,0.07943077448221776,,0.07943077448221776,0.03971538724110888
2020-04-03,0.23196756372830615,,0.23196756372830615,0.11598378186415308
2020-04-07,0.3747175138829501,,0.3747175138829501,0.18735875694147505
2020-04-08,0.32768879281958385,,0.32768879281958385,0.16384439640979193
2020-04-09,0.4222766885636812,,0.4222766885636812,0.2111383442818406
2020-04-10,0.12724293846196527,,0.12724293846196527,0.06362146923098264
2020-04-13,0.5185609428984903,,0.5185609428984903,0.25928047144924515
2020-04-14,0.6117849618351513,,0.6117849618351513,0.30589248091757565
2020-04-15,0.6009623592481763,,0.6009623592481763,0.30048117962408816
2020-04-16,0.16563298099358528,,0.16563298099358528,0.08281649049679264
2020-04-17,0.163372948349076,,0.163372948349076,0.081686474174538
2020-04-20,0.2348943808743644,,0.2348943808743644,0.1174471904371822
2020-04-21,0.25067160463877197,,0.25067160463877197,0.12533580231938599
2020-04-22,0.20213401608509113,,0.20213401608509113,0.10106700804254556
2020-04-23,0.2328342465410895,,0.2328342465410895,0.11641712327054475
2020-04-24,0.18900985484105787,,0.18900985484105787,0.09450492742052893
2020-04-27,0.24231709015843494,,0.24231709015843494,0.12115854507921747
2020-04-28,0.2696059209269195,,0.2696059209269195,0.13480296046345974
2020-04-29,0.16852092487894613,,0.16852092487894613,0.08426046243947306
2020-04-30,0.09935159859910211,,0.09935159859910211,0.04967579929955106
2020-05-06,0.28059083455019496,,0.28059083455019496,0.14029541727509748
2020-05-07,0.36153050554873656,,0.36153050554873656,0.18076525277436828
2020-05-08,0.2641037345259866,,0.2641037345259866,0.1320518672629933
2020-05-11,0.4647344925359262,,0.4647344925359262,0.2323672462679631
2020-05-12,0.19457036005371747,,0.19457036005371747,0.09728518002685874
2020-05-13,0.18759436091149206,,0.18759436091149206,0.09379718045574603
2020-05-14,0.14506255299923912,,0.14506255299923912,0.07253127649961956
2020-05-15,0.19564902317838903,,0.19564902317838903,0.09782451158919452
2020-05-18,0.18616546467161987,,0.18616546467161987,0.09308273233580994
2020-05-19,0.19880729080824552,,0.19880729080824552,0.09940364540412276
2020-05-20,0.17619884094263538,,0.17619884094263538,0.08809942047131769
2020-05-21,0.1924623367969339,,0.1924623367969339,0.09623116839846695
2020-05-22,0.14783651852057095,,0.14783651852057095,0.07391825926028547
2020-05-25,0.17026895892708643,,0.17026895892708643,0.08513447946354322
2020-05-26,0.2149638850574469,,0.2149638850574469,0.10748194252872345
2020-05-27,0.20126731663395772,,0.20126731663395772,0.10063365831697886
2020-05-28,0.24313698016597032,,0.24313698016597032,0.12156849008298516
