ts_code,formation_date,total_shares,mkt_cap_ard,close,implied_shares,relative_error,is_target_coordinate,cdr_unit_ratio,proposed_shares,cross_field_tier,cross_field_evidence
600483.SH,2016-09-30,1551825574,17690811543.600002,11.4,1551825574.0000002,9.821478006854642e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=9.821e-17
600483.SH,2016-10-31,1551825574,17908067123.96,11.54,1551825574.0,2.276285430221218e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=2.276e-17
600483.SH,2016-11-30,1551825574,18606388632.260002,11.99,1551825574.0000002,9.703328183675428e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=9.703e-17
600483.SH,2016-12-30,1551825574,17178709104.18,11.07,1551825574.0,7.909766294716307e-18,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=7.910e-18
600483.SH,2017-01-26,1551825574,16899380500.86,10.89,1551825574.0,1.6081012466943896e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.608e-17
600483.SH,2017-02-28,1551825574,17877030612.48,11.52,1551825574.0,1.1401186573243427e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.140e-17
600483.SH,2017-03-31,1551825574,17395964684.54,11.21,1551825574.0,2.3432947247772392e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=2.343e-17
600483.SH,2017-04-28,1551825574,16713161431.98,10.77,1551825574.0,1.2195141069987398e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.220e-17
600483.SH,2017-05-31,1551825574,16247613759.78,10.47,1551825574.0,1.88168580693072e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.882e-17
600483.SH,2017-06-30,1551825574,16092431202.38,10.37,1551825574.0,2.3220160118312554e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=2.322e-17
600483.SH,2017-07-31,1551825574,15099262835.02,9.73,1551825574.0,1.3498629940777416e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.350e-17
600483.SH,2017-08-31,1551825574,14928562021.88,9.62,1551825574.0,2.503046366184004e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=2.503e-17
600483.SH,2017-09-29,1551825574,14137130979.14,9.11,1551825574.0,1.9223076373767184e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.922e-17
600483.SH,2017-10-31,1551825574,13997466677.48,9.02,1551825574.0,1.4561160678909565e-17,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=1.456e-17
600483.SH,2017-11-30,1551825574,12150794244.42,7.83,1551825574.0,2.7956932593393843e-18,True,1,1551825574,CROSS_FIELD_EXACT,relative_error=2.796e-18
