date,incumbent,raw,DEMA5,DEMA7,CUSUM,Hamilton
2023-09-05,0.2903,0.354,0.3426,0.3479,-0.5,0.11716294213212441
2023-09-06,0.3137,0.4069,0.4014,0.4044,-0.5,0.19319623556622692
2023-09-07,0.2913,0.259,0.346,0.3715,-0.5,-0.13239267028450122
2023-09-08,0.2947,0.274,0.3201,0.3526,-0.5,-0.030886232868960584
2023-09-11,0.3284,0.3481,0.3446,0.3695,-0.5,-0.06589422929668048
2023-09-12,0.3812,0.618,0.5058,0.4957,-0.5,-0.019827335466851392
2023-09-13,0.419,0.596,0.5777,0.5647,-0.5,-0.24779117935747302
2023-09-14,0.4078,0.2029,0.3933,0.4335,-0.5,-0.4992220399501459
2023-09-15,0.4079,0.2746,0.33,0.3767,-0.5,-0.47655230425630946
2023-09-18,0.4157,0.387,0.3582,0.3875,-0.5,-0.336746426973378
2023-09-19,0.3515,0.2972,0.324,0.3543,-0.5,-0.5658088475135834
2023-09-20,0.3131,0.4037,0.365,0.3786,-0.5,-0.6299927304829069
2023-09-21,0.2837,0.056,0.1944,0.2417,-0.5,-0.6059319479296424
2023-09-22,0.3108,0.4102,0.2999,0.3081,-0.5,-0.3355070255094881
2023-09-25,0.357,0.6177,0.4744,0.4426,-0.5,-0.22062036058555087
2023-09-26,0.3206,0.1151,0.2886,0.3093,-0.5,-0.2702867789320862
2023-09-27,0.2433,0.0172,0.1324,0.1794,-0.5,0.009317510238398163
2023-09-28,0.2279,-0.0209,0.029,0.0795,-0.5,0.07422009803676388
2023-10-09,0.1896,0.2187,0.1106,0.1218,-0.5,0.17532012930688937
2023-10-10,0.1457,0.3982,0.2586,0.2302,-0.5,0.2889184874508488
2023-10-11,0.1976,0.3749,0.3269,0.2915,-0.5,0.3975735082055121
2023-10-12,0.2504,0.2809,0.3104,0.2901,-0.5,0.2867556035647132
2023-10-13,0.3392,0.4231,0.3788,0.3509,-0.5,0.17078831379732984
2023-10-16,0.3155,0.1006,0.235,0.2485,-0.5,-0.1521935095902095
2023-10-17,0.245,0.0455,0.1255,0.1576,-0.5,-0.19648556584418442
2023-10-18,0.1567,-0.0665,0.0057,0.0505,-0.5,-0.23288504832167062
2023-10-19,0.1481,0.2376,0.1134,0.1159,-0.5,-0.1128527177305926
2023-10-20,0.1538,0.452,0.2942,0.2541,-0.5,-0.21411988002992366
2023-10-23,0.2051,0.3567,0.3391,0.3026,-0.5,-0.2808640949076727
2023-10-24,0.242,0.2304,0.2909,0.2779,-0.5,-0.26227862935845303
2023-10-25,0.3315,0.381,0.3464,0.327,-0.5,-0.3706816591410664
2023-10-26,0.3899,0.5294,0.4573,0.4229,-0.5,-0.31711097007538913
2023-10-27,0.449,0.7475,0.6358,0.5789,-0.5,0.015998758127903773
2023-10-30,0.5444,0.8337,0.7755,0.7149,-0.5,0.4918436495237182
2023-10-31,0.6366,0.6915,0.765,0.7366,-0.5,0.2942870453429116
2023-11-01,0.6938,0.6669,0.7385,0.7353,-0.5,0.1900729202560548
2023-11-02,0.6077,0.0988,0.4032,0.4817,-0.5,-0.1558585082473931
2023-11-03,0.5494,0.4562,0.4189,0.4715,-0.5,0.28471130070160666
2023-11-06,0.5191,0.6823,0.5556,0.5637,-0.5,0.6167796291767578
2023-11-07,0.4915,0.5534,0.5588,0.5666,-0.5,0.5981900414883391
2023-11-08,0.4447,0.4327,0.4926,0.5146,-0.5,0.5995275707156664
2023-11-09,0.5161,0.4559,0.4694,0.4904,-0.5,0.5340517100708275
2023-11-10,0.5144,0.4475,0.4529,0.4709,-0.5,0.5031509982636858
2023-11-13,0.5059,0.6401,0.552,0.5428,-0.5,0.4737948034634153
2023-11-14,0.5422,0.7348,0.6584,0.6307,-0.5,0.4524739800368343
2023-11-15,0.6068,0.7559,0.7259,0.6959,-0.5,0.4686716784718994
2023-11-16,0.6311,0.577,0.6599,0.6581,-0.5,0.20123676931943596
2023-11-17,0.6835,0.7095,0.6949,0.6897,-0.5,0.34850560838284184
2023-11-20,0.7031,0.7384,0.7282,0.7213,-0.5,0.3699099912659342
2023-11-21,0.679,0.6144,0.6752,0.686,-0.5,0.11229209578197993
2023-11-22,0.6285,0.5031,0.5831,0.6129,-0.5,-0.22121904436776244
2023-11-23,0.6059,0.4642,0.5116,0.5479,-0.5,-0.17809001562506413
2023-11-24,0.4771,0.0653,0.253,0.3316,-0.5,-0.42557978656829515
2023-11-27,0.2675,-0.3095,-0.091,0.0293,-0.5,-0.29741032042704507
2023-11-28,0.1404,-0.0211,-0.108,-0.0357,-0.5,-0.13207851622932318
2023-11-29,0.0545,0.0736,-0.0533,-0.0299,-0.5,-0.060017683842973124
2023-11-30,0.0146,0.265,0.0915,0.0635,-0.5,-0.11642587769416901
2023-12-01,-0.0312,-0.1637,-0.0631,-0.0589,-0.5,-0.20227456915232928
2023-12-04,-0.0947,-0.6273,-0.4005,-0.3371,-0.5,-0.332885435113832
2023-12-05,-0.2271,-0.6829,-0.6065,-0.5361,-0.5,-0.40563134632864106
2023-12-06,-0.3702,-0.642,-0.6839,-0.6393,-0.5,-0.26255684194465767
2023-12-07,-0.5619,-0.6935,-0.7422,-0.72,-0.5,-0.4153337246327143
2023-12-08,-0.6456,-0.5823,-0.701,-0.7151,-0.5,-0.13608830114835296
2023-12-11,-0.6358,-0.5785,-0.6673,-0.7024,-0.5,-0.10524046363696005
2023-12-12,-0.6367,-0.6873,-0.7029,-0.7351,-0.5,-0.3654711717597757
2023-12-13,-0.6529,-0.7229,-0.7368,-0.7661,-0.5,-0.40993855673571433
2023-12-14,-0.6471,-0.6647,-0.718,-0.7554,-0.5,-0.5048270824827523
2023-12-15,-0.6744,-0.7187,-0.7337,-0.7673,-0.5,-0.5318093374311478
2023-12-18,-0.7098,-0.7555,-0.7595,-0.7871,-0.5,-0.6218816025676734
2023-12-19,-0.6985,-0.6309,-0.7013,-0.7417,-0.5,-0.45392357950815354
2023-12-20,-0.665,-0.5554,-0.6256,-0.6762,-0.5,-0.5412300084856713
2023-12-21,-0.6259,-0.4691,-0.5363,-0.5941,-0.5,-0.32689835391697264
2023-12-22,-0.5441,-0.3094,-0.4004,-0.4702,-0.5,-0.2856201081351377
2023-12-25,-0.4442,-0.2563,-0.3003,-0.3672,-0.5,-0.05483859273707614
2023-12-26,-0.3944,-0.3819,-0.3208,-0.3573,-0.5,-0.22553447799718732
2023-12-27,-0.3698,-0.4321,-0.3645,-0.3753,-0.5,-0.3150151833502092
2023-12-28,-0.3091,-0.1655,-0.2434,-0.2723,-0.5,0.23820370027740068
2023-12-29,-0.2546,-0.037,-0.1095,-0.1514,-0.5,0.3694791322225243
2024-01-02,-0.2348,-0.1575,-0.1089,-0.129,-0.5,-0.1340577628345251
2024-01-03,-0.2137,-0.2762,-0.18,-0.1701,-0.5,-0.4992709102232818
2024-01-04,-0.2146,-0.4366,-0.3113,-0.2701,-1.0,-0.664174317707344
2024-01-05,-0.281,-0.4975,-0.4175,-0.3633,-1.0,-0.8128892049401488
2024-01-08,-0.3973,-0.6188,-0.5409,-0.4772,-1.0,-0.8116185844411943
2024-01-09,-0.4892,-0.6169,-0.6034,-0.5493,-1.0,-0.7625857070337081
2024-01-10,-0.5256,-0.458,-0.5444,-0.5246,-1.0,-0.6326732076381354
2024-01-11,-0.485,-0.2336,-0.3839,-0.4083,-1.0,-0.2674514990512978
2024-01-12,-0.4278,-0.2118,-0.2838,-0.3225,-1.0,-0.38435896834887684
2024-01-15,-0.3632,-0.2956,-0.2778,-0.3039,-1.0,-0.5698312590781398
2024-01-16,-0.2717,-0.1595,-0.2015,-0.2334,-1.0,-0.5226730139903543
2024-01-17,-0.2769,-0.4841,-0.3433,-0.3312,-1.0,-0.7539462137276467
2024-01-18,-0.2518,-0.1082,-0.2131,-0.2313,-1.0,-0.3845681831117061
2024-01-19,-0.2825,-0.3653,-0.2864,-0.2798,-1.0,-0.500953157404578
2024-01-22,-0.3186,-0.4757,-0.3891,-0.3608,-1.0,-0.5928079421593412
2024-01-23,-0.3879,-0.5064,-0.4614,-0.427,-1.0,-0.46802699054647157
2024-01-24,-0.4301,-0.6949,-0.6033,-0.5516,-1.0,-0.7829548426159482
2024-01-25,-0.5567,-0.7412,-0.7022,-0.6509,-1.0,-0.8292104286421649
2024-01-26,-0.6706,-0.9348,-0.8581,-0.7972,-1.0,-0.9306700827085476
2024-01-29,-0.7665,-0.9552,-0.9472,-0.8969,-1.0,-0.9523087469386249
2024-01-30,-0.8469,-0.9086,-0.9618,-0.9363,-1.0,-0.9072314500040277
2024-01-31,-0.8824,-0.8724,-0.9423,-0.9409,-1.0,-0.9071394623766589
2024-02-01,-0.885,-0.754,-0.8601,-0.8874,-1.0,-0.7202527424490047
2024-02-02,-0.8471,-0.7453,-0.8069,-0.8451,-1.0,-0.8392377272099124
2024-02-05,-0.799,-0.7149,-0.7595,-0.8018,-1.0,-0.8096333170635538
2024-02-06,-0.7144,-0.4855,-0.6061,-0.6717,-1.0,-0.35947570945032337
2024-02-07,-0.622,-0.4106,-0.4829,-0.5541,-1.0,-0.16648344783624547
2024-02-08,-0.5505,-0.396,-0.412,-0.4726,-1.0,0.08157876267655736
2024-02-19,-0.47,-0.3429,-0.3492,-0.3987,-1.0,0.05593950592363317
2024-02-20,-0.3869,-0.2993,-0.2964,-0.3346,-1.0,-0.04610246909507315
2024-02-21,-0.3446,-0.2743,-0.2593,-0.2854,-1.0,-0.005293365858636823
2024-02-22,-0.2752,-0.0635,-0.1274,-0.1648,-1.0,0.06449565873943625
2024-02-23,-0.2227,-0.1335,-0.1006,-0.1212,-0.5,0.1933706198487624
2024-02-26,-0.1276,0.1328,0.0556,0.019,-0.5,0.43228120537642106
2024-02-27,-0.0004,0.3363,0.2467,0.194,0.0,0.5609501255595231
2024-02-28,0.0772,0.114,0.2181,0.2041,0.0,0.24232686329237202
2024-02-29,0.1964,0.5326,0.4263,0.3873,0.0,0.5117682314123875
2024-03-01,0.3543,0.656,0.5993,0.5534,0.0,0.5634459686983331
2024-03-04,0.4882,0.8019,0.7635,0.7171,0.0,0.58189283665116
2024-03-05,0.5877,0.8342,0.8587,0.8286,0.0,0.3898500757134516
2024-03-06,0.733,0.8403,0.9017,0.8943,0.0,0.4016939271677767
2024-03-07,0.7858,0.7965,0.8896,0.9088,0.0,0.059878156015070766
2024-03-08,0.8033,0.7436,0.8445,0.8867,0.0,0.154515616530374
2024-03-11,0.8118,0.8445,0.8693,0.9095,0.0,0.5190301777674833
2024-03-12,0.8143,0.8467,0.8788,0.9192,0.0,0.5958328467242866
2024-03-13,0.7965,0.7511,0.8263,0.8784,0.0,0.5999272028247056
2024-03-14,0.77,0.6642,0.7464,0.8094,0.0,0.4420472900534598
2024-03-15,0.7407,0.5969,0.6643,0.7321,0.0,0.43394664150490747
2024-03-18,0.6977,0.6297,0.6386,0.6945,0.0,0.5647821092305157
2024-03-19,0.6536,0.6261,0.6242,0.6677,0.0,0.5043417311841343
2024-03-20,0.6213,0.5894,0.5976,0.634,0.0,0.4346868168258849
2024-03-21,0.5932,0.524,0.5485,0.5836,0.0,0.3029531007818606
2024-03-22,0.5639,0.4504,0.4831,0.5194,0.0,0.19575346409047384
2024-03-25,0.4944,0.2818,0.3567,0.4052,0.0,-0.042448157050917035
2024-03-26,0.4087,0.198,0.2457,0.2965,0.0,-0.06238420125157637
2024-03-27,0.3284,0.1876,0.1853,0.2247,0.0,-0.36253686991200307
2024-03-28,0.249,0.1274,0.1252,0.1557,0.0,-0.15768750017050287
2024-03-29,0.1716,0.0634,0.0632,0.0871,0.0,-0.1660477508277712
2024-04-01,0.1307,0.0772,0.0433,0.053,0.0,0.0415006447269915
2024-04-02,0.1063,0.0757,0.0374,0.0348,0.0,-0.09347331517902116
2024-04-03,0.0617,-0.0349,-0.0224,-0.0214,0.0,-0.28108087292449196
2024-04-08,0.0353,-0.0048,-0.0336,-0.0406,0.0,-0.435426829854509
2024-04-09,0.0285,0.0295,-0.0164,-0.0342,0.0,-0.15719755640239133
2024-04-10,-0.0335,-0.2332,-0.1495,-0.1415,0.0,-0.30813199816549885
2024-04-11,-0.1252,-0.3825,-0.301,-0.273,0.0,-0.41641399589384
2024-04-12,-0.204,-0.4288,-0.4031,-0.374,0.0,-0.38376216888442083
2024-04-15,-0.2957,-0.4636,-0.4706,-0.4495,0.0,-0.5209516181880858
2024-04-16,-0.4204,-0.594,-0.5723,-0.5499,-0.5,-0.7182661815818276
2024-04-17,-0.4992,-0.6272,-0.6384,-0.6236,-0.5,-0.578520475876301
2024-04-18,-0.5506,-0.6396,-0.6734,-0.6707,-0.5,-0.572255241533119
2024-04-19,-0.6036,-0.6935,-0.7151,-0.7189,-0.5,-0.7203104203304762
2024-04-22,-0.6352,-0.6216,-0.6913,-0.7129,-0.5,-0.5265487258584196
2024-04-23,-0.6265,-0.5508,-0.6337,-0.6729,-0.5,-0.31045024230971274
2024-04-24,-0.5884,-0.4366,-0.5354,-0.5928,-0.5,-0.14115910154268213
2024-04-25,-0.5488,-0.4414,-0.4834,-0.5401,-0.5,-0.1739670824018279
2024-04-26,-0.4543,-0.2209,-0.3331,-0.4078,-0.5,0.12746725597979078
2024-04-29,-0.3661,-0.1807,-0.2315,-0.3041,-0.5,0.41168053046044795
2024-04-30,-0.3013,-0.2269,-0.2064,-0.2583,-0.5,0.22432621332675917
2024-05-06,-0.266,-0.2601,-0.216,-0.2451,-0.5,0.2963451434852778
2024-05-07,-0.2115,-0.1687,-0.1743,-0.1986,-0.5,0.3422964069872516
2024-05-08,-0.1889,-0.1079,-0.1214,-0.144,-0.5,0.20523992367489835
2024-05-09,-0.1384,0.0714,0.0032,-0.0326,-0.5,0.38023204647273046
2024-05-10,-0.1233,-0.1511,-0.0574,-0.0607,-0.5,0.05271142867996112
2024-05-13,-0.1035,-0.1614,-0.1005,-0.0867,-0.5,-0.2546708888921727
2024-05-14,-0.0809,-0.0555,-0.0676,-0.0597,-0.5,-0.18738107609882348
2024-05-15,-0.076,-0.0832,-0.067,-0.0563,-0.5,-0.3006885639131673
2024-05-16,-0.0847,0.0277,-0.0069,-0.0076,-0.5,-0.32656672711922285
2024-05-17,-0.0095,0.2247,0.1331,0.1082,-0.5,-0.3569876667775593
2024-05-20,0.0632,0.2021,0.1929,0.1707,-0.5,-0.2772020363186104
2024-05-21,0.1075,0.1664,0.2007,0.1922,-0.5,-0.44499064759189627
2024-05-22,0.2099,0.4286,0.346,0.3174,-0.5,-0.2839568774074855
2024-05-23,0.2703,0.3297,0.3648,0.3515,-0.5,-0.3155358558805444
2024-05-24,0.252,0.133,0.26,0.2833,-0.5,-0.4580838705603114
2024-05-27,0.2173,0.0289,0.1415,0.19,-0.5,-0.4620047072875867
2024-05-28,0.2084,0.1218,0.1279,0.1681,-0.5,-0.3371975766946654
2024-05-29,0.1242,0.0075,0.0577,0.1028,-0.5,-0.20300189547129263
2024-05-30,0.0295,-0.1438,-0.0632,-0.006,-0.5,-0.08596350110135698
2024-05-31,-0.0056,-0.0426,-0.0696,-0.0316,-0.5,-0.10422900686625375
2024-06-03,-0.0175,-0.0305,-0.0627,-0.0413,-0.5,0.020378848652816306
2024-06-04,-0.0595,-0.0881,-0.0881,-0.0714,-0.5,-0.025150515728982886
2024-06-05,-0.042,0.0952,0.0025,-0.0091,-0.5,0.12719708739258434
2024-06-06,-0.0453,-0.1606,-0.0891,-0.0795,-0.5,-0.07069546365664861
2024-06-07,-0.066,-0.146,-0.1296,-0.1177,-0.5,-0.40615695074338026
2024-06-11,0.0205,0.402,0.155,0.0987,-0.5,0.14111429585984117
2024-06-12,0.1007,0.3129,0.2594,0.2005,-0.5,0.07917443008425287
2024-06-13,0.1812,0.4977,0.4145,0.3456,-0.5,0.28268582401185216
2024-06-14,0.3043,0.455,0.4689,0.418,-0.5,0.14991177069057043
2024-06-17,0.4603,0.6336,0.5908,0.5392,-0.5,0.43429049877906045
2024-06-18,0.4928,0.5646,0.6113,0.5831,-0.5,0.37413615207978446
2024-06-19,0.5436,0.5671,0.6167,0.6077,-0.5,0.1486035698779871
2024-06-20,0.5223,0.3911,0.5158,0.542,-0.5,0.03620575853882893
2024-06-21,0.5074,0.3804,0.4511,0.491,-0.5,-0.04417739006321253
2024-06-24,0.4576,0.3851,0.4172,0.4574,-0.5,-0.24446836941971528
2024-06-25,0.3748,0.1504,0.2681,0.3313,-0.5,-0.5360566468043633
2024-06-26,0.3272,0.3291,0.2881,0.3273,-0.5,-0.21338847706906175
2024-06-27,0.2388,-0.0511,0.0903,0.1588,-0.5,-0.3745353186674195
2024-06-28,0.1198,-0.2144,-0.1041,-0.0206,-0.5,-0.42150162963995325
2024-07-01,-0.0481,-0.4547,-0.3362,-0.2387,-0.5,-0.6601659888103988
2024-07-02,-0.2034,-0.6259,-0.5477,-0.4498,-0.5,-0.7169922856684902
2024-07-03,-0.3945,-0.6264,-0.6506,-0.5798,-0.5,-0.7184272931206349
2024-07-04,-0.5261,-0.709,-0.7396,-0.6919,-0.5,-0.7107880447528716
2024-07-05,-0.5701,-0.4346,-0.6233,-0.636,-0.5,-0.4256155070444225
2024-07-08,-0.5288,-0.248,-0.4469,-0.5104,-0.5,-0.4733494287762444
2024-07-09,-0.5091,-0.5274,-0.5017,-0.5455,-0.5,-0.310598425124035
2024-07-10,-0.4507,-0.3344,-0.4217,-0.4797,-0.5,-0.03742460258345873
2024-07-11,-0.3606,-0.2585,-0.3342,-0.4004,-0.5,0.3029018427170573
2024-07-12,-0.3093,-0.1781,-0.2423,-0.3118,-0.5,0.2594193403647468
2024-07-15,-0.3691,-0.5474,-0.3995,-0.4151,-0.5,-0.02114358150574161
2024-07-16,-0.3368,-0.366,-0.385,-0.4022,-0.5,0.20404284291594665
2024-07-17,-0.3105,-0.2026,-0.2857,-0.3211,-0.5,0.19069283702140366
2024-07-18,-0.2717,-0.0643,-0.1554,-0.2076,-0.5,0.21613096636236195
2024-07-19,-0.1984,0.1882,0.0528,-0.0244,-0.5,0.4180018566093479
2024-07-22,0.0081,0.485,0.3253,0.2219,-0.5,0.533412497262364
2024-07-23,0.1543,0.3655,0.3978,0.3245,-0.5,0.026598371812180804
2024-07-24,0.1744,-0.1023,0.1665,0.1802,-0.5,-0.2236234537451371
2024-07-25,0.194,0.0334,0.1092,0.1407,-0.5,-0.2354057459445189
2024-07-26,0.1886,0.1613,0.1464,0.1677,-0.5,-0.0895153338607671
2024-07-29,0.1552,0.3181,0.2517,0.2511,-0.5,-0.2584794493253157
2024-07-30,0.1712,0.4452,0.3765,0.3579,-0.5,-0.22648109613435527
2024-07-31,0.3303,0.6932,0.5774,0.5318,-0.5,0.15191119943557252
2024-08-01,0.4574,0.6691,0.6661,0.6292,-0.5,0.03055453691748214
2024-08-02,0.4931,0.34,0.5231,0.5425,-0.5,-0.17471223419617396
2024-08-05,0.4638,0.1717,0.3456,0.4075,-0.5,-0.3580223926343245
2024-08-06,0.4448,0.35,0.3465,0.3948,-0.5,0.03391994193835529
2024-08-07,0.3391,0.1648,0.2444,0.3038,-0.5,0.04283231206871019
2024-08-08,0.1656,-0.1983,-0.0115,0.0851,-0.5,-0.14549995360467763
2024-08-09,0.0446,-0.2651,-0.1832,-0.0849,-0.5,-0.25214898488213333
2024-08-12,-0.0122,-0.1125,-0.1838,-0.125,-0.5,-0.28306257460084505
2024-08-13,-0.1267,-0.2226,-0.2373,-0.1949,-0.5,-0.23219389680485225
2024-08-14,-0.216,-0.2815,-0.2922,-0.2618,-0.5,-0.33062131087682967
2024-08-15,-0.2325,-0.2811,-0.3151,-0.3004,-0.5,-0.33134787561833284
2024-08-16,-0.2596,-0.4006,-0.388,-0.3732,-0.5,-0.2725133169144398
2024-08-19,-0.3716,-0.6723,-0.5727,-0.5348,-0.5,-0.4826246909524562
2024-08-20,-0.4019,-0.3742,-0.5002,-0.5038,-0.5,-0.4573480552277517
2024-08-21,-0.3638,-0.0906,-0.2965,-0.3542,-0.5,-0.33422223311603916
2024-08-22,-0.3467,-0.1958,-0.2415,-0.2996,-0.5,-0.45815358993665234
2024-08-23,-0.3214,-0.2739,-0.2554,-0.2966,-0.5,-0.4465690781112258
2024-08-26,-0.2146,-0.1383,-0.1882,-0.2342,-0.5,-0.3806707539485667
2024-08-27,-0.2011,-0.3071,-0.2467,-0.2669,-0.5,-0.5013802921293058
2024-08-28,-0.2821,-0.4956,-0.384,-0.3703,-0.5,-0.37610011161399504
2024-08-29,-0.251,-0.0402,-0.2045,-0.237,-0.5,0.19050275355431653
2024-08-30,-0.1162,0.4004,0.1383,0.043,-0.5,0.4814298433582105
2024-09-02,-0.0393,0.246,0.234,0.1553,-0.5,0.07254168998709545
2024-09-03,0.0696,0.2373,0.2731,0.2203,-0.5,0.4024772139854363
2024-09-04,0.2257,0.2849,0.3129,0.2788,-0.5,0.43702600785660617
2024-09-05,0.3233,0.4478,0.418,0.3833,-0.5,0.4608736473638438
2024-09-06,0.308,0.3242,0.3993,0.3921,-0.5,0.15687790908704913
2024-09-09,0.3535,0.4734,0.4656,0.458,-0.5,0.3119754672959917
2024-09-10,0.4073,0.5063,0.5142,0.5105,-0.5,0.3990062458741258
2024-09-11,0.4988,0.7424,0.6661,0.643,0.0,0.6483252583153465
2024-09-12,0.5396,0.6517,0.6917,0.6841,0.0,0.4740628349921861
2024-09-13,0.5716,0.4842,0.6055,0.6319,0.0,0.24255763461026503
2024-09-18,0.5846,0.5383,0.5838,0.617,0.0,0.0665965451710201
2024-09-19,0.589,0.5287,0.5638,0.5995,0.0,0.026500448690847278
2024-09-20,0.5242,0.4181,0.4896,0.5368,0.0,-0.05504090552245819
2024-09-23,0.4722,0.3919,0.4341,0.4827,0.0,-0.26519358741333976
2024-09-24,0.4517,0.3814,0.3989,0.442,0.0,-0.27263413469064596
2024-09-25,0.3836,0.1978,0.2793,0.335,0.0,-0.4439078948085433
2024-09-26,0.3384,0.3026,0.2753,0.312,0.0,-0.43067314463929496
2024-09-27,0.3865,0.6588,0.4745,0.4544,0.0,0.311314647910117
2024-09-30,0.4697,0.8077,0.6662,0.6124,1.0,0.804675643484368
2024-10-08,0.5786,0.9262,0.8329,0.7653,1.0,0.9577003398523547
2024-10-09,0.72,0.9049,0.9056,0.8521,1.0,0.8427571303624612
2024-10-10,0.7987,0.6957,0.8216,0.8126,1.0,0.5267371951944109
2024-10-11,0.7621,0.4759,0.6481,0.687,1.0,0.2013687957729613
2024-10-14,0.694,0.4675,0.5473,0.5995,1.0,0.24257286276267936
2024-10-15,0.6192,0.5522,0.5406,0.579,1.0,0.23837336489001706
2024-10-16,0.4993,0.3052,0.4017,0.4578,1.0,-0.028022289572878084
2024-10-17,0.433,0.3642,0.362,0.4059,1.0,0.1516186945068636
2024-10-18,0.4317,0.4696,0.4032,0.4202,1.0,0.5198334215376039
2024-10-21,0.4652,0.6347,0.5206,0.5035,1.0,0.6424469777343327
2024-10-22,0.4833,0.643,0.5901,0.5623,1.0,0.5499774769411863
2024-10-23,0.5539,0.6581,0.6352,0.6069,1.0,0.504668650324946
2024-10-24,0.6025,0.607,0.6294,0.6129,1.0,0.39400168005518316
2024-10-25,0.6472,0.6932,0.6723,0.6536,1.0,0.4994208712506472
2024-10-28,0.6591,0.6943,0.6942,0.6795,1.0,0.4044524304685764
2024-10-29,0.6646,0.6703,0.6907,0.6844,1.0,0.3573569314330301
2024-10-30,0.6694,0.6823,0.6935,0.6916,1.0,0.29045486086273564
2024-10-31,0.6784,0.652,0.6767,0.6818,1.0,0.23711264209105964
2024-11-01,0.5718,0.1602,0.3932,0.4593,1.0,-0.06898567436404573
2024-11-04,0.4028,-0.1508,0.0686,0.1793,1.0,0.13107491307185715
2024-11-05,0.154,-0.5737,-0.335,-0.1838,1.0,0.28321721268103744
2024-11-06,-0.0836,-0.5057,-0.5031,-0.3827,1.0,0.2852611054812736
2024-11-07,-0.2759,-0.3097,-0.4693,-0.4165,1.0,0.18551070267518902
2024-11-08,-0.2966,0.0569,-0.2328,-0.2684,1.0,0.3612850539651957
2024-11-11,-0.2041,0.3117,0.046,-0.0533,1.0,0.6026618270720469
2024-11-12,-0.0368,0.2625,0.1721,0.0689,1.0,0.5347980516068889
2024-11-13,0.1476,0.4165,0.3238,0.2172,1.0,0.46438809751248544
2024-11-14,0.2292,0.0984,0.2248,0.1739,1.0,0.2528770946964701
2024-11-15,0.1252,-0.4632,-0.1453,-0.1009,1.0,-0.017072901393221623
2024-11-18,-0.0894,-0.7612,-0.5106,-0.4085,1.0,-0.4187594091935085
2024-11-19,-0.2642,-0.6113,-0.6176,-0.538,1.0,-0.13068879530294122
2024-11-20,-0.4617,-0.5712,-0.6421,-0.5979,1.0,-0.06060558770353611
2024-11-21,-0.5817,-0.5016,-0.6065,-0.5994,1.0,-0.034715512253924635
2024-11-22,-0.6151,-0.63,-0.6503,-0.6504,1.0,-0.11722228407522789
2024-11-25,-0.5812,-0.592,-0.6464,-0.6611,1.0,-0.09621223874126497
2024-11-26,-0.5813,-0.6116,-0.6496,-0.6714,1.0,-0.17327140509644084
2024-11-27,-0.57,-0.5147,-0.5929,-0.6311,1.0,-0.007632308146570815
2024-11-28,-0.5777,-0.5399,-0.573,-0.6121,1.0,-0.09890145119193927
2024-11-29,-0.5084,-0.2839,-0.4183,-0.485,1.0,0.05203126414617934
2024-12-02,-0.4623,-0.3612,-0.3775,-0.4347,1.0,0.09188144135971318
2024-12-03,-0.4408,-0.5044,-0.4372,-0.4645,1.0,-0.05474144409721063
2024-12-04,-0.446,-0.5406,-0.4912,-0.4996,1.0,-0.1366416378708698
2024-12-05,-0.4267,-0.4436,-0.4669,-0.4794,1.0,-0.040603349058658644
2024-12-06,-0.4819,-0.5599,-0.5181,-0.5167,1.0,-0.11035934682741749
2024-12-09,-0.5464,-0.6836,-0.6142,-0.5945,1.0,-0.12203724953251857
2024-12-10,-0.5699,-0.6218,-0.6303,-0.6168,1.0,-0.02602239658219868
2024-12-11,-0.5828,-0.6049,-0.6271,-0.6223,1.0,-0.08391796868695497
2024-12-12,-0.5965,-0.5121,-0.5717,-0.5837,1.0,-0.10493657325624547
2024-12-13,-0.5574,-0.3645,-0.4584,-0.4929,1.0,-0.07756200598142438
2024-12-16,-0.4612,-0.2028,-0.3078,-0.3631,1.0,-0.367342816961375
2024-12-17,-0.4068,-0.3497,-0.3108,-0.3443,1.0,-0.32046813872389374
2024-12-18,-0.358,-0.3609,-0.3227,-0.339,1.0,-0.28397785798367003
2024-12-19,-0.3083,-0.2634,-0.2781,-0.2947,1.0,-0.032102953856222305
2024-12-20,-0.2511,-0.0788,-0.154,-0.1871,1.0,0.1791153779221926
2024-12-23,-0.246,-0.1771,-0.1452,-0.1628,1.0,-0.05541356717997395
2024-12-24,-0.2012,-0.1259,-0.1163,-0.1276,1.0,-0.11744186375514717
2024-12-25,-0.1914,-0.312,-0.208,-0.1891,1.0,-0.2600122844466568
2024-12-26,-0.1533,-0.0726,-0.1272,-0.1267,1.0,-0.02545343649265025
2024-12-27,-0.1887,-0.2561,-0.1872,-0.1684,1.0,-0.14465447042475058
2024-12-30,-0.2149,-0.3081,-0.2505,-0.2202,1.0,-0.1985667701950431
2024-12-31,-0.247,-0.2861,-0.2727,-0.2451,1.0,-0.29830103919525536
2025-01-02,-0.235,-0.2521,-0.2652,-0.2469,1.0,-0.3338325764340796
2025-01-03,-0.2966,-0.3806,-0.3318,-0.3044,1.0,-0.42343746757047995
2025-01-06,-0.3276,-0.411,-0.3837,-0.3548,1.0,-0.5349159383773967
2025-01-07,-0.2948,-0.1443,-0.2617,-0.27,1.0,-0.1421427556681645
2025-01-08,-0.2672,-0.1479,-0.1964,-0.216,1.0,-0.07204652534915357
2025-01-09,-0.1909,0.1294,-0.0079,-0.0601,1.0,0.15617649978056397
