ts_code,formation_date,required_formation,list_date,delist_date,raw_close,close_source,selected_share_effective_date,selected_share_known_date,selected_total_shares,reason_code
002323.SZ,2021-04-30,True,2009-12-18,,3.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2021-04-30,True,2010-01-26,,5.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2021-04-30,True,2010-03-12,,3.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2021-04-30,True,2010-09-08,,8.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2021-04-30,True,2010-12-07,,4.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2021-04-30,True,2011-03-02,,13.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2021-04-30,True,2011-05-20,,17.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2021-04-30,True,2011-07-15,,8.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2021-04-30,True,2011-08-10,,25.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2021-04-30,True,2012-08-16,,2.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2021-04-30,True,2015-04-24,,46.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2021-04-30,True,1997-06-19,,8.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2021-04-30,True,1998-11-04,,4.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2021-04-30,True,1999-12-16,,5.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2021-04-30,True,2000-06-08,,11.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2021-04-30,True,2000-12-28,,7.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2021-04-30,True,2004-05-31,,10.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2021-04-30,True,2001-08-22,,19.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2021-04-30,True,2001-12-18,,3.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2021-04-30,True,1992-01-13,,4.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2021-04-30,True,1993-02-09,,7.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2021-04-30,True,1993-07-12,,1.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2021-04-30,True,1993-10-18,,4.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2021-04-30,True,1994-05-20,,24.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2021-04-30,True,2019-02-15,,28.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2021-04-30,True,2017-11-06,,20.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2021-04-30,True,2017-08-08,,30.23,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2021-04-30,True,2012-10-09,,5.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688396.SH,2021-04-30,True,2020-02-27,,63.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688981.SH,2021-04-30,True,2020-07-16,,54.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
689009.SH,2021-04-30,True,2020-10-29,,74.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2021-05-31,True,1994-04-08,,4.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2021-05-31,True,2000-09-06,,7.58,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2021-05-31,True,2000-05-29,,17.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2021-05-31,True,1997-06-09,,5.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2021-05-31,True,1993-11-30,,18.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2021-05-31,True,1996-08-23,,14.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2021-05-31,True,1996-10-29,,3.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2021-05-31,True,1997-01-21,,13.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2021-05-31,True,1998-05-19,,5.35,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2021-05-31,True,1998-06-30,,4.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2021-05-31,True,1997-09-25,,4.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2021-05-31,True,1999-02-03,,6.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2021-05-31,True,2004-07-13,,19.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2021-05-31,True,2004-08-04,,10.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2021-05-31,True,2007-04-18,,10.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2021-05-31,True,2008-09-05,,4.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2021-05-31,True,2009-12-18,,3.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2021-05-31,True,2010-01-26,,5.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2021-05-31,True,2010-03-12,,3.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2021-05-31,True,2010-09-08,,7.97,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2021-05-31,True,2010-12-07,,4.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2021-05-31,True,2011-03-02,,13.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2021-05-31,True,2011-05-20,,23.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2021-05-31,True,2011-07-15,,8.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2021-05-31,True,2011-08-10,,24.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2021-05-31,True,2012-08-16,,2.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2021-05-31,True,2015-04-24,,44.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2021-05-31,True,1997-06-19,,9.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2021-05-31,True,1998-11-04,,4.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2021-05-31,True,1999-12-16,,5.46,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2021-05-31,True,2000-06-08,,10.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2021-05-31,True,2000-12-28,,7.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2021-05-31,True,2004-05-31,,10.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2021-05-31,True,2001-08-22,,18.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2021-05-31,True,2001-12-18,,3.71,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2021-05-31,True,1992-01-13,,4.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2021-05-31,True,1993-02-09,,7.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2021-05-31,True,1993-07-12,,1.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2021-05-31,True,1993-10-18,,4.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2021-05-31,True,1994-05-20,,30.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2021-05-31,True,2019-02-15,,30.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2021-05-31,True,2017-11-06,,21.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2021-05-31,True,2017-08-08,,32.98,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2021-05-31,True,2012-10-09,,5.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688396.SH,2021-05-31,True,2020-02-27,,62.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688981.SH,2021-05-31,True,2020-07-16,,56.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
689009.SH,2021-05-31,True,2020-10-29,,73.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2021-06-30,True,1994-04-08,,4.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2021-06-30,True,2000-09-06,,7.71,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2021-06-30,True,2000-05-29,,20.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2021-06-30,True,1997-06-09,,5.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2021-06-30,True,1993-11-30,,18.87,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2021-06-30,True,1996-08-23,,12.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2021-06-30,True,1996-10-29,,2.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2021-06-30,True,1997-01-21,,12.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2021-06-30,True,1998-05-19,,4.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2021-06-30,True,1998-06-30,,3.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2021-06-30,True,1997-09-25,,3.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2021-06-30,True,1999-02-03,,4.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2021-06-30,True,2004-07-13,,17.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2021-06-30,True,2004-08-04,,9.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2021-06-30,True,2007-04-18,,9.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2021-06-30,True,2008-09-05,,4.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2021-06-30,True,2009-12-18,,3.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2021-06-30,True,2010-01-26,,5.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2021-06-30,True,2010-03-12,,3.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2021-06-30,True,2010-09-08,,7.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2021-06-30,True,2010-12-07,,4.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2021-06-30,True,2011-03-02,,13.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2021-06-30,True,2011-05-20,,18.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2021-06-30,True,2011-07-15,,9.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2021-06-30,True,2011-08-10,,20.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2021-06-30,True,2012-08-16,,2.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2021-06-30,True,2015-04-24,,50.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2021-06-30,True,1997-06-19,,9.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2021-06-30,True,1998-11-04,,4.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2021-06-30,True,1999-12-16,,5.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2021-06-30,True,2000-06-08,,10.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2021-06-30,True,2000-12-28,,7.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2021-06-30,True,2004-05-31,,10.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2021-06-30,True,2001-08-22,,17.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2021-06-30,True,2001-12-18,,3.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2021-06-30,True,1992-01-13,,4.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2021-06-30,True,1993-02-09,,7.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2021-06-30,True,1993-07-12,,2.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2021-06-30,True,1993-10-18,,4.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2021-06-30,True,1994-05-20,,30.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2021-06-30,True,2019-02-15,,39.53,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2021-06-30,True,2017-11-06,,20.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2021-06-30,True,2017-08-08,,35.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2021-06-30,True,2012-10-09,,5.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688396.SH,2021-06-30,True,2020-02-27,,91.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688981.SH,2021-06-30,True,2020-07-16,,61.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
689009.SH,2021-06-30,True,2020-10-29,,85.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2021-07-30,True,1994-04-08,,4.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2021-07-30,True,2000-09-06,,7.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2021-07-30,True,2000-05-29,,27.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2021-07-30,True,1997-06-09,,6.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2021-07-30,True,1993-11-30,,19.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2021-07-30,True,1996-08-23,,13.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2021-07-30,True,1996-10-29,,2.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2021-07-30,True,1997-01-21,,11.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2021-07-30,True,1998-05-19,,4.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2021-07-30,True,1998-06-30,,3.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2021-07-30,True,1997-09-25,,3.21,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2021-07-30,True,1999-02-03,,4.61,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2021-07-30,True,2004-07-13,,13.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2021-07-30,True,2004-08-04,,7.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2021-07-30,True,2007-04-18,,10.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2021-07-30,True,2008-09-05,,5.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2021-07-30,True,2009-12-18,,3.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2021-07-30,True,2010-01-26,,4.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2021-07-30,True,2010-03-12,,3.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2021-07-30,True,2010-09-08,,6.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2021-07-30,True,2010-12-07,,4.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2021-07-30,True,2011-03-02,,10.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2021-07-30,True,2011-05-20,,17.72,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2021-07-30,True,2011-07-15,,6.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2021-07-30,True,2011-08-10,,13.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2021-07-30,True,2012-08-16,,2.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2021-07-30,True,2015-04-24,,45.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2021-07-30,True,1997-06-19,,8.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2021-07-30,True,1998-11-04,,3.76,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2021-07-30,True,1999-12-16,,5.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2021-07-30,True,2000-06-08,,9.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2021-07-30,True,2000-12-28,,7.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2021-07-30,True,2004-05-31,,11.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2021-07-30,True,2001-08-22,,15.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2021-07-30,True,2001-12-18,,3.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2021-07-30,True,1992-01-13,,3.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2021-07-30,True,1993-02-09,,5.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2021-07-30,True,1993-07-12,,1.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2021-07-30,True,1993-10-18,,4.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2021-07-30,True,1994-05-20,,32.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2021-07-30,True,2019-02-15,,42.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2021-07-30,True,2017-11-06,,24.16,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2021-07-30,True,2017-08-08,,35.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2021-07-30,True,2012-10-09,,6.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688396.SH,2021-07-30,True,2020-02-27,,100.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688981.SH,2021-07-30,True,2020-07-16,,64.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
689009.SH,2021-07-30,True,2020-10-29,,68.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2021-08-31,True,1994-04-08,,4.58,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2021-08-31,True,2000-09-06,,7.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2021-08-31,True,2000-05-29,,32.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2021-08-31,True,1997-06-09,,6.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2021-08-31,True,1993-11-30,,18.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2021-08-31,True,1996-08-23,,14.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2021-08-31,True,1996-10-29,,2.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2021-08-31,True,1997-01-21,,12.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2021-08-31,True,1998-05-19,,4.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2021-08-31,True,1998-06-30,,4.43,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2021-08-31,True,1997-09-25,,3.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2021-08-31,True,1999-02-03,,4.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2021-08-31,True,2004-07-13,,15.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2021-08-31,True,2004-08-04,,7.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2021-08-31,True,2007-04-18,,7.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2021-08-31,True,2008-09-05,,7.5,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2021-08-31,True,2009-12-18,,4.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002343.SZ,2021-08-31,True,2010-01-26,,4.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2021-08-31,True,2010-03-12,,3.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2021-08-31,True,2010-09-08,,6.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2021-08-31,True,2010-12-07,,3.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2021-08-31,True,2011-03-02,,10.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2021-08-31,True,2011-05-20,,15.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2021-08-31,True,2011-07-15,,6.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2021-08-31,True,2011-08-10,,10.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2021-08-31,True,2012-08-16,,3.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2021-08-31,True,2015-04-24,,43.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2021-08-31,True,1997-06-19,,10.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2021-08-31,True,1998-11-04,,3.83,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2021-08-31,True,1999-12-16,,5.83,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2021-08-31,True,2000-06-08,,9.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2021-08-31,True,2000-12-28,,7.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2021-08-31,True,2004-05-31,,13.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2021-08-31,True,2001-08-22,,16.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2021-08-31,True,2001-12-18,,3.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2021-08-31,True,1992-01-13,,3.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2021-08-31,True,1993-02-09,,5.86,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2021-08-31,True,1993-07-12,,1.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2021-08-31,True,1993-10-18,,5.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2021-08-31,True,1994-05-20,,37.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2021-08-31,True,2019-02-15,,58.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2021-08-31,True,2017-11-06,,30.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2021-08-31,True,2017-08-08,,38.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2021-08-31,True,2012-10-09,,7.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688396.SH,2021-08-31,True,2020-02-27,,75.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
688981.SH,2021-08-31,True,2020-07-16,,55.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
689009.SH,2021-08-31,True,2020-10-29,,75.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2021-09-30,True,1994-04-08,,5.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2021-09-30,True,2000-09-06,,7.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2021-09-30,True,2000-05-29,,28.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2021-09-30,True,1997-06-09,,5.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2021-09-30,True,1993-11-30,,15.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2021-09-30,True,1996-08-23,,11.87,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2021-09-30,True,1996-10-29,,2.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
