开始日期,2014-01-01,,,,,
截止日期,2021-01-08,,,,,
证券代码,000300.SH,,,,,
证券简称,沪深300,,,,,
日期,开盘价,最高价,最低价,收盘价,成交量,"成交额
[单位]元"
Date,open,high,low,close,volume,amt
2018-10-29,3157.4879,3158.8114,3062.5803,3076.8889,9183978900.0000,108479490211.0000
2018-10-30,3061.9300,3146.6276,3050.7709,3110.2605,11607010100.0000,131767102719.0000
2018-10-31,3116.6582,3168.9187,3106.0279,3153.8234,11120745500.0000,117099697836.0000
2018-11-01,3185.2020,3217.8034,3173.0992,3177.0338,13265337900.0000,145919304280.0000
2018-11-02,3258.6093,3290.2455,3222.4354,3290.2455,15346610400.0000,178340643411.0000
2018-11-05,3269.4695,3279.8781,3230.3632,3262.8351,10970668300.0000,123630922689.0000
2018-11-06,3254.9778,3254.9778,3213.8950,3243.1504,8386913800.0000,91703898055.0000
2018-11-07,3243.8775,3270.5003,3218.4219,3221.9101,9161552800.0000,101814918975.0000
2018-11-08,3251.7281,3253.5735,3207.7084,3212.7737,7641454000.0000,85221664741.0000
2018-11-09,3193.3039,3193.3039,3166.3106,3167.4442,8428276200.0000,88194192202.0000
2018-11-12,3160.2465,3206.5127,3152.4399,3205.1407,8806239100.0000,97363052032.0000
2018-11-13,3164.9222,3254.7684,3161.0979,3237.3823,12649346400.0000,125603047265.0000
2018-11-14,3233.6409,3239.2448,3200.2285,3204.9427,11380865900.0000,105386565968.0000
2018-11-15,3201.2814,3242.3836,3198.7814,3242.3715,9855881000.0000,100119192332.0000
2018-11-16,3242.8790,3282.3900,3223.7215,3257.6735,12687683500.0000,135379803919.0000
2018-11-19,3258.7919,3294.6031,3251.0665,3294.6031,11595659500.0000,123188777592.0000
2018-11-20,3268.0768,3278.7845,3213.6833,3218.4076,10936115400.0000,114155066806.0000
2018-11-21,3187.1025,3230.2578,3185.2393,3226.4918,8411972600.0000,87813273908.0000
2018-11-22,3232.9731,3235.4524,3199.6981,3214.4273,6509829100.0000,70083372615.0000
2018-11-23,3208.5930,3212.1952,3139.3857,3143.4752,8463825500.0000,86864946184.0000
2018-11-26,3148.6721,3169.4418,3131.6360,3141.2434,5937914000.0000,61899479599.0000
2018-11-27,3152.7743,3162.0121,3126.2890,3137.2413,5540783200.0000,61946261110.0000
2018-11-28,3137.7477,3179.4108,3126.6179,3178.9326,7488195500.0000,77620553113.0000
2018-11-29,3198.8259,3204.8565,3137.6542,3137.6542,8049846600.0000,86927611883.0000
2018-11-30,3136.1962,3175.1540,3132.4230,3172.6900,7092104400.0000,77297697684.0000
2018-12-03,3260.6862,3273.6397,3228.3611,3260.9502,12148715700.0000,145828416490.0000
2018-12-04,3256.2282,3267.9400,3243.6951,3267.7095,7941503900.0000,90543600274.0000
2018-12-05,3224.2556,3266.9039,3219.9785,3252.0041,7615305200.0000,90909093830.0000
2018-12-06,3218.1130,3223.5219,3179.8948,3181.6730,7632877100.0000,95678883444.0000
2018-12-07,3187.4919,3193.8191,3176.7061,3181.5646,5336192400.0000,66323970657.0000
2018-12-10,3153.5228,3170.1523,3134.3845,3144.7631,6343727300.0000,73717204733.0000
2018-12-11,3148.2256,3161.9557,3143.6072,3159.8158,5322387700.0000,60014969779.0000
2018-12-12,3181.5660,3182.2107,3160.2784,3170.6092,5330991400.0000,60536223474.0000
2018-12-13,3178.8910,3234.0817,3169.4234,3219.6924,9044275500.0000,103375478637.0000
2018-12-14,3207.3481,3210.7221,3165.9109,3165.9109,8430125000.0000,91576900505.0000
2018-12-17,3158.2844,3167.5125,3134.3653,3161.1966,6649700700.0000,77151490858.0000
2018-12-18,3139.9493,3165.0018,3114.4684,3128.4265,6382031900.0000,72035451400.0000
2018-12-19,3133.7416,3137.0099,3086.7579,3091.1255,5552229900.0000,67872922423.0000
2018-12-20,3083.5441,3097.7202,3044.2929,3067.4169,6974946300.0000,78181426504.0000
2018-12-21,3055.3258,3057.4007,3007.6096,3029.3951,7675810100.0000,84824064753.0000
2018-12-24,3015.4974,3040.3524,3007.3292,3038.1981,5729961500.0000,63880740605.0000
2018-12-25,3006.8787,3030.1418,2964.8750,3017.2815,7868942500.0000,80413567307.0000
2018-12-26,3012.8690,3029.0608,2996.4829,3002.0327,5564703200.0000,58574968998.0000
2018-12-27,3042.9491,3047.2348,2990.5057,2990.5057,8054178500.0000,81159269974.0000
2018-12-28,2994.7950,3024.3525,2984.8177,3010.6536,7105377900.0000,78145310042.0000
2019-01-02,3017.0674,3018.7759,2958.4883,2969.5353,6866302100.0000,76105571278.0000
2019-01-03,2963.0186,3000.4413,2953.2548,2964.8421,7086710300.0000,76664797393.0000
2019-01-04,2940.1916,3036.8147,2935.8295,3035.8741,10331897200.0000,107141037088.0000
2019-01-07,3055.1535,3061.7490,3035.9123,3054.3030,10116435900.0000,105703940791.0000
2019-01-08,3049.8747,3055.5100,3038.5339,3047.7035,8617058500.0000,79628882664.0000
2019-01-09,3065.2307,3117.9614,3062.8474,3078.4759,10736435000.0000,117129678906.0000
2019-01-10,3077.4817,3092.5411,3062.5721,3072.6864,8527175600.0000,90206871737.0000
2019-01-11,3082.2615,3102.8333,3071.0264,3094.7782,7178642400.0000,77420239579.0000
2019-01-14,3092.4984,3097.4064,3064.3827,3067.7845,6612170200.0000,68115969095.0000
2019-01-15,3071.5185,3129.3708,3064.6705,3127.9904,8877296200.0000,99976891144.0000
2019-01-16,3126.1347,3135.0117,3117.2926,3128.6517,8021434100.0000,85781591791.0000
2019-01-17,3132.6285,3141.7099,3110.0608,3111.4168,8017487100.0000,82888206986.0000
2019-01-18,3124.5025,3171.6864,3120.3458,3168.1739,10396383400.0000,106780658491.0000
2019-01-21,3170.8773,3199.2134,3170.8773,3185.6364,9391502200.0000,105536986580.0000
2019-01-22,3181.9494,3181.9494,3135.3378,3143.3171,7299052800.0000,78150876313.0000
2019-01-23,3136.0960,3157.6269,3131.8673,3141.0532,5987047800.0000,62669652004.0000
2019-01-24,3146.6046,3165.6296,3125.3008,3158.7817,7293463600.0000,80963877219.0000
2019-01-25,3165.1814,3203.1747,3164.4082,3184.4696,8396772900.0000,93207954748.0000
2019-01-28,3203.1189,3228.8678,3174.7243,3183.7777,8262243100.0000,97371496147.0000
2019-01-29,3177.2610,3200.9898,3148.2345,3193.9698,7765833400.0000,85943908590.0000
2019-01-30,3181.6551,3202.8960,3167.8934,3168.4829,6374651700.0000,73005123447.0000
2019-01-31,3182.6987,3216.0673,3178.0105,3201.6331,8624783900.0000,97509924771.0000
2019-02-01,3225.7335,3247.4956,3207.7168,3247.3971,8201964100.0000,94766412763.0000
2019-02-11,3239.8079,3307.0638,3239.8079,3306.4725,9881843400.0000,114752354821.0000
2019-02-12,3306.3523,3335.3606,3298.6337,3330.3353,12223246200.0000,122834101007.0000
2019-02-13,3337.7794,3405.5773,3329.1436,3397.0276,16382833200.0000,168866262062.0000
2019-02-14,3392.8547,3415.3994,3381.9821,3402.1403,15112729000.0000,138649287971.0000
2019-02-15,3391.2420,3395.0294,3335.8705,3338.7047,14366860300.0000,141555060948.0000
2019-02-18,3366.4230,3445.7448,3366.4230,3445.7448,18288608900.0000,180449742544.0000
2019-02-19,3454.7216,3480.7938,3419.0731,3439.6078,17908378500.0000,185762746553.0000
2019-02-20,3449.9321,3463.7735,3421.5050,3451.9273,14739031100.0000,145570263070.0000
2019-02-21,3450.1411,3500.2519,3431.6310,3442.7056,18014328700.0000,185197154785.0000
2019-02-22,3439.3781,3520.1182,3417.9784,3520.1182,18723797400.0000,202869288708.0000
2019-02-25,3575.8528,3729.4831,3574.6885,3729.4831,34255712200.0000,376382393433.0000
2019-02-26,3734.7059,3762.1128,3679.2705,3684.6935,35803869800.0000,387632860075.0000
2019-02-27,3682.8116,3737.6317,3638.3334,3678.3921,28623600700.0000,307306148139.0000
2019-02-28,3675.2642,3695.4646,3650.0537,3669.3703,18481022000.0000,206010958185.0000
2019-03-01,3699.2157,3749.7143,3668.7653,3749.7143,20471100400.0000,235620623488.0000
2019-03-04,3783.0367,3886.5797,3764.7764,3794.1040,32349012600.0000,376397284706.0000
2019-03-05,3785.3762,3816.1621,3770.7858,3816.0132,23085316600.0000,261464122212.0000
2019-03-06,3822.8588,3855.1556,3787.5225,3848.0903,31807737100.0000,331155616598.0000
2019-03-07,3841.1456,3845.1820,3778.8004,3808.8497,32984654800.0000,359339152916.0000
2019-03-08,3721.4016,3774.5431,3656.1917,3657.5790,31799007700.0000,349296691227.0000
2019-03-11,3663.9772,3731.9091,3650.8125,3729.9546,23091286500.0000,268718458805.0000
2019-03-12,3758.3151,3804.7200,3723.6785,3755.3519,27492638200.0000,325180619759.0000
2019-03-13,3758.7130,3763.0926,3708.8145,3724.1941,23368224800.0000,286171048160.0000
2019-03-14,3710.2934,3747.8190,3673.8509,3698.4858,19081723700.0000,231820149390.0000
2019-03-15,3713.9360,3782.2364,3713.9360,3745.0050,17517454400.0000,224194362925.0000
2019-03-18,3753.6436,3851.7479,3733.6781,3851.7479,21692806000.0000,276473448870.0000
2019-03-19,3856.5885,3868.3350,3815.2187,3833.9626,18172711000.0000,224096889634.0000
2019-03-20,3825.3356,3855.1465,3790.5119,3835.4397,17563209000.0000,215406993602.0000
2019-03-21,3840.2783,3864.0696,3823.4661,3836.8913,19631031000.0000,231993445602.0000
2019-03-22,3838.1255,3845.5808,3786.5917,3833.8013,17135699300.0000,198518386319.0000
2019-03-25,3776.4426,3807.1793,3741.6062,3742.8252,19858632900.0000,223396564361.0000
2019-03-26,3766.5287,3770.8430,3687.5472,3700.4388,17304657900.0000,196547811179.0000
2019-03-27,3724.4058,3750.2642,3703.4508,3743.3878,13875845400.0000,177507528442.0000
2019-03-28,3731.0612,3755.7160,3710.0814,3728.3953,13327212900.0000,172604392908.0000
2019-03-29,3739.7739,3876.3790,3739.7739,3872.3412,21563910300.0000,283022298648.0000
2019-04-01,3901.1698,3982.9091,3901.1698,3973.9280,27138270400.0000,340799403573.0000
2019-04-02,3986.3443,3988.0975,3956.5059,3971.2852,22600034100.0000,281892057021.0000
2019-04-03,3947.8697,4026.4972,3939.7837,4022.1566,23191736800.0000,284826495445.0000
2019-04-04,4039.7415,4072.1138,4021.7055,4062.2309,26041093900.0000,313539431378.0000
2019-04-08,4097.1027,4122.6034,4017.4887,4057.2286,26750557600.0000,324670452523.0000
2019-04-09,4063.8139,4084.2430,4038.2825,4075.4301,18295680800.0000,243187913128.0000
2019-04-10,4062.4425,4115.3780,4035.4741,4085.8470,19468761300.0000,278282025052.0000
2019-04-11,4083.4618,4097.1249,3990.2390,3997.5778,16904964100.0000,236259156719.0000
2019-04-12,3986.7822,4006.9335,3961.4640,3988.6168,13586211800.0000,178795939062.0000
2019-04-15,4056.4919,4085.3882,3974.2264,3975.5244,18264557100.0000,236298721391.0000
2019-04-16,3958.0963,4085.7891,3943.4879,4085.7891,20204196600.0000,250569206656.0000
2019-04-17,4080.7172,4106.6158,4057.5032,4087.2398,18036711700.0000,228824429887.0000
2019-04-18,4085.1148,4094.0533,4056.2356,4072.0753,14656212300.0000,187812687767.0000
2019-04-19,4076.2953,4120.6356,4046.2042,4120.6078,15079491000.0000,194701690763.0000
2019-04-22,4125.9717,4126.0907,4015.4748,4025.6109,18935374500.0000,244380549239.0000
2019-04-23,4021.6277,4061.0858,4005.2832,4019.0053,15561165000.0000,204121505816.0000
2019-04-24,4033.6292,4044.3375,3967.8058,4030.0887,14549869500.0000,186497961652.0000
2019-04-25,4013.6027,4022.5631,3938.3251,3941.8160,15972207100.0000,197530997752.0000
2019-04-26,3921.8909,3943.8331,3887.2525,3889.2748,14200806800.0000,186572137127.0000
2019-04-29,3896.5824,3953.2288,3875.4520,3900.3339,15387092700.0000,203946553152.0000
2019-04-30,3887.1799,3923.1082,3885.1470,3913.2110,11623337600.0000,161665923924.0000
2019-05-06,3775.0765,3791.6119,3647.1405,3684.6168,19747288200.0000,254115400089.0000
2019-05-07,3702.2656,3738.1767,3671.8341,3720.6684,13284765400.0000,183659159181.0000
2019-05-08,3648.5489,3722.9325,3642.4981,3667.4574,11286735500.0000,145058486354.0000
2019-05-09,3637.3460,3656.8966,3584.8227,3599.7001,10103739400.0000,141829095760.0000
2019-05-10,3643.0557,3732.9238,3589.2906,3730.4513,14800384700.0000,195067170793.0000
2019-05-13,3675.7597,3702.9012,3658.0004,3668.7255,10339186000.0000,135053926707.0000
2019-05-14,3630.4388,3683.2619,3630.4388,3645.1503,10231346000.0000,135262868908.0000
2019-05-15,3674.9931,3741.0406,3674.9931,3727.0923,11016176900.0000,152534546781.0000
2019-05-16,3720.0390,3745.1405,3707.9032,3743.9635,11625827400.0000,139851940057.0000
2019-05-17,3744.8751,3745.3555,3637.5826,3648.7609,12845324500.0000,154092349652.0000
2019-05-20,3635.7357,3644.5000,3583.8324,3617.7924,10896347700.0000,134194262584.0000
2019-05-21,3619.4369,3690.0884,3610.6817,3666.7762,11102292000.0000,133071381089.0000
2019-05-22,3663.1533,3679.2727,3634.7479,3649.3796,9834612800.0000,121775244163.0000
2019-05-23,3629.5284,3631.4743,3578.1129,3583.9646,9989778100.0000,125611969477.0000
2019-05-24,3584.9016,3623.3904,3580.7853,3593.9139,8093404800.0000,101337496380.0000
2019-05-27,3592.6027,3648.0267,3556.2567,3637.1971,10883087100.0000,133399053908.0000
2019-05-28,3633.0182,3683.2306,3627.7878,3672.2605,11788624000.0000,148966334657.0000
2019-05-29,3642.5415,3693.2273,3637.3481,3663.9090,9335544100.0000,120002034237.0000
2019-05-30,3648.8495,3650.9718,3612.6248,3641.1833,9420256100.0000,112864079305.0000
2019-05-31,3640.9963,3668.1796,3627.5448,3629.7893,8922226700.0000,108264201339.0000
2019-06-03,3640.6126,3672.8136,3613.1274,3632.0127,10072318000.0000,123902446407.0000
2019-06-04,3632.5602,3636.1280,3584.4612,3598.4666,8709709400.0000,109467236536.0000
2019-06-05,3627.7947,3634.4536,3593.9515,3597.1050,8864202000.0000,114634228239.0000
2019-06-06,3601.0356,3601.0356,3557.0167,3564.6778,8553440300.0000,104367267724.0000
2019-06-10,3578.0084,3623.7301,3568.2787,3610.7435,9237506100.0000,117346608913.0000
2019-06-11,3617.5239,3723.1419,3617.5239,3719.2759,14348280600.0000,180899072311.0000
2019-06-12,3706.8635,3711.8793,3683.9394,3691.0957,11917885300.0000,132296097905.0000
2019-06-13,3689.5834,3697.5917,3654.2742,3685.3933,9633171800.0000,110459901918.0000
2019-06-14,3690.4763,3709.6521,3650.9096,3654.8799,10181700400.0000,116584260575.0000
2019-06-17,3654.4433,3683.7743,3645.4982,3654.8248,7297667800.0000,93092581298.0000
2019-06-18,3661.1299,3675.6452,3638.7800,3667.6185,7069226600.0000,89472839848.0000
2019-06-19,3761.3381,3771.3470,3715.1331,3715.9381,12559571500.0000,172574177792.0000
2019-06-20,3718.9416,3845.7912,3717.1857,3828.5183,16887207300.0000,227726981966.0000
2019-06-21,3832.7321,3856.0856,3817.3068,3833.9383,15363515500.0000,199961617616.0000
2019-06-24,3836.3051,3853.5452,3819.7692,3841.2659,10008462100.0000,143644731704.0000
2019-06-25,3837.4259,3838.0578,3755.0099,3801.3098,12407591200.0000,169358793347.0000
2019-06-26,3779.5125,3809.7580,3771.7164,3794.3310,8182028300.0000,112106859022.0000
2019-06-27,3807.5376,3854.0801,3805.8328,3834.8172,10531635800.0000,156483418190.0000
2019-06-28,3832.0599,3835.2326,3803.0546,3825.5873,8476613900.0000,116512050674.0000
2019-07-01,3899.3313,3936.6680,3886.9090,3935.8116,15837034000.0000,217470251111.0000
2019-07-02,3931.0486,3942.4257,3918.9378,3937.1691,13186349600.0000,173997045123.0000
2019-07-03,3927.4365,3927.4365,3878.8405,3893.5341,11199260300.0000,163145730935.0000
2019-07-04,3895.1978,3906.8894,3854.6930,3873.1019,9934225600.0000,142669255177.0000
2019-07-05,3875.3736,3900.3095,3857.9280,3893.2025,7400652700.0000,116236522103.0000
2019-07-08,3875.7547,3875.7547,3775.0259,3802.7897,10953908600.0000,147198419380.0000
2019-07-09,3798.0954,3811.0993,3774.7641,3793.1297,7484273200.0000,113147602951.0000
2019-07-10,3807.9497,3810.3960,3774.2304,3786.7390,7283394800.0000,101355477030.0000
2019-07-11,3806.1855,3830.7387,3774.4137,3785.2210,7531196500.0000,113674616215.0000
2019-07-12,3783.0733,3820.2354,3774.5224,3808.7311,7546596700.0000,107007923971.0000
2019-07-15,3792.6409,3844.8683,3745.8549,3824.1878,10120522200.0000,142493046610.0000
2019-07-16,3819.2474,3828.3256,3799.8665,3806.8449,8073095200.0000,108449682784.0000
2019-07-17,3800.1064,3820.2713,3787.8973,3804.6384,9518388500.0000,116766781138.0000
2019-07-18,3793.1893,3793.3916,3767.9958,3768.4019,8749644500.0000,111669365488.0000
2019-07-19,3787.5079,3828.1514,3787.5079,3807.9551,8808614900.0000,117797528166.0000
2019-07-22,3813.5022,3816.5387,3765.4428,3781.6832,9210137700.0000,117810448146.0000
2019-07-23,3783.5411,3792.9647,3768.7614,3789.9135,7131334600.0000,103866608769.0000
2019-07-24,3803.5867,3840.0579,3803.5738,3819.8325,9094068400.0000,129940587223.0000
2019-07-25,3821.3898,3851.0665,3812.9532,3851.0665,9374041700.0000,125899502555.0000
2019-07-26,3835.2281,3863.5878,3832.5223,3858.5688,8325930000.0000,110929728704.0000
2019-07-29,3857.9394,3862.7467,3842.4260,3854.2704,8481437000.0000,111679108840.0000
2019-07-30,3861.5698,3890.7298,3861.5698,3870.3176,9412395500.0000,120480280020.0000
2019-07-31,3856.7450,3856.7450,3830.0914,3835.3589,8215115500.0000,111083892777.0000
2019-08-01,3819.3242,3831.2641,3791.5460,3803.4694,8411418000.0000,117649163850.0000
2019-08-02,3729.1309,3754.5326,3720.0584,3747.4379,10833589700.0000,141874787569.0000
2019-08-05,3724.4097,3739.5031,3675.6884,3675.6884,10132598100.0000,133061101376.0000
2019-08-06,3609.1118,3649.8953,3575.8626,3636.3289,12983387100.0000,167267479639.0000
2019-08-07,3654.6323,3659.0778,3621.4310,3621.4310,8423871600.0000,108667668030.0000
2019-08-08,3651.3571,3675.4603,3646.9386,3669.2936,8845770700.0000,114981616121.0000
2019-08-09,3686.7493,3689.1774,3628.1163,3633.5296,8529558000.0000,116355689959.0000
2019-08-12,3647.8661,3699.1047,3643.3161,3699.1047,8208305600.0000,121129345184.0000
2019-08-13,3675.5868,3686.4302,3658.0126,3665.7515,7650030200.0000,103764319441.0000
2019-08-14,3712.0657,3717.5579,3680.6086,3682.4015,9120259000.0000,128301671073.0000
2019-08-15,3618.0092,3694.2985,3612.1108,3694.0006,8859883200.0000,119241082583.0000
2019-08-16,3697.9407,3738.0964,3687.0751,3710.5386,8831916900.0000,132696910341.0000
2019-08-19,3736.0344,3791.0946,3720.6894,3791.0946,13932701300.0000,195448939476.0000
2019-08-20,3786.0260,3799.8977,3778.7306,3787.7324,10860208800.0000,149115340695.0000
2019-08-21,3778.3091,3792.5955,3775.4474,3781.7579,8229988000.0000,121688505095.0000
2019-08-22,3793.8552,3797.3290,3771.2048,3793.5061,8580779200.0000,120708136081.0000
2019-08-23,3796.8821,3829.3607,3788.0345,3820.8638,8795458300.0000,137802154001.0000
2019-08-26,3756.3618,3778.8665,3753.1646,3765.9105,9385926900.0000,142350985497.0000
2019-08-27,3791.4587,3848.2358,3790.8730,3816.9459,12473147800.0000,181748784079.0000
2019-08-28,3818.8125,3822.5883,3790.1384,3802.5844,8875081200.0000,137667277244.0000
2019-08-29,3805.4940,3808.5954,3774.3968,3790.1867,8408338700.0000,126475676638.0000
2019-08-30,3816.6780,3828.9698,3778.9189,3799.5863,9669515000.0000,152408668676.0000
2019-09-02,3803.6890,3855.7768,3799.8166,3848.3198,11028934900.0000,164994458613.0000
2019-09-03,3852.5794,3856.6813,3833.7571,3853.6106,9771463100.0000,146270633849.0000
2019-09-04,3848.6483,3886.0012,3846.4215,3886.0012,12662861500.0000,176839744819.0000
2019-09-05,3909.2087,3970.0038,3909.2087,3925.3230,18165623100.0000,244681225481.0000
2019-09-06,3946.6854,3948.5397,3922.3361,3948.5075,12188237600.0000,181718270031.0000
2019-09-09,3980.9577,3985.2390,3954.8755,3972.9484,14680975400.0000,209545387191.0000
2019-09-10,3976.8697,3976.9225,3938.7441,3959.2650,13088938600.0000,184494349874.0000
2019-09-11,3969.6757,3971.2237,3922.9531,3930.0999,13159487500.0000,190165007512.0000
2019-09-12,3944.6917,3975.9311,3933.4366,3972.3799,11024127300.0000,156750653138.0000
2019-09-16,3981.3616,3982.2040,3943.3734,3957.7154,11025980500.0000,154736552348.0000
2019-09-17,3947.1577,3947.1577,3879.4852,3891.2208,11369431700.0000,154899299888.0000
2019-09-18,3902.9947,3923.1462,3902.5109,3910.0837,8205615200.0000,130159557672.0000
2019-09-19,3923.9631,3924.3823,3897.0666,3924.3823,8598423800.0000,127421791159.0000
2019-09-20,3933.4594,3942.2240,3921.4124,3935.6511,10345595500.0000,153162588495.0000
2019-09-23,3925.1858,3925.1858,3868.2140,3890.6616,9403622500.0000,139223506453.0000
2019-09-24,3895.8661,3927.0115,3886.1404,3901.0758,8778323000.0000,142341399679.0000
2019-09-25,3887.5548,3889.8390,3867.2277,3870.9837,8952083500.0000,133224463638.0000
2019-09-26,3884.7022,3890.7452,3840.2472,3841.1388,10269830100.0000,150806750013.0000
2019-09-27,3843.4584,3859.5003,3832.2466,3852.6534,7400394700.0000,109130484004.0000
2019-09-30,3842.0741,3857.2319,3813.5491,3814.5282,6593131300.0000,100487271138.0000
2019-10-08,3818.5894,3861.6429,3818.5894,3837.6791,7665786000.0000,118365682515.0000
2019-10-09,3822.6068,3845.3403,3805.0671,3843.2392,7585451200.0000,112406207028.0000
2019-10-10,3838.4865,3877.1420,3829.4328,3874.6391,7922269400.0000,127474042853.0000
2019-10-11,3885.5198,3922.3694,3868.8417,3911.7253,9341257700.0000,139817298256.0000
2019-10-14,3944.8593,3983.8117,3934.7325,3953.2411,12239361100.0000,167857131154.0000
2019-10-15,3953.1645,3953.1645,3928.1510,3936.2498,8527394900.0000,125117107011.0000
2019-10-16,3939.2760,3964.0456,3919.0169,3922.6854,8322970700.0000,128558533503.0000
2019-10-17,3929.3860,3935.8123,3913.9173,3925.2216,6486374500.0000,99991850409.0000
2019-10-18,3935.4199,3940.5409,3864.9652,3869.3777,8232114000.0000,122186927130.0000
2019-10-21,3865.3436,3884.7447,3856.0374,3880.8398,7418291800.0000,110858235839.0000
2019-10-22,3896.3149,3897.4352,3870.5486,3895.8809,6891856600.0000,102843371161.0000
2019-10-23,3892.6766,3901.4243,3862.1965,3871.0848,7019862500.0000,99733598353.0000
2019-10-24,3877.9239,3890.1955,3852.5828,3870.6678,7133457500.0000,105096951647.0000
2019-10-25,3871.7687,3899.7223,3849.0337,3896.7923,7745362000.0000,126677483957.0000
2019-10-28,3904.9824,3927.7959,3897.8175,3926.5850,9740602000.0000,150762201737.0000
2019-10-29,3929.7077,3932.3745,3910.2260,3910.2260,8225707500.0000,139611420266.0000
2019-10-30,3904.7172,3908.0999,3883.4468,3891.2255,7787292300.0000,122610501731.0000
2019-10-31,3906.8593,3907.1505,3878.8757,3886.7519,8671453900.0000,135012425539.0000
2019-11-01,3883.8084,3956.0797,3876.4164,3952.3872,10068961200.0000,151471061323.0000
2019-11-04,3964.0052,3985.3573,3964.0052,3978.1216,10419385500.0000,154485361812.0000
2019-11-05,3982.1155,4030.6381,3970.8664,4002.8128,11291188000.0000,163317856089.0000
2019-11-06,4006.3270,4007.5012,3973.7762,3984.8816,9731295200.0000,139859763470.0000
2019-11-07,3984.5529,4005.3829,3975.5475,3991.8749,8725489800.0000,117751554347.0000
2019-11-08,4017.6742,4022.0362,3971.5726,3973.0107,9710694800.0000,139026673427.0000
2019-11-11,3948.6186,3948.6186,3897.5504,3902.9783,9415562100.0000,130330082289.0000
2019-11-12,3905.9584,3914.8821,3877.7397,3903.6888,7654306900.0000,108828235839.0000
2019-11-13,3905.2831,3908.4196,3882.4314,3899.9815,7674907800.0000,112057146508.0000
2019-11-14,3905.9284,3916.9459,3895.1415,3905.8570,8700844600.0000,119791566839.0000
2019-11-15,3908.4891,3915.1049,3877.0892,3877.0892,8373091700.0000,115423020917.0000
2019-11-18,3874.4405,3913.1029,3868.3166,3907.9291,7664599300.0000,107085819889.0000
2019-11-19,3904.0996,3947.0392,3902.3776,3947.0392,8216102500.0000,123227172612.0000
2019-11-20,3940.1344,3943.2273,3901.9865,3907.8641,7681533300.0000,118003062733.0000
2019-11-21,3894.5390,3901.8262,3875.9682,3889.5980,6913053800.0000,104147769298.0000
2019-11-22,3894.1742,3918.8385,3833.5033,3849.9948,9104263900.0000,146981162090.0000
2019-11-25,3850.9660,3878.2507,3839.4201,3878.2061,10606628900.0000,140851076272.0000
2019-11-26,3893.4349,3899.1097,3869.5948,3891.6533,11151353700.0000,140213633065.0000
2019-11-27,3883.4290,3889.9783,3862.7011,3875.6186,7643730500.0000,107238822033.0000
2019-11-28,3877.9012,3887.6903,3852.0105,3862.3029,6523011900.0000,87081788912.0000
2019-11-29,3857.1883,3861.6584,3804.8291,3828.6706,7414433100.0000,116200556869.0000
2019-12-02,3835.5128,3854.7509,3829.3126,3836.0589,7741217300.0000,109992592541.0000
2019-12-03,3829.2120,3851.1205,3811.6281,3851.0873,7361124000.0000,108703714965.0000
2019-12-04,3841.6627,3852.9922,3831.0747,3849.8190,7968338500.0000,109646342796.0000
2019-12-05,3863.6086,3883.4031,3859.8223,3879.3638,8905119300.0000,129357592812.0000
2019-12-06,3885.0582,3902.3853,3878.7002,3902.3853,7864888700.0000,116424775802.0000
2019-12-09,3909.5297,3911.9682,3885.2507,3895.4468,9535380600.0000,130873098246.0000
2019-12-10,3886.4440,3900.9590,3882.0877,3900.3843,8626292800.0000,121118412751.0000
2019-12-11,3907.1592,3909.3854,3890.3410,3902.7492,9976548000.0000,127690403434.0000
2019-12-12,3908.4537,3908.4537,3886.1188,3891.0242,8470833000.0000,117874313734.0000
2019-12-13,3928.0044,3969.4568,3925.2757,3968.2211,14857134900.0000,201018885799.0000
2019-12-16,3970.7092,3987.5866,3953.5126,3987.5464,14848667000.0000,202154895254.0000
2019-12-17,3987.7426,4067.1355,3984.5193,4041.7996,20116293700.0000,251637865288.0000
2019-12-18,4039.7240,4057.6400,4025.3433,4032.7826,15135176400.0000,197620207485.0000
2019-12-19,4034.6159,4038.5435,4014.8951,4027.1495,11790055800.0000,152553809117.0000
2019-12-20,4032.1519,4046.7261,4014.9296,4017.2527,12126766200.0000,158460232417.0000
2019-12-23,4014.6929,4032.1721,3964.3798,3967.0962,12281624600.0000,162048261474.0000
2019-12-24,3971.5600,3994.5092,3963.6653,3992.9581,9598904500.0000,122499163329.0000
2019-12-25,3988.6574,4000.5556,3976.3559,3990.8671,9493889000.0000,131896466969.0000
2019-12-26,3993.6686,4025.9879,3993.5413,4025.9879,10886064000.0000,140814968243.0000
2019-12-27,4029.2454,4066.7964,4019.7223,4022.0278,15092641100.0000,195090417042.0000
2019-12-30,4015.5195,4083.6901,4001.4951,4081.6334,15597148800.0000,216814660017.0000
2019-12-31,4077.7519,4098.1444,4069.0086,4096.5821,12326425800.0000,173119348510.0000
2020-01-02,4121.3487,4172.6555,4121.3487,4152.2408,18211677200.0000,270105532028.0000
2020-01-03,4161.2185,4164.2989,4131.8640,4144.9649,14282624400.0000,215216288331.0000
2020-01-06,4120.5211,4170.6384,4102.3796,4129.2954,17530995300.0000,250182071294.0000
2020-01-07,4137.4019,4161.2504,4135.0972,4160.2274,13948903100.0000,196389059715.0000
2020-01-08,4139.6315,4149.8130,4101.9801,4112.3172,16758585000.0000,212406263857.0000
2020-01-09,4145.5345,4165.6574,4143.5920,4164.3697,13688632400.0000,200150352942.0000
