Date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值,创业板成长,创业板价值,科创成长,科创价值
2023-10-13,4128.8905,4315.4658,5206.6001,8233.9543,2010.5222,2375.7984,2413.2853,2968.03,3000.7923,3514.4155,929.9633,1303.6276
2023-10-16,4064.0727,4300.5587,5132.58,8223.1938,1986.9313,2378.6191,2393.2893,2971.5927,2938.3168,3458.7862,912.9317,1285.1251
2023-10-17,4073.8485,4325.4601,5153.5234,8259.6782,1983.5567,2381.3065,2388.1032,2972.5574,2948.382,3458.7015,919.5199,1291.5272
2023-10-18,4039.087,4302.235,5080.3409,8175.0224,1949.7026,2344.6342,2343.6744,2917.3658,2912.5847,3403.56,908.6495,1268.7785
2023-10-19,3972.4595,4207.6036,5026.0677,8057.0219,1934.7046,2313.3833,2321.1664,2887.1965,2877.7586,3344.8747,912.5097,1260.2116
2023-10-20,3958.2006,4185.6021,5004.9278,8039.6708,1913.9329,2308.5809,2291.3384,2865.936,2853.2799,3294.6483,907.229,1252.7777
2023-10-23,3893.4736,4140.7233,4872.7709,7857.4915,1864.0339,2256.5522,2234.4956,2795.4197,2794.1699,3239.7881,885.8355,1231.0486
2023-10-24,3927.6689,4148.7204,4920.0517,7944.5101,1897.5971,2292.7737,2284.2253,2873.4852,2817.7724,3290.2717,897.8553,1241.982
2023-10-25,3931.1291,4158.663,4924.3316,8022.3318,1904.5138,2318.0473,2309.9352,2913.0536,2787.8274,3278.142,895.2492,1243.9095
2023-10-26,3929.3413,4174.9629,4922.8564,8043.101,1915.3511,2317.6387,2331.4772,2930.5166,2793.217,3320.4036,898.7031,1244.0932
2023-10-27,4024.6162,4179.0157,5026.9913,8112.8804,1959.6881,2343.4424,2365.748,2980.1511,2889.415,3389.8571,923.3615,1274.5418
2023-10-30,4078.7366,4137.7086,5109.083,8099.8688,1988.6083,2339.802,2398.0035,2975.2747,2966.3702,3458.4062,939.8763,1297.0929
2023-10-31,4044.4573,4142.569,5094.5278,8092.1372,1973.793,2329.345,2379.3467,2980.6937,2949.9627,3438.1254,935.7845,1280.5879
2023-11-1,4016.3638,4128.3945,5068.4652,8082.2551,1965.9513,2324.1414,2383.2214,2988.8692,2937.9853,3425.3208,928.0531,1276.3076
2023-11-2,3971.7073,4132.4091,5003.0607,8040.4507,1937.2768,2314.8902,2351.2258,2976.0315,2909.3227,3394.1835,904.1108,1257.4035
2023-11-3,4028.7901,4140.659,5069.6051,8025.1305,1972.5965,2320.3876,2378.531,2981.2221,2955.3506,3437.6286,924.89,1270.4634
2023-11-6,4113.3487,4169.1755,5155.0436,8081.5167,2019.0107,2336.577,2441.5828,3013.3883,3060.7545,3531.2039,952.8325,1294.6539
2023-11-7,4090.9654,4155.5757,5162.0722,8073.5984,2022.9648,2333.8586,2459.8688,3027.4156,3045.6309,3559.08,948.077,1293.1885
2023-11-8,4084.0289,4131.5428,5149.2067,8046.479,2029.038,2329.6645,2469.4966,3036.0192,3046.2769,3580.9283,960.8112,1305.6629
2023-11-9,4093.3146,4137.6109,5167.0649,8052.5643,2026.2243,2335.2285,2451.4992,3020.6938,3037.535,3556.0912,958.8719,1301.945
2023-11-10,4057.0431,4107.7096,5158.3262,8022.7807,2024.2276,2333.5271,2453.8672,3018.4241,3013.8904,3548.9894,964.1406,1296.1265
2023-11-13,4053.879,4103.2095,5188.9715,8046.7465,2035.1356,2347.8773,2474.4916,3044.1247,3013.4696,3592.4962,968.7356,1304.9717
2023-11-14,4037.9256,4115.0418,5197.2872,8064.754,2042.2812,2352.9754,2492.1887,3040.4914,3002.2611,3600.9586,975.8018,1310.6588
2023-11-15,4078.0981,4140.4875,5243.618,8125.4469,2051.3149,2363.4131,2514.9845,3058.5748,3024.1257,3604.7836,970.5709,1311.7458
2023-11-16,4015.9992,4118.8885,5166.8706,8088.4823,2026.6794,2349.9725,2498.093,3050.6342,2964.0905,3556.8626,950.0281,1289.6921
2023-11-17,4015.8741,4103.6226,5193.2033,8094.3282,2049.8916,2356.6746,2527.7509,3073.1697,2979.5307,3612.4256,958.2754,1294.1088
2023-11-20,4014.7969,4108.7834,5211.6331,8108.4547,2066.7669,2366.98,2540.9752,3079.4054,2990.7409,3620.4331,961.683,1300.2745
2023-11-21,4011.217,4121.6292,5196.1937,8122.8773,2050.6718,2373.8347,2517.0123,3079.4602,2978.2154,3606.7782,952.3657,1294.1454
2023-11-22,3942.9455,4097.4758,5111.4129,8063.6459,2021.0587,2361.2628,2485.3063,3068.8501,2920.4573,3550.2147,933.385,1272.2404
2023-11-23,3963.9014,4116.5518,5157.9491,8138.6163,2045.1442,2384.9088,2512.6032,3100.8374,2940.4218,3574.7926,943.2784,1286.1156
2023-11-24,3920.5003,4105.1978,5104.5994,8125.5672,2016.4548,2379.602,2480.8897,3079.3821,2904.9816,3530.6807,925.0796,1271.7176
2023-11-27,3886.3434,4073.3946,5104.587,8094.0383,2019.525,2371.4423,2485.3259,3075.576,2882.3606,3535.8979,933.0593,1265.5724
2023-11-28,3900.0989,4064.2155,5129.5142,8099.3878,2030.0999,2377.4307,2505.4289,3086.9858,2903.2749,3543.1875,942.6352,1271.1007
2023-11-29,3863.8484,4019.8035,5096.9883,8052.2597,2024.9561,2361.596,2497.5828,3071.1482,2868.7883,3510.73,940.0716,1258.7199
2023-11-30,3857.4156,4034.1151,5090.2843,8052.929,2018.2688,2358.1896,2489.0555,3059.4048,2875.1766,3511.7161,940.8494,1254.8401
2023-12-1,3833.6353,4036.4728,5101.5608,8090.4125,2027.8317,2373.6942,2511.793,3092.1588,2874.5643,3582.1146,939.1897,1255.7876
2023-12-4,3793.8183,4017.3071,5085.9352,8086.2331,2019.3383,2377.5637,2510.9098,3105.8111,2838.8183,3585.5644,929.0338,1244.6161
2023-12-5,3717.7568,3950.7992,5000.109,7969.3138,1983.998,2336.2644,2461.0138,3064.4176,2787.6394,3519.2173,917.1152,1221.5186
2023-12-6,3746.5875,3938.2883,5041.8997,7991.395,2001.2553,2347.9457,2473.2658,3094.0363,2801.6484,3551.4737,931.2479,1224.145
2023-12-7,3716.889,3938.825,5026.8551,8012.6474,1993.4836,2351.1296,2461.3862,3092.0105,2792.0491,3566.7695,923.7986,1220.7171
2023-12-8,3723.4104,3939.0657,5063.62,7994.7858,1994.0083,2333.5533,2445.3674,3041.9779,2807.5515,3622.9887,936.4465,1234.0766
2023-12-11,3749.3493,3958.204,5126.4088,8083.9875,2016.5816,2367.587,2472.9985,3070.0834,2841.0005,3667.0915,950.649,1246.6751
2023-12-12,3738.2917,3990.3236,5109.5721,8116.837,2018.0229,2381.3213,2479.0564,3107.058,2826.5291,3662.0326,943.7162,1237.2038
2023-12-13,3666.5401,3936.1049,5043.5728,8039.021,2001.1053,2360.8998,2468.2287,3100.5354,2781.5403,3620.4326,930.1842,1223.9941
2023-12-14,3639.8746,3922.3542,5027.4146,8031.8855,1990.6724,2362.464,2458.5639,3108.7894,2764.3678,3604.0055,922.5468,1222.8005
2023-12-15,3632.8657,3910.0993,4985.012,7992.3461,1972.8783,2349.9743,2442.804,3099.6737,2743.6705,3566.892,910.2225,1212.0702
2023-12-18,3591.6715,3913.6325,4928.2058,7929.3658,1947.2825,2328.9354,2405.1279,3066.9934,2690.8687,3528.4543,895.6991,1197.3763
2023-12-19,3602.2232,3912.9258,4922.485,7902.4155,1945.2104,2317.0149,2412.0849,3051.5497,2703.6732,3532.9108,902.6075,1201.053
2023-12-20,3570.2319,3878.2298,4865.6906,7862.4189,1911.6079,2296.921,2382.2197,3020.9406,2672.6504,3489.3835,889.3213,1188.6945
2023-12-21,3627.4675,3900.8102,4913.6453,7869.4752,1925.2454,2300.6816,2397.2084,3042.7784,2719.3349,3511.0099,898.2097,1202.3026
2023-12-22,3640.2997,3922.2775,4934.0759,7850.6767,1915.707,2291.5954,2361.3528,3008.9467,2721.1102,3470.4253,887.2601,1200.5621
2023-12-25,3662.513,3924.376,4946.8906,7838.8677,1926.2192,2285.5407,2354.5762,2987.5751,2731.4714,3484.046,879.7293,1204.0424
2023-12-26,3631.0713,3910.1052,4902.9868,7794.7985,1899.2867,2266.5476,2322.608,2960.769,2696.2492,3429.6676,863.6462,1189.3579
2023-12-27,3631.3537,3934.0007,4915.6172,7845.092,1916.002,2287.2008,2338.6401,2985.6211,2687.2098,3475.1202,877.6689,1194.8131
2023-12-28,3763.2588,3984.3538,5035.471,7925.9598,1951.1065,2304.38,2381.9178,3011.1967,2809.9587,3535.7643,897.1353,1231.4715
2023-12-29,3768.6693,4003.0756,5072.5046,7961.3468,1975.3046,2315.4017,2424.8546,3041.9054,2821.2066,3601.8586,901.6519,1238.4096
2024-1-2,3698.2034,3977.6424,5044.8863,8009.5055,1961.2884,2335.5359,2430.9375,3072.621,2762.3057,3570.5224,884.7541,1222.6826
2024-1-3,3669.701,3999.363,5033.1078,8067.0113,1944.8994,2352.9072,2417.8727,3074.5374,2726.9506,3545.3826,875.543,1215.4342
2024-1-4,3619.4372,3992.3301,4995.5188,8053.7635,1932.804,2353.448,2410.3933,3088.3262,2679.9665,3513.0975,870.1885,1200.729
2024-1-5,3585.7049,4004.4474,4917.5351,8031.293,1893.962,2344.4733,2364.4409,3048.3928,2634.6876,3464.519,850.0906,1179.4217
2024-1-8,3534.0633,3973.8601,4818.194,7908.3132,1852.01,2307.2308,2323.5377,3002.6666,2594.1241,3382.8866,822.7803,1150.4929
2024-1-9,3550.7435,3980.1116,4840.7592,7961.5325,1861.7787,2323.4428,2338.1803,3030.319,2611.6119,3383.2191,825.5463,1154.7539
2024-1-10,3543.8606,3953.7279,4839.3854,7933.1234,1853.6573,2310.2357,2321.9216,3002.3039,2594.8917,3348.3869,821.3486,1153.7464
2024-1-11,3586.8437,3952.266,4908.3561,7968.5772,1882.7843,2318.3375,2360.3028,3029.2867,2635.1343,3422.6058,837.1775,1175.8631
2024-1-12,3559.1707,3959.3344,4898.659,7978.439,1876.778,2324.755,2352.6054,3019.6669,2605.3463,3398.8152,826.5013,1167.239
2024-1-15,3530.6094,3979.5108,4865.7282,7988.5153,1869.8374,2329.6091,2352.7024,3033.9482,2589.0268,3367.9312,825.8496,1161.9004
2024-1-16,3559.4546,4013.4991,4866.8654,7993.4015,1870.5615,2328.4943,2345.318,3025.3655,2595.7384,3351.7861,829.9496,1170.787
2024-1-17,3453.3051,3964.7288,4736.0103,7852.1685,1817.0849,2287.8094,2284.9519,2985.352,2521.2487,3260.2344,801.9516,1138.9507
2024-1-18,3530.9617,3988.6337,4768.52,7792.2979,1813.9549,2261.5692,2269.1402,2937.6718,2584.6606,3278.1486,815.214,1147.291
2024-1-19,3514.0208,3978.3738,4717.4052,7744.8615,1787.5252,2242.392,2239.3808,2918.5641,2568.8286,3233.5344,807.6082,1138.4153
2024-1-22,3445.4823,3938.4228,4508.4794,7412.8905,1688.015,2135.0232,2098.7566,2748.6425,2504.2657,3073.9717,769.1609,1094.9207
2024-1-23,3465.4424,3953.7003,4602.5279,7529.9406,1717.6765,2169.0153,2111.7531,2761.9339,2545.8869,3116.9737,784.6428,1106.5349
2024-1-24,3474.1423,4048.543,4622.1915,7709.4279,1728.9829,2220.5106,2137.0302,2829.3617,2565.7002,3138.9498,776.3885,1107.796
2024-1-25,3530.2529,4155.2207,4730.1032,7953.2035,1778.2615,2308.2202,2207.1591,2937.8139,2600.2777,3206.898,794.7869,1141.3706
2024-1-26,3478.5169,4195.1655,4650.4881,7999.234,1756.0651,2336.0622,2195.7469,2968.5076,2543.0152,3162.0377,767.7009,1117.8843
2024-1-29,3379.2065,4209.5786,4527.7348,7948.3648,1708.6724,2311.9829,2119.3637,2910.0998,2443.348,3073.5893,742.1437,1086.4717
2024-1-30,3286.9768,4168.6031,4412.6083,7795.4408,1667.2997,2264.3243,2059.353,2834.8991,2387.8717,2997.2761,713.2704,1052.4348
2024-1-31,3252.6272,4160.8246,4310.6218,7687.3524,1611.534,2217.6842,1961.3736,2734.7158,2370.1701,2897.7158,695.9285,1030.6494
2024-2-1,3270.2817,4134.2912,4312.0677,7603.5817,1608.3637,2190.5392,1935.3949,2682.9796,2405.7729,2909.032,703.8674,1031.5043
2024-2-2,3195.0237,4127.5664,4194.8332,7482.0927,1550.4485,2147.3272,1848.6241,2602.002,2352.0636,2827.3215,679.6263,1006.7498
2024-2-5,3221.9899,4158.6882,4138.9859,7368.2947,1473.1385,2060.1871,1694.5136,2423.0623,2382.6325,2764.8653,660.1992,1004.525
2024-2-6,3373.5108,4234.1257,4487.5075,7791.3887,1589.1069,2158.1065,1748.9732,2491.0617,2547.8806,2975.1586,718.6878,1075.2921
2024-2-7,3422.2863,4247.8091,4776.3547,8204.8064,1664.1894,2231.991,1716.7457,2473.5522,2595.7073,3094.4877,743.5749,1117.503
2024-2-8,3458.1076,4251.3825,4790.2579,8201.7041,1719.388,2274.4021,1867.8361,2641.9705,2618.7188,3156.7003,767.351,1135.4369
2024-2-19,3478.9704,4323.4868,4799.8218,8180.4834,1718.2854,2290.6046,1933.2716,2715.9346,2674.7312,3182.6561,780.7567,1127.6212
2024-2-20,3467.6772,4355.4897,4791.1646,8240.6872,1721.5009,2303.7512,1949.2889,2728.7292,2670.1733,3178.7434,772.8066,1120.2513
2024-2-21,3525.0057,4416.2414,4789.9347,8233.8861,1726.7944,2316.4017,1971.7335,2747.608,2671.9465,3183.0391,772.5601,1125.2729
2024-2-22,3553.29,4455.9169,4824.196,8301.8195,1750.2347,2345.4046,2013.932,2777.6864,2682.16,3209.2378,784.5838,1129.5142
2024-2-23,3568.5053,4453.4925,4829.9715,8302.3767,1769.4321,2349.2132,2060.3818,2816.5075,2675.2483,3243.0624,795.1655,1135.4115
2024-2-26,3546.1364,4374.7195,4830.4823,8210.4818,1782.1855,2328.5236,2095.3177,2823.4662,2667.7551,3252.949,801.7147,1147.8416
2024-2-27,3606.3746,4398.597,4931.3618,8309.7383,1830.1595,2354.5999,2149.1714,2884.2064,2742.926,3346.3469,836.1975,1174.1358
2024-2-28,3546.0281,4365.1623,4817.537,8229.6631,1757.9384,2307.5857,2013.1842,2748.3951,2669.1215,3226.5903,797.0423,1137.06
2024-2-29,3651.3754,4405.7458,4977.4113,8412.4893,1828.4419,2354.2419,2094.9609,2823.4258,2759.6843,3316.9652,842.5371,1184.9593
2024-3-1,3678.3033,4417.6452,5010.4882,8402.8891,1843.4785,2366.8349,2126.536,2843.4604,2786.2509,3340.3156,851.6621,1197.048
2024-3-4,3692.5694,4416.9939,5026.1707,8408.2917,1865.0059,2374.5608,2151.8222,2867.3762,2810.7556,3370.237,855.4287,1200.662
2024-3-5,3695.817,4460.502,4973.1287,8383.03,1848.3882,2365.3834,2113.2075,2845.3281,2805.9977,3345.0105,847.1493,1193.1887
2024-3-6,3696.1605,4439.0849,4974.8081,8388.5637,1856.3547,2372.303,2139.629,2869.8434,2808.2191,3343.8646,841.5892,1195.0546
2024-3-7,3645.1749,4454.3052,4901.7438,8388.9887,1827.7406,2373.1762,2118.3167,2874.7104,2743.3338,3264.0654,822.8035,1174.9674
2024-3-8,3670.6758,4469.0406,4973.1566,8474.0172,1855.3007,2388.1456,2149.0845,2910.2604,2782.742,3297.4906,838.7049,1188.4602
2024-3-11,3792.9195,4461.5141,5077.8852,8505.7731,1896.5357,2389.2248,2203.6929,2949.1639,2879.658,3385.9831,859.0884,1217.9519
2024-3-12,3834.8245,4415.2554,5052.3728,8392.3993,1897.6561,2374.5833,2217.7058,2961.6122,2897.3725,3403.7048,865.402,1217.6182
2024-3-13,3823.0577,4371.0296,5035.0345,8353.7523,1904.8462,2368.7776,2225.2962,2961.5161,2880.1966,3391.5258,865.211,1212.4561
2024-3-14,3800.9215,4368.9549,5023.6899,8376.7294,1897.2393,2378.4754,2210.757,2964.2373,2865.6362,3348.7552,861.51,1197.086
2024-3-15,3797.1168,4374.427,5091.4644,8465.0399,1919.0898,2391.8865,2232.8457,2993.9553,2878.9995,3372.2948,862.6466,1204.5935
2024-3-18,3860.7382,4389.6047,5160.0265,8494.1795,1948.3746,2406.5341,2280.582,3029.3362,2935.5565,3427.2609,884.3117,1227.2451
2024-3-19,3829.1313,4352.2822,5112.3866,8417.272,1929.5851,2391.6276,2264.6202,3007.9085,2903.8058,3419.4425,875.0479,1209.2696
2024-3-20,3835.4788,4369.5201,5115.6059,8422.1301,1934.16,2404.7237,2281.2473,3033.7351,2895.6892,3440.6116,874.6163,1211.32
2024-3-21,3816.5871,4372.2773,5066.0203,8404.6863,1927.6456,2409.4462,2287.4299,3047.6305,2871.5181,3450.1883,868.8122,1197.4002
2024-3-22,3759.5838,4342.8115,4988.866,8285.087,1902.8864,2389.0392,2254.8045,3014.4965,2837.1778,3409.9848,856.458,1174.3902
2024-3-25,3728.4125,4343.7272,4915.0782,8251.6548,1869.8736,2375.0017,2207.504,2980.9279,2788.5666,3322.1312,839.5796,1156.3203
2024-3-26,3756.0461,4373.0055,4918.5259,8252.9313,1868.223,2377.9946,2206.1239,2987.9111,2780.7262,3317.1822,828.6843,1155.1198
2024-3-27,3678.9132,4360.0568,4796.3156,8159.3342,1811.6861,2346.4123,2133.837,2930.373,2701.9371,3209.401,803.4889,1129.4503
2024-3-28,3704.4765,4354.9386,4844.3126,8204.5004,1844.818,2367.5358,2191.2196,2973.7934,2731.6079,3269.3954,810.6677,1142.8305
2024-3-29,3725.2199,4380.1356,4912.8095,8327.6303,1869.8521,2405.2396,2221.7202,3017.406,2743.2488,3299.6799,813.644,1147.396
2024-4-1,3811.3416,4427.7595,5022.467,8449.2288,1905.4601,2432.3295,2267.4657,3058.2218,2825.1821,3398.3,824.4436,1170.4272
2024-4-2,3803.5476,4427.9391,5023.5455,8485.9608,1895.5079,2446.417,2266.2417,3072.2106,2800.0928,3364.8968,816.1416,1166.8454
2024-4-3,3789.1107,4421.5028,5029.8654,8571.8858,1887.097,2470.6279,2249.4461,3078.8151,2757.728,3347.7388,806.6928,1154.6472
2024-4-8,3727.2073,4415.5435,4953.0488,8508.7074,1861.8238,2453.6313,2207.6241,3038.2323,2717.6328,3277.5284,793.0523,1128.2591
2024-4-9,3753.3395,4382.7378,5024.2605,8509.2874,1884.3691,2466.8405,2237.3337,3054.7264,2740.4337,3331.4357,807.9403,1150.6202
2024-4-10,3714.4759,4364.2354,4965.5725,8494.1562,1852.7166,2456.8252,2199.0675,3008.741,2683.9261,3257.0881,788.5177,1132.276
2024-4-11,3703.8106,4367.125,4980.0452,8570.4636,1858.1258,2482.8941,2206.5912,3043.8559,2670.9506,3241.6485,780.4066,1134.0033
2024-4-12,3667.0193,4328.3853,4959.999,8523.9916,1854.7126,2469.568,2202.0562,3048.5829,2659.1529,3188.7454,780.2685,1128.4108
2024-4-15,3742.6069,4433.7508,5033.0448,8687.5836,1853.236,2494.9756,2136.7731,3010.0312,2699.8427,3187.1807,790.9844,1146.1677
2024-4-16,3671.7129,4423.7979,4889.3874,8531.8577,1789.5622,2449.3357,1993.4671,2882.7845,2646.5104,3109.1608,766.5121,1116.4994
2024-4-17,3718.5165,4493.3329,5024.2794,8698.5599,1851.6537,2518.2689,2109.8658,3025.295,2707.17,3231.1201,788.8819,1144.1016
2024-4-18,3712.2113,4518.542,5020.9195,8733.7792,1854.1681,2512.1178,2109.5091,3025.4175,2690.8797,3236.7644,787.3255,1143.2106
2024-4-19,3665.2388,4513.3927,4969.1631,8749.9077,1836.7869,2528.336,2098.6545,3045.5691,2644.0522,3188.7948,767.628,1128.3715
2024-4-22,3657.9044,4470.9686,4901.5848,8600.2689,1833.7151,2476.0657,2079.3723,3009.7464,2629.2945,3186.0268,773.7748,1135.0251
2024-4-23,3630.1481,4425.0834,4843.528,8421.8892,1819.4434,2430.9316,2077.0588,2976.8583,2633.9064,3163.6955,774.1594,1124.3996
2024-4-24,3627.6393,4438.003,4887.0031,8462.4428,1851.3669,2439.6319,2117.7208,3011.1042,2662.9525,3211.8615,778.9706,1129.0615
2024-4-25,3636.0491,4464.2452,4883.8794,8500.6384,1855.699,2449.3715,2124.5819,3013.0115,2654.8448,3206.1746,780.3636,1128.3932
2024-4-26,3719.0705,4485.6439,4971.9532,8615.5385,1893.1031,2453.0291,2154.6578,3026.9537,2754.913,3279.2577,802.9755,1148.5898
2024-4-29,3808.3947,4505.6547,5112.6044,8703.1435,1926.6868,2480.1914,2200.8686,3078.575,2858.5487,3344.5048,834.107,1174.522
2024-4-30,3753.9691,4499.0285,5080.3577,8685.8812,1909.5797,2467.7308,2189.5759,3078.77,2818.2854,3324.1456,821.5265,1163.2921
2024-5-6,3832.119,4532.7858,5172.1171,8824.7288,1948.1251,2515.5358,2247.4827,3158.8152,2872.6722,3386.1709,837.495,1188.0091
2024-5-7,3839.9246,4534.2244,5181.1172,8816.4929,1947.4794,2513.2939,2259.1649,3157.0042,2863.1517,3393.8494,833.3643,1182.593
2024-5-8,3792.8147,4517.086,5120.2182,8741.643,1914.1289,2496.7767,2236.7889,3117.3689,2813.3741,3364.3569,815.3312,1166.7509
2024-5-9,3848.0494,4548.4797,5246.4911,8873.3501,1957.0424,2526.8706,2275.6988,3159.2715,2847.9217,3418.4316,834.9584,1194.0345
2024-5-10,3820.9291,4591.4882,5212.4854,8914.7748,1944.0966,2538.7757,2259.7524,3164.9352,2820.309,3382.5663,817.4839,1181.9264
2024-5-13,3799.6737,4609.3177,5171.4126,8928.1193,1929.987,2550.9971,2236.3015,3172.9013,2791.7591,3355.9187,802.4271,1179.6475
2024-5-14,3801.3708,4579.3765,5149.6172,8918.2424,1937.2544,2548.9154,2248.7422,3191.6392,2784.2381,3367.2173,800.2242,1176.5745
2024-5-15,3762.5299,4557.5982,5108.6595,8833.8736,1909.4867,2540.6625,2228.0358,3180.8168,2763.5727,3319.848,792.0177,1156.3049
2024-5-16,3770.142,4595.0498,5088.1345,8805.5342,1896.8942,2541.5354,2227.1174,3166.3527,2772.8122,3314.2042,790.7387,1145.1039
2024-5-17,3801.9635,4654.6536,5149.2655,8906.2368,1912.2623,2574.6421,2237.6252,3187.4093,2796.7195,3351.4579,798.8057,1158.8712
2024-5-20,3829.4716,4660.7553,5192.2343,8981.6895,1929.5816,2599.9499,2253.9403,3202.7438,2816.8051,3367.1377,801.2444,1155.872
2024-5-21,3789.5601,4665.6247,5135.975,8923.0923,1904.1926,2594.8401,2231.4936,3189.5207,2794.3931,3354.7243,795.0492,1146.9851
2024-5-22,3825.3041,4672.3775,5137.7238,8887.132,1903.6814,2589.1752,2233.1425,3177.0521,2812.7286,3365.2601,805.641,1158.3763
2024-5-23,3768.6221,4628.5804,5036.3556,8718.3093,1862.6483,2538.9336,2187.9767,3116.2137,2774.685,3289.2184,790.8099,1136.3009
2024-5-24,3714.203,4591.6862,4973.1547,8704.8877,1845.7371,2529.1043,2170.4586,3103.537,2718.6191,3248.561,772.8072,1118.6278
2024-5-27,3734.265,4652.2103,5036.9371,8809.3647,1871.9422,2566.4236,2185.1448,3128.7328,2740.8891,3280.1245,782.2363,1128.8376
2024-5-28,3707.2072,4626.3246,4986.7946,8732.1298,1861.3554,2538.3201,2171.6094,3078.3521,2701.9208,3229.3655,778.9215,1118.6188
2024-5-29,3737.3065,4614.9104,5014.9813,8761.2464,1865.795,2543.9882,2178.9062,3078.0112,2705.9076,3238.6281,777.0575,1119.5653
2024-5-30,3725.2975,4577.985,4980.1336,8671.6854,1856.504,2518.134,2156.9715,3043.8529,2708.3578,3233.6753,784.276,1130.4367
2024-5-31,3701.6618,4563.2778,4962.4263,8652.2843,1855.5648,2519.2716,2165.1074,3050.5681,2694.7956,3246.5985,787.0226,1133.866
2024-6-3,3717.6607,4565.8686,4955.5568,8558.8979,1832.5635,2480.49,2128.2583,3003.1629,2720.5529,3234.6853,791.6432,1135.9993
2024-6-4,3753.4873,4584.088,5025.286,8675.9736,1849.737,2508.7117,2119.5784,3017.6246,2753.6908,3253.5943,797.7555,1143.2192
2024-6-5,3736.7279,4546.0141,4970.3542,8530.4652,1829.2877,2458.225,2066.6373,2937.7056,2742.7491,3227.6852,795.7062,1137.3726
2024-6-6,3717.5525,4561.3025,4942.9328,8496.1858,1803.4223,2437.1597,1996.9486,2868.3815,2724.7315,3174.8883,782.8682,1121.178
2024-6-7,3669.1689,4569.5712,4898.4523,8528.5783,1799.0186,2465.8027,2026.9804,2928.6037,2668.5767,3156.3712,779.9372,1110.745
2024-6-11,3662.1122,4499.5275,4914.0197,8408.563,1823.8486,2436.2746,2045.03,2902.9918,2684.837,3187.5049,807.024,1127.529
2024-6-12,3661.9195,4503.8744,4927.9191,8458.3675,1824.2039,2453.806,2075.2743,2936.314,2671.455,3201.5159,805.021,1127.8675
2024-6-13,3647.1396,4473.3782,4901.1237,8317.6875,1821.3202,2418.4751,2060.6731,2901.645,2683.5286,3183.3721,815.4646,1130.7651
2024-6-14,3645.6346,4503.3565,4910.6072,8339.6407,1814.8357,2424.2395,2061.5128,2910.5442,2715.0336,3201.6749,803.327,1121.4912
2024-6-17,3662.666,4463.1478,4893.0913,8248.9808,1827.0401,2402.8555,2053.9024,2875.0301,2734.5279,3238.7324,811.151,1125.8238
2024-6-18,3664.1935,4492.2257,4911.4081,8277.3745,1833.9513,2420.6643,2078.8175,2896.3229,2746.3001,3253.8306,809.0673,1122.6014
2024-6-19,3638.9754,4500.3769,4824.755,8223.5048,1806.048,2394.065,2058.3115,2878.3754,2711.9401,3218.7,808.5358,1108.9163
2024-6-20,3601.0561,4487.1809,4762.0257,8155.3197,1780.6232,2356.3768,2009.4891,2816.9724,2668.7217,3166.5307,816.359,1109.017
2024-6-21,3585.3132,4487.2554,4762.6968,8153.861,1781.7975,2354.9834,2009.8891,2835.8267,2658.7849,3150.6538,821.8934,1111.5751
2024-6-24,3561.9666,4473.7759,4667.4201,8020.2691,1730.4912,2299.5955,1925.9916,2755.4153,2623.481,3102.2415,797.5518,1078.0766
2024-6-25,3529.1401,4473.4841,4620.5978,8033.4658,1710.8351,2312.7159,1924.7088,2780.8833,2563.767,3069.9565,774.6965,1056.4948
2024-6-26,3550.0248,4478.395,4670.8115,8069.5414,1752.4078,2336.4031,1980.9388,2818.3446,2618.159,3126.8582,792.8495,1075.0897
2024-6-27,3507.4363,4469.512,4562.3936,7955.7223,1709.2692,2289.5539,1936.6095,2764.8652,2569.1014,3081.6842,775.8911,1052.2702
2024-6-28,3504.7314,4505.0597,4576.7347,7990.0769,1723.4295,2319.5788,1954.6937,2790.5282,2538.2284,3061.7528,775.3356,1052.5162
2024-7-1,3507.4907,4555.3666,4645.6148,8172.7185,1733.7258,2374.984,1968.3508,2844.4647,2542.8867,3045.7274,775.6671,1051.7082
2024-7-2,3492.4249,4572.0353,4574.8998,8105.5323,1710.0217,2366.2531,1958.3291,2836.2412,2516.9297,3014.3259,759.474,1038.4397
2024-7-3,3482.7982,4548.766,4524.3096,8050.1316,1689.5721,2352.2009,1932.4067,2814.3512,2501.7116,3023.1622,759.0954,1036.7482
2024-7-4,3462.0229,4543.8523,4468.2417,7935.3435,1660.9838,2321.5884,1884.0786,2761.8256,2483.0051,2993.4791,747.145,1020.0191
2024-7-5,3461.2222,4488.9108,4506.127,7949.7259,1684.5346,2321.2353,1910.4855,2779.2441,2500.9093,2998.5937,762.6197,1032.691
2024-7-8,3417.5357,4476.977,4443.4024,7846.8449,1650.5829,2280.6136,1863.1185,2710.853,2455.3654,2952.3618,755.2591,1018.5599
2024-7-9,3459.1193,4510.077,4520.1339,7958.4544,1687.3253,2327.6816,1908.5169,2758.3974,2503.5725,3001.5943,769.745,1039.3656
2024-7-10,3441.1937,4478.2117,4490.6867,7820.1789,1683.9019,2294.4651,1900.9584,2731.8329,2505.3025,2989.5401,772.5232,1039.402
