开始日期,2010-01-01,,,,
截止日期,当前日期,,,,
收盘价,close,,,,
日期,稳定(风格.中信),成长(风格.中信),金融(风格.中信),周期(风格.中信),消费(风格.中信)
Date,CI005921.WI,CI005920.WI,CI005917.WI,CI005918.WI,CI005919.WI
2011-07-12,1790.2435,3210.1407,3525.8334,3402.5365,4682.3013
2011-07-13,1810.9483,3274.5965,3581.914,3466.9905,4767.0599
2011-07-14,1813.4097,3304.5123,3584.0595,3499.8466,4789.4085
2011-07-15,1818.5355,3342.5192,3585.9686,3519.3115,4841.7524
2011-07-18,1812.8333,3344.3523,3574.55,3512.5459,4870.6357
2011-07-19,1799.2405,3303.3233,3544.7787,3483.2941,4816.5467
2011-07-20,1793.7489,3306.4286,3546.469,3472.0528,4835.4767
2011-07-21,1775.0232,3257.7627,3508.2637,3419.391,4813.7208
2011-07-22,1779.0763,3273.5892,3513.8801,3429.6873,4839.1498
2011-07-25,1711.1953,3147.2365,3396.5545,3303.8889,4686.6037
2011-07-26,1712.6813,3163.4236,3406.3623,3325.8726,4698.8021
2011-07-27,1725.1004,3217.4002,3405.926,3377.0837,4770.7738
2011-07-28,1710.5467,3208.7034,3362.8235,3368.7891,4762.0766
2011-07-29,1702.4974,3169.4579,3414.3493,3323.4408,4716.5083
2011-08-01,1712.7267,3189.0848,3413.9392,3340.3787,4717.0934
2011-08-02,1700.4419,3166.3273,3387.919,3322.0114,4685.3818
2011-08-03,1698.6004,3175.5742,3387.8061,3323.2738,4698.7788
2011-08-04,1703.1736,3183.8903,3387.9814,3335.0975,4720.6461
2011-08-05,1665.227,3120.2526,3306.1913,3257.7473,4652.1879
2011-08-08,1589.6447,2972.1437,3198.893,3102.3518,4488.696
2011-08-09,1581.1162,2971.3491,3219.3168,3087.3419,4491.0722
2011-08-10,1595.7342,3013.4977,3243.5025,3119.3487,4561.5702
2011-08-11,1610.2509,3060.4848,3304.4236,3156.8301,4676.1718
2011-08-12,1628.573,3098.7799,3300.7155,3182.6607,4711.6327
2011-08-15,1646.2938,3143.7423,3374.8902,3231.642,4746.2263
2011-08-16,1629.1194,3120.6269,3352.084,3214.7374,4697.9235
2011-08-17,1623.262,3112.7591,3353.2166,3197.2937,4684.7941
2011-08-18,1596.3963,3065.8813,3293.2291,3135.3885,4609.4267
2011-08-19,1579.675,3038.414,3265.1566,3097.4859,4594.0617
2011-08-22,1574.2137,3017.0718,3246.6755,3075.2181,4527.739
2011-08-23,1602.1146,3069.3238,3311.21,3123.3169,4582.3476
2011-08-24,1600.3256,3082.7829,3285.2148,3108.5973,4590.6911
2011-08-25,1641.7551,3134.6944,3424.8681,3191.664,4669.594
2011-08-26,1645.8172,3148.5582,3416.0854,3196.7506,4677.9782
2011-08-29,1626.5699,3129.8554,3331.5162,3155.8301,4664.4567
2011-08-30,1617.1103,3087.2904,3323.7649,3136.9611,4631.4666
2011-08-31,1612.0451,3065.2062,3333.973,3132.2248,4624.816
2011-09-01,1604.568,3051.6194,3337.0926,3110.8605,4583.6122
2011-09-02,1589.4788,3019.925,3301.6182,3073.0038,4531.9736
2011-09-05,1559.3215,2944.0984,3243.2508,2995.7461,4441.5142
2011-09-06,1550.456,2918.781,3236.1993,2974.8729,4389.7411
2011-09-07,1581.0421,2981.5407,3302.3955,3045.4392,4481.2158
2011-09-08,1569.41,2954.9634,3275.7959,3013.4532,4446.5344
2011-09-09,1566.9287,2937.1752,3281.924,3001.9888,4418.7159
2011-09-13,1555.4517,2882.3646,3257.052,2952.518,4351.4213
2011-09-14,1571.8387,2917.125,3271.1504,2985.6062,4369.1787
2011-09-15,1573.8802,2923.6789,3261.0331,2985.171,4375.076
2011-09-16,1571.2934,2924.7669,3270.3136,2988.7572,4378.2718
2011-09-19,1544.7018,2863.5942,3194.8987,2926.7409,4313.3989
2011-09-20,1547.2204,2876.2113,3216.1056,2943.0343,4316.075
2011-09-21,1588.7765,2972.5183,3296.5938,3041.3548,4422.8394
2011-09-22,1547.7379,2887.7329,3187.0826,2950.1015,4305.525
2011-09-23,1542.2663,2874.9284,3170.231,2926.8592,4257.5059
2011-09-26,1521.5437,2829.4726,3070.7004,2882.3869,4181.1103
2011-09-27,1528.5638,2844.0438,3101.1989,2906.536,4199.6389
2011-09-28,1508.1114,2800.2792,3059.5442,2867.1154,4143.8765
2011-09-29,1482.2729,2715.7148,3045.987,2799.3836,4052.7568
2011-09-30,1478.3563,2708.2934,3037.015,2788.3761,4051.0544
2011-10-10,1468.9169,2690.3295,3003.9564,2772.5899,4020.1211
2011-10-11,1470.5989,2674.8892,3038.8361,2749.7562,3996.3488
2011-10-12,1516.1753,2768.0407,3174.0955,2841.6598,4124.8434
2011-10-13,1531.4801,2809.8454,3181.0017,2873.6777,4171.6447
2011-10-14,1527.4649,2797.9176,3179.0832,2859.8285,4150.2246
2011-10-17,1529.2869,2816.2378,3194.892,2863.4837,4182.012
2011-10-18,1491.1457,2735.5856,3102.9063,2766.4544,4089.5622
2011-10-19,1488.7444,2712.7458,3101.6028,2752.978,4067.9227
2011-10-20,1455.6422,2637.2279,3048.9365,2667.8837,3954.7606
2011-10-21,1445.4889,2577.7857,3060.7747,2622.507,3915.7898
2011-10-24,1475.5676,2616.2762,3158.5272,2677.653,3998.443
2011-10-25,1500.0136,2696.4364,3197.9556,2748.0783,4092.7338
2011-10-26,1511.6552,2726.8207,3218.8319,2774.7552,4140.5707
2011-10-27,1524.2328,2721.8469,3238.9355,2771.5792,4143.5403
2011-10-28,1547.3959,2785.4949,3295.036,2836.2837,4221.0058
2011-10-31,1550.1542,2816.4861,3272.3936,2834.9826,4227.342
2011-11-01,1554.4715,2820.1409,3276.4184,2832.9259,4240.4576
2011-11-02,1580.6521,2894.0024,3337.5089,2867.2023,4317.2947
2011-11-03,1576.6972,2908.0451,3316.7319,2890.5666,4333.0381
2011-11-04,1589.8561,2927.8786,3337.6794,2915.8521,4356.5584
2011-11-07,1579.0793,2912.9268,3287.5591,2904.2758,4344.0908
2011-11-08,1577.0893,2871.7744,3282.5578,2885.7996,4297.6794
2011-11-09,1582.945,2930.7659,3314.2546,2918.7441,4349.9726
2011-11-10,1557.3457,2903.1462,3237.2949,2869.9213,4298.4839
2011-11-11,1556.6437,2898.8915,3236.4761,2863.6281,4300.5848
2011-11-14,1590.1369,2970.1362,3296.9759,2934.1431,4386.7156
2011-11-15,1602.4094,2996.4593,3276.6832,2945.9128,4392.2271
2011-11-16,1561.4677,2919.407,3183.5594,2865.5203,4296.7947
2011-11-17,1558.6211,2922.1303,3171.1497,2861.812,4294.9212
2011-11-18,1526.4309,2826.6591,3120.8339,2783.8647,4199.6219
2011-11-21,1530.5802,2827.019,3125.2209,2784.4457,4199.9975
2011-11-22,1535.1517,2826.3827,3128.3196,2769.7237,4214.7064
2011-11-23,1528.6812,2814.529,3086.0153,2746.2269,4210.6603
2011-11-24,1523.2203,2814.6962,3102.6983,2736.7845,4223.0278
2011-11-25,1515.6297,2792.4874,3070.5138,2715.0106,4211.177
2011-11-28,1516.2629,2789.7767,3072.6265,2716.4748,4224.1582
2011-11-29,1534.805,2833.9537,3114.7055,2765.3178,4268.489
2011-11-30,1488.5044,2709.7305,3013.3437,2647.4083,4134.1564
2011-12-01,1508.5893,2762.5888,3115.7057,2706.3854,4198.9527
2011-12-02,1480.6544,2700.7628,3100.5871,2654.7565,4138.9548
2011-12-05,1448.0974,2604.5291,3093.3116,2582.3108,4026.1382
2011-12-06,1444.0046,2615.1218,3091.4093,2576.6319,4016.4727
2011-12-07,1448.8223,2627.3035,3113.8997,2583.5551,4025.7744
2011-12-08,1448.707,2634.0978,3114.3054,2578.9775,4012.4884
2011-12-09,1446.9139,2604.7486,3098.815,2552.2531,3959.1102
2011-12-12,1435.7082,2574.321,3067.6499,2521.591,3909.9794
2011-12-13,1406.9112,2491.6435,3000.8998,2436.155,3813.6781
2011-12-14,1396.6942,2442.7146,2978.1953,2393.8708,3759.2261
2011-12-15,1375.5252,2378.6738,2927.9334,2308.2351,3695.9293
2011-12-16,1398.0792,2450.8256,2988.8801,2369.1468,3778.2879
2011-12-19,1396.5362,2476.955,2987.3139,2358.4206,3775.7757
2011-12-20,1396.6635,2457.4629,2980.4013,2352.2078,3762.7179
2011-12-21,1379.1944,2394.6315,2930.6287,2300.7431,3697.1249
2011-12-22,1370.9369,2376.3985,2924.9408,2280.8424,3666.1587
2011-12-23,1387.0568,2388.7033,2940.149,2305.5009,3683.4377
2011-12-26,1383.2217,2371.9873,2913.8696,2286.3449,3638.4929
2011-12-27,1363.0074,2301.0053,2899.2451,2239.1245,3546.1905
2011-12-28,1357.0136,2290.7517,2903.514,2237.4374,3526.5461
2011-12-29,1362.1696,2290.5395,2892.9408,2241.4333,3543.0593
2011-12-30,1377.4649,2331.7788,2938.4646,2278.5948,3603.1193
2012-01-04,1355.7111,2271.914,2894.9215,2225.303,3506.9547
2012-01-05,1334.5331,2171.032,2899.1585,2163.3753,3400.0984
2012-01-06,1339.4294,2182.8965,2920.0643,2179.7091,3404.1319
2012-01-09,1375.8756,2272.976,3004.9553,2279.6414,3509.0307
2012-01-10,1417.116,2364.9645,3072.0779,2379.8419,3638.0401
2012-01-11,1408.952,2377.4101,3053.0482,2380.4925,3622.5618
2012-01-12,1404.4455,2371.4013,3067.8413,2378.4764,3602.0752
2012-01-13,1375.9031,2282.4455,3032.1769,2312.9191,3496.8915
2012-01-16,1355.7374,2193.9338,3001.5359,2250.4618,3370.6696
2012-01-17,1413.1454,2319.1806,3116.3092,2393.9628,3517.9458
2012-01-18,1393.9271,2255.848,3079.7455,2354.6152,3415.7054
2012-01-19,1407.4107,2267.3386,3145.4236,2392.2163,3466.2856
2012-01-20,1422.0257,2295.4737,3200.6485,2411.0476,3544.4492
2012-01-30,1399.3075,2292.3052,3134.1019,2387.7147,3509.7971
2012-01-31,1401.2305,2296.1358,3140.6005,2387.4331,3522.3439
2012-02-01,1391.3118,2277.7778,3088.3499,2356.3262,3513.0072
2012-02-02,1409.7873,2322.7463,3184.0766,2406.3074,3566.2527
2012-02-03,1418.1476,2366.2638,3212.1186,2437.5238,3604.1533
2012-02-06,1417.2183,2387.901,3193.6991,2448.5137,3639.7692
2012-02-07,1392.6954,2348.6133,3130.0949,2405.5404,3581.9504
2012-02-08,1422.7281,2418.6216,3211.6887,2482.1,3659.4793
2012-02-09,1423.8195,2428.9656,3217.039,2488.591,3684.5258
2012-02-10,1431.7626,2437.3132,3226.2209,2497.6194,3696.2149
2012-02-13,1437.4492,2473.7582,3200.2281,2513.6956,3732.1153
2012-02-14,1432.3187,2466.5212,3188.6586,2511.8111,3733.0134
2012-02-15,1448.5459,2515.2494,3214.5974,2550.015,3778.7043
2012-02-16,1453.9653,2514.35,3201.8383,2538.1529,3762.1293
2012-02-17,1447.8662,2506.5808,3213.1143,2531.6456,3759.2935
2012-02-20,1448.7868,2513.9184,3222.027,2535.1773,3759.0284
2012-02-21,1453.6136,2556.0748,3251.5084,2557.3101,3797.2085
2012-02-22,1468.3428,2608.8414,3297.5636,2599.851,3862.317
2012-02-23,1473.8442,2608.8753,3292.7704,2615.9077,3881.1326
2012-02-24,1492.3886,2636.2312,3364.0823,2648.471,3928.3442
2012-02-27,1497.0211,2645.6651,3367.2178,2657.4899,3945.0622
2012-02-28,1502.2686,2626.0066,3383.7229,2644.8398,3934.8176
2012-02-29,1480.7274,2592.552,3331.7937,2618.2806,3908.2908
2012-03-01,1483.6289,2608.0186,3337.6367,2622.5029,3914.6521
2012-03-02,1504.2745,2656.8406,3408.1921,2671.248,3977.3372
2012-03-05,1491.4347,2664.1465,3381.2598,2669.8997,3970.0725
2012-03-06,1472.4469,2636.0027,3335.6228,2632.666,3930.8188
2012-03-07,1466.2383,2617.9524,3309.4875,2609.8904,3926
2012-03-08,1481.6224,2661.0872,3357.2788,2642.813,3974.9656
2012-03-09,1497.9419,2707.1875,3365.4004,2682.4958,4043.8101
2012-03-12,1495.1055,2732.6667,3329.6125,2685.2012,4077.032
2012-03-13,1503.9216,2760.0449,3365.625,2712.3586,4113.6763
2012-03-14,1459.2385,2642.7991,3277.7781,2604.1299,3969.1821
2012-03-15,1440.9056,2613.2607,3242.4465,2566.5315,3983.8135
2012-03-16,1463.9807,2675.0718,3275.6599,2612.6899,4101.8188
2012-03-19,1469.9556,2714.5193,3269.791,2642.905,4127.1792
2012-03-20,1454.3296,2649.583,3219.9253,2589.5171,4034.6985
2012-03-21,1458.0753,2655.4375,3215.1863,2608.5342,4018.1592
2012-03-22,1459.2251,2635.6655,3235.2112,2594.1704,4005.5996
2012-03-23,1442.335,2589.7893,3202.0706,2544.2227,3950.6853
2012-03-26,1436.6902,2581.4949,3201.8667,2539.6443,3971.9106
2012-03-27,1434.3318,2589.6028,3199.4836,2535.4802,3918.3608
2012-03-28,1391.5259,2472.1826,3134.843,2425.3447,3777.2688
2012-03-29,1375.975,2422.0439,3110.6738,2372.2698,3726.9873
2012-03-30,1382.4866,2411.843,3151.4832,2368.3264,3705.2744
2012-04-05,1408.1178,2491.6821,3205.7725,2437.1572,3824.8879
2012-04-06,1409.6937,2505.9619,3219.553,2446.5137,3853.0896
2012-04-09,1397.1559,2474.4915,3182.6023,2424.1768,3813.3633
2012-04-10,1407.2308,2496.0857,3223.7751,2450.4939,3849.7339
2012-04-11,1407.7059,2500.4377,3229.5469,2456.4922,3860.7039
2012-04-12,1427.5612,2550.2151,3313.9453,2502.1355,3930.9194
2012-04-13,1436.5247,2572.3335,3324.1599,2520.7083,3945.4812
2012-04-16,1443.0958,2565.6511,3328.9165,2515.3933,3944.3179
2012-04-17,1430.1335,2541.5562,3269.844,2483.9187,3900.1731
2012-04-18,1454.6279,2595.6755,3357.1235,2547.489,3967.3005
2012-04-19,1455.4084,2598.5466,3361.8508,2544.5,3940.4365
2012-04-20,1467.2036,2612.2361,3426.5178,2566.7217,3968.3679
2012-04-23,1462.0726,2556.8677,3392.0588,2537.3616,3927.7322
2012-04-24,1457.2205,2523.7947,3426.03,2515.0962,3899.7073
2012-04-25,1473.144,2543.7119,3452.094,2546.5857,3943.9653
2012-04-26,1466.5294,2535.5632,3448.2512,2550.3098,3944.0969
2012-04-27,1459.3263,2528.9961,3427.949,2534.4895,3943.9233
2012-05-02,1482.3497,2574.3235,3486.5493,2588.823,3990.0242
2012-05-03,1481.4691,2583.6846,3495.9141,2597.6201,4022.2258
2012-05-04,1484.285,2630.5405,3510.603,2614.5811,4075.7578
2012-05-07,1494.099,2664.2034,3490.3062,2625.1543,4117.2402
2012-05-08,1496.4121,2673.8359,3470.0813,2622.9084,4104.8018
2012-05-09,1470.2174,2629.405,3423.1685,2567.8289,4033.4241
2012-05-10,1471.6007,2644.3367,3420.7046,2573.4224,4044.1182
2012-05-11,1461.799,2620.4111,3394.2324,2553.7681,4039.6667
2012-05-14,1460.8391,2604.2158,3383.1089,2532.7205,4019.3276
2012-05-15,1455.5708,2602.6973,3396.9995,2519.6211,4030.6929
2012-05-16,1441.1206,2570.7441,3335.9097,2485.9277,3983.6216
2012-05-17,1464.0555,2599.4717,3404.3179,2524.1777,4024.4265
2012-05-18,1458.3739,2556.582,3349.9595,2484.4287,3959.9587
2012-05-21,1454.8921,2561.501,3346.7756,2492.0278,3979.802
2012-05-22,1470.203,2589.3123,3408.6614,2528.2429,4040.3398
2012-05-23,1464.8774,2573.6321,3412.8733,2512.3354,4038.7007
2012-05-24,1455.7898,2569.415,3382.3467,2501.0232,3969.4224
2012-05-25,1449.1799,2535.2222,3352.5623,2481.6572,3910.7935
2012-05-28,1478.2662,2552.1326,3399.6563,2527.3357,3954.4651
2012-05-29,1489.5227,2604.8472,3452.4744,2567.7339,3997.3481
2012-05-30,1485.5688,2611.0044,3451.6233,2560.3062,3999.7759
2012-05-31,1478.8871,2627.0203,3434.8364,2550.5308,4019.729
2012-06-01,1477.6689,2623.2449,3441.2969,2542.4419,4036.5732
2012-06-04,1438.7531,2541.3232,3340.7422,2455.8979,3944.6414
2012-06-05,1449.9678,2534.5095,3336.4761,2450.853,3955.6948
2012-06-06,1449.0585,2533.9277,3339.0957,2446.4197,3936.4016
2012-06-07,1441.1492,2520.781,3335.4963,2428.5046,3918.53
2012-06-08,1441.046,2512.0437,3308.9512,2415.8704,3898.6624
2012-06-11,1459.9823,2568.5986,3360.9866,2455.4358,3944.0947
2012-06-12,1455.5557,2551.9058,3350.8086,2429.4917,3941.3257
2012-06-13,1485.1558,2589.2009,3413.3525,2464.5911,4026.9797
2012-06-14,1474.7185,2573.9644,3380.5962,2444.2813,4029.0852
2012-06-15,1478.0457,2578.0313,3401.6836,2446.324,4029.4373
2012-06-18,1485.3572,2603.7278,3418.7988,2465.5698,4067.937
2012-06-19,1476.1758,2585.5117,3393.9993,2444.5928,4044.2334
2012-06-20,1470.3107,2592.3193,3387.0613,2439.7478,4012.144
2012-06-21,1460.4213,2554.3984,3334.6536,2396.5701,3966.0437
2012-06-25,1443.6335,2483.6692,3268.7739,2329.991,3898.8684
2012-06-26,1441.2003,2475.543,3292.1609,2328.3855,3890.5317
2012-06-27,1436.7599,2471.4238,3282.5876,2315.2776,3897.0759
2012-06-28,1424.4915,2429.748,3262.7039,2280.4258,3875.5471
2012-06-29,1431.6276,2469.8042,3327.4336,2304.783,3932.3491
2012-07-02,1430.295,2504.5347,3335.4658,2308.0796,3989.9148
2012-07-03,1427.8452,2508.5676,3346.5657,2307.0188,4012.9727
2012-07-04,1425.6498,2502.7246,3342.3828,2299.4795,3996.4285
2012-07-05,1403.0063,2452.0332,3309.2168,2251.7939,3935.3054
2012-07-06,1421.7358,2499.5344,3348.4287,2291.0691,4045.113
2012-07-09,1400.4421,2445.6865,3264.364,2225.4546,3982.8835
2012-07-10,1395.59,2424.3445,3249.5227,2215.1252,3938.1987
2012-07-11,1405.1738,2437.7986,3248.449,2240.1353,3999.9241
2012-07-12,1408.1375,2475.5068,3277.4612,2276.0466,4035.7136
2012-07-13,1407.1833,2453.4888,3286.2871,2260.7803,4047.2371
2012-07-16,1379.9258,2353.0071,3222.5408,2188.146,3936.4121
2012-07-17,1389.5142,2362.5925,3267.759,2209.7676,3914.7261
2012-07-18,1399.0461,2377.2888,3256.9419,2226.8369,3920.4092
2012-07-19,1409.681,2398.6011,3281.8174,2246.3652,3946.2527
2012-07-20,1404.283,2382.9075,3251.2405,2226.2632,3913.8672
2012-07-23,1393.437,2364.8386,3195.6218,2195.0579,3882.0779
2012-07-24,1395.3251,2381.5884,3207.4287,2207.8174,3914.3884
2012-07-25,1386.6052,2369.6243,3179.0811,2190.4224,3898.739
2012-07-26,1379.4351,2356.6462,3157.4526,2181.6873,3848.7896
2012-07-27,1374.4451,2342.2615,3162.1897,2184.436,3817.0315
2012-07-30,1358.4946,2292.4133,3140.2563,2155.8909,3762.1416
2012-07-31,1347.7529,2244.9766,3174.1277,2120.9868,3721.7864
2012-08-01,1364.0569,2287.6252,3201.2854,2152.1846,3762.6055
2012-08-02,1360.7076,2277.3743,3155.3623,2133.6482,3749.3281
2012-08-03,1377.1658,2330.8901,3166.5925,2166.3264,3812.6553
2012-08-06,1393.2747,2401.3291,3196.7815,2211.2554,3879.6436
2012-08-07,1395.5492,2429.7915,3188.3701,2230.5684,3899.8901
2012-08-08,1393.8412,2417.531,3206.8047,2231.168,3872.1956
2012-08-09,1402.9769,2451.4233,3222.8354,2250.7935,3957.8889
2012-08-10,1405.6155,2444.9495,3214.4802,2242.9507,3932.1086
2012-08-13,1383.7139,2397.2742,3112.417,2199.3057,3888.9077
2012-08-14,1386.4315,2410.9507,3122.5474,2218.0806,3899.4568
2012-08-15,1371.4557,2388.8552,3083.0989,2191.5,3870.5737
2012-08-16,1365.9666,2375.6643,3076.7612,2180.9314,3821.4058
2012-08-17,1367.798,2370.947,3083.9675,2187.3376,3784.9585
2012-08-20,1366.8673,2378.9417,3057.5876,2182.9827,3801.2839
2012-08-21,1378.5723,2422.4253,3055.2878,2205.6799,3859.9609
2012-08-22,1371.5721,2409.3054,3039.3845,2186.3687,3827.8757
2012-08-23,1377.2343,2428.7869,3046.0571,2206.9043,3829.7874
2012-08-24,1359.3062,2379.6335,3025.7771,2159.4961,3784.2739
2012-08-27,1334.4055,2316.302,2964.01,2104.2227,3720.9104
2012-08-28,1338.6935,2332.4233,2985.2954,2120.1943,3719.6885
2012-08-29,1333.3187,2320.782,2965.5562,2097.0049,3685.7344
2012-08-30,1322.4805,2281.0598,2991.0933,2074.9937,3618.6855
2012-08-31,1323.7399,2283.9465,2986.6853,2074.2356,3628.2283
2012-09-03,1332.974,2326.9287,3022.9771,2099.8506,3696.8308
2012-09-04,1318.7441,2311.6509,2982.8154,2075.5032,3681.0037
2012-09-05,1326.8273,2332.3848,2971.0149,2074.4556,3695.0015
2012-09-06,1337.9219,2358.8645,2995.97,2099.4114,3715.5149
2012-09-07,1385.3862,2444.8264,3123.8042,2193.6914,3831.2117
2012-09-10,1392.283,2467.0627,3122.9636,2219.676,3844.2195
2012-09-11,1377.9639,2459.467,3096.2996,2210.6921,3843.0896
2012-09-12,1378.6831,2474.9136,3096.4697,2231.4785,3860.7478
2012-09-13,1366.2988,2445.0544,3070.8745,2196.9204,3820.6646
2012-09-14,1365.2113,2443.8684,3091.3352,2215.4907,3827.6282
2012-09-17,1334.1378,2371.8142,3009.6096,2152.9617,3737.4929
2012-09-18,1324.7579,2359.8535,2988.7886,2130.1714,3721.6931
2012-09-19,1328.0369,2385.5256,2997.6594,2153.8962,3735.6167
2012-09-20,1296.7297,2305.9463,2942.6055,2089.2039,3643.2966
2012-09-21,1297.9884,2279.4944,2941.4663,2092.3867,3625.0483
2012-09-24,1301.7865,2297.7954,2965.2168,2105.3748,3648.7842
2012-09-25,1296.6,2275.07,2965.78,2086.93,3646.82
2012-09-26,1280.59,2220.37,2941.72,2043.53,3580.94
2012-09-27,1308.36,2270.12,3041.52,2102.34,3658.18
2012-09-28,1331.82,2312.36,3084.57,2144.41,3728.29
2012-10-08,1325.12,2304.85,3055.98,2132.83,3701.71
2012-10-09,1351.94,2365.16,3124.93,2185.21,3791.33
2012-10-10,1352.34,2389.95,3124.96,2203.54,3817.9
2012-10-11,1342.8,2348.59,3098.79,2174.62,3770.5
2012-10-12,1339.93,2334.86,3109.92,2176.38,3766.06
2012-10-15,1332.05,2308.93,3107.52,2153.34,3775.66
2012-10-16,1329.7,2313.97,3110.11,2153.59,3806.06
2012-10-17,1334.58,2323,3108.48,2162.38,3803.99
2012-10-18,1356.06,2358.78,3159.78,2199.07,3852.34
2012-10-19,1352.25,2361.62,3158.99,2192.73,3838.09
2012-10-22,1355.52,2366.42,3185.25,2201.78,3849.69
2012-10-23,1348.01,2336.32,3147.03,2182.83,3788.99
2012-10-24,1360.48,2325.73,3135.32,2184.65,3777.58
2012-10-25,1357.36,2305.44,3104.15,2162.92,3743.43
2012-10-26,1336.33,2252.19,3055.67,2110.85,3683.99
2012-10-29,1329.13,2242.9,3030.8,2102.89,3688.07
2012-10-30,1328.95,2239.23,3045.67,2106.46,3686.17
2012-10-31,1337.75,2247.17,3058.49,2115.4,3714.61
2012-11-01,1356.05,2289.34,3131.91,2151.99,3767.97
2012-11-02,1365.52,2292.31,3164.55,2156.32,3777.12
2012-11-05,1365.29,2283.46,3152.75,2155.04,3755.95
2012-11-06,1362.56,2272.96,3146.66,2139.42,3727.82
2012-11-07,1357.63,2277.08,3126.38,2143.34,3719.48
2012-11-08,1336.71,2218.66,3075.6,2084.42,3655.72
2012-11-09,1336.46,2207.99,3069.9,2082.12,3640.42
2012-11-12,1349.67,2224.75,3101.87,2097.34,3625.81
2012-11-13,1328.89,2185.63,3032.94,2057.12,3568.22
2012-11-14,1331.55,2192.93,3037.78,2067.19,3586.1
2012-11-15,1312.34,2150.1,3004.42,2027.64,3544.14
2012-11-16,1306.24,2135.76,2989.68,2012.57,3507.93
2012-11-19,1310.12,2145.43,2993.34,2024.33,3474.21
2012-11-20,1310.1,2141.05,2973.75,2013.66,3465.69
2012-11-21,1322.99,2161.64,3028.96,2042.69,3484.72
2012-11-22,1314.51,2135.14,3013.97,2021.46,3440.81
2012-11-23,1322.95,2139.06,3034.53,2031.09,3461.93
2012-11-26,1316.16,2106.91,3018.02,2013.35,3416.4
2012-11-27,1293.61,2028.38,2988.57,1956.65,3335.52
2012-11-28,1273.65,1983.84,2964.33,1921.52,3280.03
2012-11-29,1270.69,1961.36,2925.34,1907.29,3266.12
2012-11-30,1294.85,1986.69,2965,1929.66,3291.85
2012-12-03,1292.12,1937.84,2947.52,1885.86,3191.39
2012-12-04,1306.52,1967.17,2986.66,1906.99,3212.49
2012-12-05,1343.6,2046.42,3111.94,1977.3,3300.86
2012-12-06,1342.16,2039.05,3123.33,1969.66,3290.19
2012-12-07,1359.9,2082.81,3189.05,2017.73,3350.35
2012-12-10,1371.42,2121.27,3231.04,2047.77,3392.28
2012-12-11,1357.4,2106.98,3211.37,2034.99,3378.99
2012-12-12,1362.96,2102.49,3229.42,2038.41,3386.21
2012-12-13,1352.28,2072.99,3195.79,2008.74,3349.18
2012-12-14,1404.11,2159.88,3405.97,2091.39,3464.19
2012-12-17,1405.53,2166.85,3420.13,2113.01,3479.94
2012-12-18,1399.2,2167.58,3417.49,2110.07,3478.8
2012-12-19,1398.94,2179.23,3410.08,2121.96,3492.94
2012-12-20,1407.14,2201.26,3429.46,2133.61,3493.03
2012-12-21,1398.37,2205.79,3397.06,2128.04,3507.78
2012-12-24,1401.95,2223.91,3429.04,2135.34,3512.83
2012-12-25,1434.91,2268.6,3554.04,2185.6,3584.88
2012-12-26,1442.41,2305.19,3562.76,2208.26,3625.65
2012-12-27,1441.4,2288.65,3528.9,2193.04,3607.34
2012-12-28,1454.17,2312.28,3610.26,2212.65,3645.23
2012-12-31,1466.62,2341.56,3708.05,2235.69,3671.07
2013-01-04,1467.52,2321.85,3738.42,2229.47,3644.14
2013-01-07,1470.74,2345.77,3760.79,2241.73,3689.63
2013-01-08,1468.18,2390.82,3703.14,2251.73,3740.89
2013-01-09,1465.04,2390.19,3687.91,2262.75,3762.75
2013-01-10,1465.84,2410.08,3697.73,2270.75,3773.27
2013-01-11,1434.89,2379.04,3612.98,2218.92,3711.23
2013-01-14,1473.96,2476.65,3780.57,2290.76,3819.67
2013-01-15,1484.46,2529.1,3792.66,2327.18,3868.67
2013-01-16,1474.79,2538.16,3733.07,2329.43,3862.43
2013-01-17,1475.13,2490.44,3703.77,2298.17,3841.86
2013-01-18,1498.82,2522.92,3780.42,2335.79,3892.49
2013-01-21,1508.72,2532.38,3820.85,2359.73,3889.15
2013-01-22,1487.61,2489.05,3841.85,2319.85,3833.48
2013-01-23,1485.04,2508.88,3866.31,2318.39,3845.28
2013-01-24,1464.15,2458.01,3853.8,2273.61,3769.19
2013-01-25,1465.03,2458.12,3806.68,2274.06,3771.4
2013-01-28,1492.63,2522.69,3980.31,2329.16,3825.53
2013-01-29,1497.27,2547.44,4044.86,2345.83,3839.8
2013-01-30,1503.81,2545.71,4084.79,2350.2,3842.83
2013-01-31,1514.84,2530.96,4063.91,2354.56,3820.87
2013-02-01,1523.44,2539.6,4216.49,2369.64,3850.91
2013-02-04,1524.1304,2506.2416,4216.5069,2387.8829,3800.6383
2013-02-05,1555.7034,2531.3452,4206.5824,2411.7034,3868.2381
2013-02-06,1544.7751,2559.5553,4236.1522,2410.716,3886.1525
2013-02-07,1547.5292,2586.7827,4162.7442,2415.0192,3906.7416
2013-02-08,1565.3142,2629.1343,4142.9509,2451.2914,3963.5358
