phase,n_sessions,kind,delta,method,rep,data_seed,p_C1,p_C2,estimate_C1,estimate_C2,reject_any,reject_C2,positive_C1
A,504,iid,0.0,group_t4,27,91710027,1.0,1.0,-0.1652231868640318,-0.1178770480235875,False,False,False
A,504,iid,0.0,group_t8,27,91710027,1.0,1.0,-0.22561410146424227,-0.10119722849935267,False,False,False
A,504,iid,0.0,sn_if,27,91710027,1.0,1.0,-0.09889225692513864,-0.15919715744081853,False,False,False
A,504,iid,0.0,group_t4,28,91710028,1.0,1.0,0.5195313304976609,-0.06048618159346586,False,False,False
A,504,iid,0.0,group_t8,28,91710028,0.8732859374436653,0.8896532858364669,0.5388298954849757,-0.06961199730490253,False,False,False
A,504,iid,0.0,sn_if,28,91710028,0.9019819603607928,0.9019819603607928,0.5337453671623764,-0.054803435862525784,False,False,False
A,504,iid,0.0,group_t4,29,91710029,0.7819189164740535,0.9971225141714322,-0.13764419969347108,0.0021077085697229214,False,False,False
A,504,iid,0.0,group_t8,29,91710029,1.0,1.0,-0.12262145216201019,0.04108629536527911,False,False,False
A,504,iid,0.0,sn_if,29,91710029,1.0,1.0,-0.09882479454018811,-0.00896291313888381,False,False,False
A,504,iid,0.0,group_t4,30,91710030,0.3407134250242278,0.6067403066300529,-0.6247693933413807,-0.27505425143173406,False,False,False
A,504,iid,0.0,group_t8,30,91710030,0.3608196001755679,0.47023605355621834,-0.5795217931816191,-0.31728154504939177,False,False,False
A,504,iid,0.0,sn_if,30,91710030,0.2910341793164137,0.6498270034599308,-0.6197399166997387,-0.2774991041643009,False,False,False
A,504,iid,0.0,group_t4,31,91710031,0.9283727226694278,0.9283727226694278,-0.3272504440734283,-0.3775223256207824,False,False,False
A,504,iid,0.0,group_t8,31,91710031,1.0,1.0,-0.3249763643640349,-0.33837496104144393,False,False,False
A,504,iid,0.0,sn_if,31,91710031,0.6371072578548429,0.6758864822703546,-0.35713580867561523,-0.36717580080598977,False,False,False
A,504,iid,0.0,group_t4,32,91710032,0.5382136706064269,0.32752665279447174,0.3641309457594353,-1.1086965348611946,False,False,False
A,504,iid,0.0,group_t8,32,91710032,0.5381583326705208,0.19453459081309113,0.3461270162341798,-1.0628877364067424,False,False,False
A,504,iid,0.0,sn_if,32,91710032,0.47865042699146015,0.1124377512449751,0.36157098040932556,-1.121587703792867,False,False,False
A,504,iid,0.0,group_t4,33,91710033,1.0,1.0,0.0038718157479235016,-0.19258322226805571,False,False,False
A,504,iid,0.0,group_t8,33,91710033,1.0,1.0,0.03431490487045913,-0.1963332422438263,False,False,False
A,504,iid,0.0,sn_if,33,91710033,1.0,1.0,0.07825326748012706,-0.17846558388537456,False,False,False
A,504,iid,0.0,group_t4,34,91710034,1.0,1.0,-0.1915058185041364,0.2860507394174372,False,False,False
A,504,iid,0.0,group_t8,34,91710034,1.0,1.0,-0.23395956462781647,0.3225986644404863,False,False,False
A,504,iid,0.0,sn_if,34,91710034,0.8486630267394653,0.8486630267394653,-0.20537352376122736,0.2791843423051704,False,False,False
A,504,iid,0.0,group_t4,35,91710035,0.9556645636060972,0.684250198883634,-0.028129103405482442,-0.6886970956905298,False,False,False
A,504,iid,0.0,group_t8,35,91710035,0.9042685848735534,0.3799735534320714,0.0515659941817683,-0.6898453950030573,False,False,False
A,504,iid,0.0,sn_if,35,91710035,0.9119217615647687,0.8434631307373852,-0.04051516867095806,-0.6914955625024181,False,False,False
A,504,iid,0.0,group_t4,36,91710036,0.6052007492344517,0.6052007492344517,-0.3014296107243992,-0.4301316997311011,False,False,False
A,504,iid,0.0,group_t8,36,91710036,0.27184640761618895,0.2810399635559819,-0.4200612730739153,-0.37719746612017535,False,False,False
A,504,iid,0.0,sn_if,36,91710036,0.5430291394172116,0.5430291394172116,-0.2890756444655328,-0.4120745843791656,False,False,False
A,504,iid,0.0,group_t4,37,91710037,0.7634880135760417,0.3093154976932296,-0.1829333138579988,-0.7284862374312718,False,False,False
A,504,iid,0.0,group_t8,37,91710037,0.6623516501255088,0.30430192949184953,-0.23228351285226453,-0.8479622611754896,False,False,False
A,504,iid,0.0,sn_if,37,91710037,0.6009279814403712,0.16699666006679867,-0.24447176240824597,-0.7213815350169108,False,False,False
A,504,iid,0.0,group_t4,38,91710038,0.9711766484031887,0.6722881588211816,0.018858916933464753,-0.10873119784568092,False,False,False
A,504,iid,0.0,group_t8,38,91710038,1.0,1.0,-0.013512255094835557,-0.07323131173461281,False,False,False
A,504,iid,0.0,sn_if,38,91710038,1.0,1.0,0.0026102555725205645,-0.06836546787283365,False,False,False
A,504,iid,0.0,group_t4,39,91710039,0.32405354744964227,0.8741624033397726,0.45606744926358106,-0.05128751621276417,False,False,False
A,504,iid,0.0,group_t8,39,91710039,0.45134436639328157,0.8355461152437447,0.444877293845845,-0.09090024035049335,False,False,False
A,504,iid,0.0,sn_if,39,91710039,0.4798704025919482,0.883582328353433,0.4212963841411884,-0.05232281744979042,False,False,False
A,504,iid,0.0,group_t4,40,91710040,0.2082563249796768,0.5629515946858702,0.45891104424995344,0.3942064832734086,False,False,False
A,504,iid,0.0,group_t8,40,91710040,0.6463954628037012,0.6926540826122609,0.5610049122354097,0.37209463005579424,False,False,False
A,504,iid,0.0,sn_if,40,91710040,0.34303313933721324,0.3889522209555809,0.4358341929549696,0.421229680851407,False,False,False
A,504,iid,0.0,group_t4,41,91710041,0.6363395243623857,0.6363395243623857,0.3945073848509427,0.4487877040051657,False,False,False
A,504,iid,0.0,group_t8,41,91710041,0.8484415296307959,0.8484415296307959,0.3414823799664005,0.3351025018283638,False,False,False
A,504,iid,0.0,sn_if,41,91710041,1.0,1.0,0.39802998255045263,0.4109256056317854,False,False,False
A,504,iid,0.0,group_t4,42,91710042,1.0,1.0,-0.15906280338411277,-0.3084264423819228,False,False,False
A,504,iid,0.0,group_t8,42,91710042,1.0,1.0,-0.19234513433572492,-0.2879017862114396,False,False,False
A,504,iid,0.0,sn_if,42,91710042,1.0,1.0,-0.13213011110294573,-0.1653852472494419,False,False,False
A,504,iid,0.0,group_t4,43,91710043,0.19053410811135668,0.8179445286787483,-0.6343957403996984,0.17214866530015427,False,False,False
A,504,iid,0.0,group_t8,43,91710043,0.27042264757461304,0.6199542213664676,-0.657627173632004,0.25713698846023475,False,False,False
A,504,iid,0.0,sn_if,43,91710043,0.27047459050818984,0.7723845523089539,-0.6450545510182623,0.18182509652714246,False,False,False
A,504,iid,0.0,group_t4,44,91710044,0.7573522306859664,0.7573522306859664,0.4141901721960279,0.18109882456535822,False,False,False
A,504,iid,0.0,group_t8,44,91710044,0.3831162889649254,0.6056048088045618,0.43433091846810196,0.1958430204141692,False,False,False
A,504,iid,0.0,sn_if,44,91710044,0.7821443571128578,0.8185036299274014,0.40582414954754287,0.1275124439077392,False,False,False
A,504,iid,0.0,group_t4,45,91710045,0.09591856146371383,0.6892869563614439,0.5502408184385008,0.22587189151503595,False,False,False
A,504,iid,0.0,group_t8,45,91710045,0.493614728374002,0.7130978304107973,0.5441848049914869,0.24267285059902916,False,False,False
A,504,iid,0.0,sn_if,45,91710045,0.18439631207375853,0.6998860022799545,0.5180324316306475,0.21149109828822293,False,False,False
A,504,iid,0.0,group_t4,46,91710046,0.5928744560253922,0.3944836944209334,-0.18716465794596623,0.23110257133577194,False,False,False
A,504,iid,0.0,group_t8,46,91710046,0.7354578322449159,0.7354578322449159,-0.21983648728783678,0.2866960924812767,False,False,False
A,504,iid,0.0,sn_if,46,91710046,0.7893442131157377,0.7893442131157377,-0.17504260624893653,0.2404174347675715,False,False,False
A,504,iid,0.0,group_t4,47,91710047,0.93697377118347,0.93697377118347,0.22610512702534913,0.05857141333726601,False,False,False
A,504,iid,0.0,group_t8,47,91710047,0.9671066417267227,0.9671066417267227,0.23214018482901433,0.055128998778558154,False,False,False
A,504,iid,0.0,sn_if,47,91710047,0.8409031819363613,0.9055618887622248,0.22290867492411437,0.03698631983220836,False,False,False
A,504,iid,0.0,group_t4,48,91710048,0.46723634547819115,0.6828021345027102,0.4921806084607174,0.23847586016296196,False,False,False
A,504,iid,0.0,group_t8,48,91710048,0.17151658937577174,0.7939966973643435,0.486713384739405,0.2152028983163461,False,False,False
A,504,iid,0.0,sn_if,48,91710048,0.5561888762224756,0.637167256654867,0.49894317405367383,0.2403008674134982,False,False,False
A,504,iid,0.0,group_t4,49,91710049,0.7573251730048797,0.07350933593017016,0.221988390341416,-1.3451496030369368,False,False,False
A,504,iid,0.0,group_t8,49,91710049,0.7600571995083419,0.10499511658155139,0.21397781989349435,-1.303491815197686,False,False,False
A,504,iid,0.0,sn_if,49,91710049,0.6065078698426032,0.07651846963060739,0.2046468904272799,-1.3666703995804204,False,False,False
A,504,iid,0.0,group_t4,50,91710050,0.030471327618436225,0.42214841681331927,0.9136432512688428,-0.5204038499401327,True,False,True
A,504,iid,0.0,group_t8,50,91710050,0.02260449903458857,0.2967623099714409,0.9090934933948769,-0.48790042971810554,True,False,True
A,504,iid,0.0,sn_if,50,91710050,0.06871862562748746,0.2894142117157657,0.9030656295961974,-0.5052009898670218,False,False,False
A,504,iid,0.0,group_t4,51,91710051,0.7238100899870116,0.8078835740278303,-0.34946039660511796,0.16508989050975503,False,False,False
A,504,iid,0.0,group_t8,51,91710051,1.0,1.0,-0.3504668618689254,0.1623273138674617,False,False,False
A,504,iid,0.0,sn_if,51,91710051,0.6379072418551629,0.8232435351292974,-0.39056997468188187,0.11954960182713881,False,False,False
A,504,iid,0.0,group_t4,52,91710052,0.8141281504273218,0.7695986285959037,0.0587355190490043,-0.20693939429415306,False,False,False
A,504,iid,0.0,group_t8,52,91710052,0.9554189490197901,0.9554189490197901,0.06339854083332862,-0.22854659306412997,False,False,False
A,504,iid,0.0,sn_if,52,91710052,0.8466830663386732,0.8264234715305694,0.07416553691062383,-0.22141672010857238,False,False,False
A,504,iid,0.0,group_t4,53,91710053,0.8190583542686458,0.8190583542686458,-0.5652928123420768,-0.10003847424834128,False,False,False
A,504,iid,0.0,group_t8,53,91710053,0.7672329048410157,0.7672329048410157,-0.5248423817219816,-0.12305181931674412,False,False,False
A,504,iid,0.0,sn_if,53,91710053,0.5612287754244915,0.7970840583188337,-0.6455925044725123,-0.10439930313770684,False,False,False
A,504,iid,0.0,group_t4,54,91710054,0.12074465025070186,0.5780213071804186,-0.5322735039541656,-0.38406720513717024,False,False,False
A,504,iid,0.0,group_t8,54,91710054,0.45320714096820225,0.45320714096820225,-0.5189596952400028,-0.37216027150199654,False,False,False
A,504,iid,0.0,sn_if,54,91710054,0.050758984820303596,0.44101117977640447,-0.6736700073704307,-0.3510173223571069,False,False,False
A,504,iid,0.0,group_t4,55,91710055,1.0,1.0,-0.21945122129084188,0.06275472703126328,False,False,False
A,504,iid,0.0,group_t8,55,91710055,1.0,1.0,-0.23504638672441075,0.03618474939950311,False,False,False
A,504,iid,0.0,sn_if,55,91710055,1.0,1.0,-0.23427425096214982,0.019114936174511765,False,False,False
A,504,iid,0.0,group_t4,56,91710056,1.0,1.0,0.05752208068109843,-0.0009614962215671596,False,False,False
A,504,iid,0.0,group_t8,56,91710056,1.0,1.0,0.045318501560482574,-0.09965047989667047,False,False,False
A,504,iid,0.0,sn_if,56,91710056,1.0,1.0,0.06552590088784294,0.11539233182781007,False,False,False
A,504,iid,0.0,group_t4,57,91710057,0.15807464481274755,0.7977581950135358,0.8598360774242788,0.1514673891890131,False,False,False
A,504,iid,0.0,group_t8,57,91710057,0.027670408682926993,0.708592082371859,0.8002936491051249,0.17215992322394058,True,False,True
A,504,iid,0.0,sn_if,57,91710057,0.07691846163076739,0.8196436071278574,0.9164202669087322,0.12947614020406384,False,False,False
A,504,iid,0.0,group_t4,58,91710058,0.3844450534711779,0.25315946559031616,0.5991861765119187,0.6107833604951254,False,False,False
A,504,iid,0.0,group_t8,58,91710058,0.4773235164835603,0.4773235164835603,0.5774459738937192,0.5319101097258352,False,False,False
A,504,iid,0.0,sn_if,58,91710058,0.2737145257094858,0.2737145257094858,0.5711033501795637,0.6101692756528077,False,False,False
A,504,iid,0.0,group_t4,59,91710059,0.35336424468674316,0.9014372915850328,-0.883748777960697,0.07388921808763926,False,False,False
A,504,iid,0.0,group_t8,59,91710059,0.08631862035539659,0.8870520302974773,-0.8939400647615359,0.08248354085455896,False,False,False
A,504,iid,0.0,sn_if,59,91710059,0.3005139897202056,0.9709405811883762,-0.8189191233048592,0.017199519722915335,False,False,False
A,504,iid,0.0,group_t4,60,91710060,1.0,1.0,-0.06006154374117184,-0.11254341666483117,False,False,False
A,504,iid,0.0,group_t8,60,91710060,1.0,1.0,-0.09907786809016486,-0.13154906461733698,False,False,False
A,504,iid,0.0,sn_if,60,91710060,1.0,1.0,-0.07744479222700851,-0.12223126816702828,False,False,False
A,504,iid,0.0,group_t4,61,91710061,0.007172495680490627,0.5796715452363981,0.6963616067440851,0.17476802243642142,True,False,True
A,504,iid,0.0,group_t8,61,91710061,0.026638968067833904,0.4621141141693495,0.7078161012438737,0.1952973877583205,True,False,True
A,504,iid,0.0,sn_if,61,91710061,0.1350772984540309,0.8024639507209855,0.715637117048184,0.10695721586467577,False,False,False
A,504,iid,0.0,group_t4,62,91710062,0.9888175911283849,0.9888175911283849,-0.03499172530519018,-0.3380911659207505,False,False,False
A,504,iid,0.0,group_t8,62,91710062,0.9854007745476834,0.9854007745476834,0.022952162715947938,-0.39147349100172607,False,False,False
A,504,iid,0.0,sn_if,62,91710062,0.9736805263894722,0.5580688386232275,0.009670975026071837,-0.3588991024255043,False,False,False
A,504,iid,0.0,group_t4,63,91710063,0.6474917061372467,0.6474917061372467,-0.3686897949375043,-0.526791244947869,False,False,False
A,504,iid,0.0,group_t8,63,91710063,0.672451231453973,0.672451231453973,-0.4331643881896161,-0.5284967325906105,False,False,False
A,504,iid,0.0,sn_if,63,91710063,0.7161056778864423,0.7161056778864423,-0.3660810086555024,-0.43903546179453834,False,False,False
A,504,iid,0.0,group_t4,64,91710064,0.1981098829172906,0.7199620438337881,0.4769826830173166,0.15891630767053316,False,False,False
A,504,iid,0.0,group_t8,64,91710064,0.16002539931220944,0.7337533805602573,0.4880874071048718,0.1299718817329429,False,False,False
A,504,iid,0.0,sn_if,64,91710064,0.33215335693286135,0.6754464910701786,0.4937696662344001,0.1869008033233287,False,False,False
A,504,iid,0.0,group_t4,65,91710065,1.0,1.0,0.14344196290058858,0.35400374028979315,False,False,False
A,504,iid,0.0,group_t8,65,91710065,0.8129442600816129,0.8129442600816129,0.2127000714505976,0.3473017021593195,False,False,False
A,504,iid,0.0,sn_if,65,91710065,0.8039839203215936,0.8039839203215936,0.24609248269438022,0.40985525998587174,False,False,False
A,504,iid,0.0,group_t4,66,91710066,0.05833416117820965,0.326666819108743,-0.8011016948787368,0.3497636885432129,False,False,False
A,504,iid,0.0,group_t8,66,91710066,0.07909469855486492,0.2646882720634548,-0.8498195631118906,0.3856388971717236,False,False,False
A,504,iid,0.0,sn_if,66,91710066,0.07587848243035139,0.3640527189456211,-0.8095397577245894,0.34927084844727607,False,False,False
A,504,iid,0.0,group_t4,67,91710067,0.45075984049147966,0.2755682046938388,0.582226634046192,1.1436550889903723,False,False,False
A,504,iid,0.0,group_t8,67,91710067,0.3176906840119344,0.19518686286998935,0.5812573511303173,1.0768108757123906,False,False,False
A,504,iid,0.0,sn_if,67,91710067,0.20625587488250235,0.06571868562628748,0.6584493543101829,1.1542900214706093,False,False,False
A,504,iid,0.0,group_t4,68,91710068,0.1137998345179552,0.09557275624047036,-0.4479553286752111,0.40305412642689015,False,False,False
A,504,iid,0.0,group_t8,68,91710068,0.4836891632563366,0.5100461705489606,-0.4958115187890327,0.4187221198201219,False,False,False
A,504,iid,0.0,sn_if,68,91710068,0.497590048199036,0.497590048199036,-0.4436884977958628,0.366358333363381,False,False,False
A,504,iid,0.0,group_t4,69,91710069,0.8458585475205189,0.5886644210078228,-0.09802238995005731,0.42759526362705763,False,False,False
A,504,iid,0.0,group_t8,69,91710069,0.842498983484203,0.7997360361360306,-0.1012059379548213,0.4264856748196718,False,False,False
A,504,iid,0.0,sn_if,69,91710069,0.7805643887122258,0.5413491730165396,-0.10406393614308546,0.41165963221838153,False,False,False
A,504,iid,0.0,group_t4,70,91710070,0.1864833543075573,0.1864833543075573,-0.7216334836551856,0.6577773311063727,False,False,False
A,504,iid,0.0,group_t8,70,91710070,0.4915795557348481,0.4915795557348481,-0.8000360189638505,0.5377400133909556,False,False,False
A,504,iid,0.0,sn_if,70,91710070,0.33085338293234134,0.26607467850642985,-0.7692465959268817,0.6566322762347561,False,False,False
A,504,iid,0.0,group_t4,71,91710071,0.2270418219701906,0.3644535095100641,-0.4081092743537771,-0.49057638186343616,False,False,False
A,504,iid,0.0,group_t8,71,91710071,0.3674212099096451,0.3674212099096451,-0.3944968851296158,-0.5019516515834078,False,False,False
A,504,iid,0.0,sn_if,71,91710071,0.35291294174116516,0.35291294174116516,-0.3836754922863628,-0.4635951835310733,False,False,False
A,504,iid,0.0,group_t4,72,91710072,0.7913927410051523,0.7913927410051523,0.3967382224814686,-0.29950863982907544,False,False,False
A,504,iid,0.0,group_t8,72,91710072,0.6485474616131343,0.6485474616131343,0.38262009315253886,-0.2874188712989,False,False,False
A,504,iid,0.0,sn_if,72,91710072,0.5995480090398192,0.5995480090398192,0.3702963333388605,-0.30205826714816375,False,False,False
A,504,iid,0.0,group_t4,73,91710073,0.4431454053401694,0.7887663667863829,-0.48683851070345013,-0.11175629166107957,False,False,False
A,504,iid,0.0,group_t8,73,91710073,0.37358266683978086,0.958974569389786,-0.5083932134985749,-0.025627639624873133,False,False,False
A,504,iid,0.0,sn_if,73,91710073,0.5557888842223155,0.8362432751344973,-0.4866635101038852,-0.1005887244861202,False,False,False
A,504,iid,0.0,group_t4,74,91710074,0.986669764327232,0.986669764327232,0.18753905470937324,-0.23161001346323656,False,False,False
A,504,iid,0.0,group_t8,74,91710074,1.0,1.0,0.25064657538017066,-0.2332798087264254,False,False,False
A,504,iid,0.0,sn_if,74,91710074,1.0,1.0,0.1516048227996315,-0.25298859521871087,False,False,False
A,504,iid,0.0,group_t4,75,91710075,0.05819262252747601,0.4181469370739414,-0.680453971844649,-0.37792734590153526,False,False,False
A,504,iid,0.0,group_t8,75,91710075,0.010253006707218949,0.502861783478089,-0.6094167216822337,-0.34753357474636776,True,False,False
A,504,iid,0.0,sn_if,75,91710075,0.02123957520849583,0.3885522289554209,-0.6910593864729934,-0.3565654659539622,True,False,False
A,504,iid,0.0,group_t4,76,91710076,0.9626666831879682,0.9626666831879682,0.21402712942292998,0.2349667009258054,False,False,False
A,504,iid,0.0,group_t8,76,91710076,1.0,1.0,0.14839749968852123,0.19883764093714837,False,False,False
A,504,iid,0.0,sn_if,76,91710076,0.5591088178236435,0.6766264674706506,0.2560371831710263,0.16377828844651535,False,False,False
A,504,iid,0.0,group_t4,77,91710077,0.4448408661021811,0.10154646218782253,0.3983868470242058,0.7680258430843405,False,False,False
A,504,iid,0.0,group_t8,77,91710077,0.42144796752033664,0.020869857714404257,0.3841837677027641,0.7792746639539213,True,True,False
A,504,iid,0.0,sn_if,77,91710077,0.3586728265434691,0.10563788724225516,0.36908630479355686,0.7351977223826336,False,False,False
A,504,iid,0.0,group_t4,78,91710078,0.9588346267877244,0.9941028742337882,0.38551170360253484,0.004651493091971326,False,False,False
A,504,iid,0.0,group_t8,78,91710078,0.6427559456968629,0.9630336950935107,0.3846686093164821,-0.02607226286917469,False,False,False
A,504,iid,0.0,sn_if,78,91710078,0.5846283074338513,0.9335413291734165,0.4444051067911513,-0.03838001354863435,False,False,False
A,504,iid,0.0,group_t4,79,91710079,0.5828386951097893,0.5593979726163096,-0.3569583711127834,-0.39223447088739344,False,False,False
A,504,iid,0.0,group_t8,79,91710079,0.6924355790773322,0.6924355790773322,-0.3754202172904035,-0.40734081651678405,False,False,False
A,504,iid,0.0,sn_if,79,91710079,0.6022879542409152,0.5911481770364593,-0.31453077762956855,-0.4100829757057906,False,False,False
A,504,iid,0.0,group_t4,80,91710080,0.9636258791218587,0.8097700217763438,-0.016202685842321082,-0.2896305269438248,False,False,False
A,504,iid,0.0,group_t8,80,91710080,1.0,1.0,-0.059938502881671435,-0.23628758610795403,False,False,False
A,504,iid,0.0,sn_if,80,91710080,0.990840183196336,0.9620607587848243,-0.005442130680732071,-0.2874276199985101,False,False,False
A,504,iid,0.0,group_t4,81,91710081,0.7323574545963362,0.33167646700962344,0.16737455416170077,-0.4779002387732384,False,False,False
A,504,iid,0.0,group_t8,81,91710081,0.8192327169010667,0.24882854773572397,0.12321186266924586,-0.5608039169849306,False,False,False
A,504,iid,0.0,sn_if,81,91710081,0.5221895562088759,0.4395512089758205,0.18913365261865,-0.4759984646254991,False,False,False
A,504,iid,0.0,group_t4,82,91710082,0.3371438710185611,0.3371438710185611,0.42640326793865024,0.7365504446514293,False,False,False
A,504,iid,0.0,group_t8,82,91710082,0.49597324938290344,0.22001914715821635,0.3439735634479818,0.6908207531638004,False,False,False
A,504,iid,0.0,sn_if,82,91710082,0.375972480550389,0.27287454250914983,0.4335622173943548,0.7204812936175276,False,False,False
A,504,iid,0.0,group_t4,83,91710083,0.9452572214312559,0.9452572214312559,0.5467307292824343,0.1509394550468603,False,False,False
A,504,iid,0.0,group_t8,83,91710083,0.5504526196952312,0.6625609654479879,0.6362559137377807,0.17912376103041044,False,False,False
A,504,iid,0.0,sn_if,83,91710083,0.6825063498730025,0.6997860042799144,0.5099561039409954,0.19304620219212557,False,False,False
A,504,iid,0.0,group_t4,84,91710084,1.0,1.0,0.06922324109398947,-0.0790549967905318,False,False,False
A,504,iid,0.0,group_t8,84,91710084,1.0,1.0,-0.013550549713655713,-0.051676708393029985,False,False,False
A,504,iid,0.0,sn_if,84,91710084,1.0,1.0,0.10287222520939776,-0.029437014275808138,False,False,False
A,504,iid,0.0,group_t4,85,91710085,1.0,1.0,-0.2947457502175591,-0.3230402043847569,False,False,False
A,504,iid,0.0,group_t8,85,91710085,1.0,1.0,-0.34895874903271895,-0.3431317107027332,False,False,False
A,504,iid,0.0,sn_if,85,91710085,0.9700605987880242,0.9700605987880242,-0.23082877585886355,-0.327103294597752,False,False,False
A,504,iid,0.0,group_t4,86,91710086,0.09882892860181065,0.2758694541965443,1.253433910034719,-0.5883608354011642,False,False,False
A,504,iid,0.0,group_t8,86,91710086,0.036100399558675056,0.1863480798788741,1.2405188937582483,-0.6121049968190236,True,False,True
A,504,iid,0.0,sn_if,86,91710086,0.0019199616007679846,0.1862162756744865,1.2674037145016692,-0.5777767896034964,True,False,True
A,504,iid,0.0,group_t4,87,91710087,0.43947178641020235,0.40039778772332724,0.3171705298622271,-0.4633128809237969,False,False,False
A,504,iid,0.0,group_t8,87,91710087,0.3564035281409489,0.3564035281409489,0.32033284741217843,-0.41405293727965187,False,False,False
A,504,iid,0.0,sn_if,87,91710087,0.4642707145857083,0.4642707145857083,0.3739130968498398,-0.4074006677595817,False,False,False
A,504,iid,0.0,group_t4,88,91710088,0.8975978142013823,0.8975978142013823,-0.23901013108496424,-0.2847798274446266,False,False,False
A,504,iid,0.0,group_t8,88,91710088,0.8359802258424134,0.8359802258424134,-0.3444505621773089,-0.2634820781663375,False,False,False
A,504,iid,0.0,sn_if,88,91710088,0.9833403331933361,0.9833403331933361,-0.21776884553988018,-0.25922428064645275,False,False,False
A,504,iid,0.0,group_t4,89,91710089,1.0,1.0,-0.07317101862641912,-0.2681783793991361,False,False,False
A,504,iid,0.0,group_t8,89,91710089,1.0,1.0,-0.08672821643358783,-0.3032051651653007,False,False,False
A,504,iid,0.0,sn_if,89,91710089,1.0,1.0,-0.08095864029540001,-0.2690069158088486,False,False,False
A,504,iid,0.0,group_t4,90,91710090,0.1655111724600798,0.1655111724600798,0.7865150296879285,-0.7575082047849413,False,False,False
A,504,iid,0.0,group_t8,90,91710090,0.0641052615131036,0.04995344581214388,0.7668893027881785,-0.7676118723883105,True,True,False
A,504,iid,0.0,sn_if,90,91710090,0.1877562448751025,0.1877562448751025,0.8063064691475741,-0.75798217075909,False,False,False
A,504,iid,0.0,group_t4,91,91710091,0.4325819701569093,0.4325819701569093,0.44011893184178313,-0.4386936795721782,False,False,False
A,504,iid,0.0,group_t8,91,91710091,0.26618360416118086,0.26618360416118086,0.4513586038180089,-0.4546665731395343,False,False,False
A,504,iid,0.0,sn_if,91,91710091,0.7066258674826503,0.7066258674826503,0.3404912616031134,-0.3744893578950752,False,False,False
A,504,iid,0.0,group_t4,92,91710092,0.33062116051053325,0.44392441629919377,0.5259332723974363,0.2762734684089607,False,False,False
A,504,iid,0.0,group_t8,92,91710092,0.3158463833214293,0.6281080756718996,0.5105792210119596,0.19984566506791113,False,False,False
A,504,iid,0.0,sn_if,92,91710092,0.40775184496310074,0.618867622647547,0.5970523863747195,0.24258146198256747,False,False,False
A,504,iid,0.0,group_t4,93,91710093,0.8770255128273061,0.8770255128273061,0.08092924625445258,0.12225212445735195,False,False,False
A,504,iid,0.0,group_t8,93,91710093,1.0,1.0,0.08078992981245794,0.10998837430031604,False,False,False
A,504,iid,0.0,sn_if,93,91710093,1.0,1.0,0.12100037652871531,0.1314916114415724,False,False,False
A,504,iid,0.0,group_t4,94,91710094,0.8079088178395435,0.8079088178395435,0.36859485067374353,-0.24673223021812568,False,False,False
A,504,iid,0.0,group_t8,94,91710094,0.7749701130940619,0.7749701130940619,0.40547428008786224,-0.3066308492707208,False,False,False
A,504,iid,0.0,sn_if,94,91710094,0.7041859162816744,0.7041859162816744,0.3585164306959685,-0.26634913218881384,False,False,False
A,504,iid,0.0,group_t4,95,91710095,0.5211843111746751,0.558242469128255,0.5900456446110972,-0.45995750978788086,False,False,False
A,504,iid,0.0,group_t8,95,91710095,0.43349157165168023,0.4679751936192864,0.6371549886525292,-0.45413717661860276,False,False,False
A,504,iid,0.0,sn_if,95,91710095,0.6048679026419471,0.6048679026419471,0.5691787163656152,-0.38089263317911604,False,False,False
A,504,iid,0.0,group_t4,96,91710096,0.20290249088983323,0.7385924530905169,0.7174067228908763,0.16082676553246755,False,False,False
A,504,iid,0.0,group_t8,96,91710096,0.3739065951108214,0.8029797978501569,0.697369033263523,0.12444022903774446,False,False,False
A,504,iid,0.0,sn_if,96,91710096,0.11199776004479911,0.6139677206455871,0.7293091597689961,0.1908769083876708,False,False,False
A,504,iid,0.0,group_t4,97,91710097,0.3973771000733126,0.3973771000733126,0.27499632029246035,0.5815290846127624,False,False,False
A,504,iid,0.0,group_t8,97,91710097,0.3587887760616104,0.292003351843221,0.2949581635451798,0.628157590175492,False,False,False
A,504,iid,0.0,sn_if,97,91710097,0.49695006099878003,0.49695006099878003,0.25514135692964923,0.5937407998136074,False,False,False
A,504,iid,0.0,group_t4,98,91710098,0.8161314227527682,0.09028591337532288,0.11083037767792461,-0.8737194942965607,False,False,False
A,504,iid,0.0,group_t8,98,91710098,0.7796226296414913,0.03943967453305116,0.10872308268335353,-0.8737858088073784,True,True,False
A,504,iid,0.0,sn_if,98,91710098,0.8280434391312174,0.01899962000759985,0.09856897860088598,-0.8850907345124507,True,True,False
A,504,iid,0.0,group_t4,99,91710099,0.4152517026835638,0.171551891064818,0.34707930322867975,0.9582941185430459,False,False,False
A,504,iid,0.0,group_t8,99,91710099,0.3110070815858378,0.1659376165739222,0.3470066474560748,0.9326826860137263,False,False,False
A,504,iid,0.0,sn_if,99,91710099,0.629067418651627,0.45567088658226834,0.29816683504140573,0.9591496089195488,False,False,False
A,504,iid,0.0,group_t4,100,91710100,0.06419756019900737,0.06419756019900737,0.23943789111489763,-0.6506490154578475,False,False,False
A,504,iid,0.0,group_t8,100,91710100,0.5013623053166664,0.4365423597927273,0.22177757043619664,-0.6216888245577217,False,False,False
