,g1_growth,g1_value,g2_growth,g2_value,g3_growth,g3_value,g4_growth,g4_value,g5_growth,g5_value
2025-10-24,0.026791246995420195,-0.0022482652554701513,0.028901794933768904,0.0016786145367136084,0.026129526634549555,-0.00011823464640968376,0.020892333239968638,-0.002341993294658722,0.009939661647362501,0.0019034670984513296
2025-10-27,0.013214739124039102,0.008938614106017604,0.021731413479086508,0.013805555161032712,0.018027615676222363,0.009053319479461164,0.013285004938984471,0.005585211386857598,0.007942298630984907,0.0055309421262169775
2025-10-28,-0.00129263269944959,-0.007691814119954569,-0.00284359522473898,-0.012359422083941361,-0.001356441618666141,-0.002819467384789706,0.0016410160487512065,-0.0016604141137613415,0.002398828184389939,0.003694032458628996
2025-10-29,0.02153483722000653,0.000737029001468087,0.015001603678276876,0.02629386003575856,0.01632928044345345,0.017245078801817075,0.012785137685854967,0.008020527960392406,-0.001574891083844571,0.005736038164878052
2025-10-30,-0.012728368940938163,-0.0016740165570899156,-0.020647910010765894,0.0002745110178109888,-0.016867890430258724,-0.002680897523792831,-0.01849414255297632,-0.00994542926585238,-0.014466399372429242,-0.010414106964239405
2025-10-31,-0.01974825123828176,-0.009760931751311314,-0.022110041933014673,-0.010331300852575,-0.0041914385569715214,-0.0023153463646418417,-3.487742918978173e-05,0.007609121248478487,0.012863102758949484,0.011876410715725143
2025-11-03,0.000880510150632246,0.00971277739458027,-0.0002553857896061144,0.010214102796263981,0.0005305872916628422,0.004219522350225845,0.004892395408712383,0.0047116534849439,0.011150559001279363,0.005801282431446985
2025-11-04,-0.016033820147809612,0.0021143187263099753,-0.010313103203195787,-0.010741230465225992,-0.016989755516715638,-0.008564573963754714,-0.01387633768483567,-0.007613179395779301,-0.007017010700593296,-0.0032956580664720756
2025-11-05,0.005509339918799145,0.0011481182494108384,0.0017482317128433146,0.007763406651734873,-0.001053776715955261,0.008278537926881767,0.005479485254446289,0.007900282376356631,0.008008628345851592,0.011024674400856915
2025-11-06,0.022419854899262428,0.006226970307705708,0.018379046027768818,0.014714842625172695,0.016522721667833126,0.008195222161364764,0.013254662596390535,0.006759337387332268,0.0027076777250129988,0.0006541786572298241
2025-11-07,-0.009489830747597487,0.0011566612617995176,-0.006376518394895345,0.00821402194921309,-0.00888963710344822,0.006605761794484404,-0.005039771275658212,0.005710317731067063,-0.005972439697349952,0.0013406642708284297
2025-11-10,-0.0017756106767391683,0.010510526039655537,-0.003050944190572043,0.00849443740437594,0.002640640260285734,0.007240536805368781,-0.0006528706623587123,0.005584238822054271,0.00540149013285465,0.010255192557756674
2025-11-11,-0.015768834573199966,-0.0037180503207235776,-0.014810375828480042,-0.00693013535073051,-0.01295532054608463,0.0010756297369903325,-0.002296263294738495,0.00510194519389384,0.00328165080493946,0.011181842935236592
