signal,kou_jing,window,seg,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
E50,blend,2014-2020,short,0.042875933980650094,0.202422933481054,-0.4120315450647545,0.10405983351083412,10.620972466315173,0.4384017758046615,1707
E50,blend,2021-2023,full,0.26539272065907216,1.4633453495584705,-0.1390299827906779,1.9088883946612054,18.198074277854197,0.5303030303030303,727
E50,blend,2021-2023,long,0.1358800467620628,1.1461450888281386,-0.13175629969075275,1.0312982914744036,9.099037138927098,0.5402010050251256,727
E50,blend,2021-2023,short,0.12951267389700938,0.9397403493412547,-0.14004532222752175,0.924791145016606,9.099037138927098,0.4788732394366197,727
E50,blend,2024-2026,full,0.36564826828746577,1.4156699452905004,-0.304089438904118,1.202436591041091,23.6046511627907,0.5424292845257903,602
E50,blend,2024-2026,long,0.34375520265337844,1.8925373218294055,-0.15395214417680736,2.2328705098032966,11.80232558139535,0.583596214511041,602
E50,blend,2024-2026,short,0.02189306563408729,0.11910967880166534,-0.2541032261644768,0.08615815692129888,11.80232558139535,0.4504792332268371,602
E5,500,full,full,0.2593934810978996,1.0599752438101948,-0.28669636370314766,0.9047672518319133,22.918313570487484,0.528830313014827,3036
E5,500,full,long,0.25462073558442827,1.5968433232712764,-0.16285519294371076,1.563479376874616,11.459156785243742,0.5553470919324578,3036
E5,500,full,short,0.004772745513471329,0.02571338412243459,-0.457571104778438,0.010430609502281302,11.459156785243742,0.4556400506970849,3036
E5,500,2014-2020,full,0.24886187468117388,0.9232509544102864,-0.28669636370314766,0.8680328953835336,24.686584651435265,0.518757327080891,1707
E5,500,2014-2020,long,0.28547339179998005,1.6823722486464536,-0.11981468370513526,2.382624424419731,12.343292325717632,0.5587557603686636,1707
E5,500,2014-2020,short,-0.036611517118806135,-0.17502119876282526,-0.457571104778438,-0.0800127384279082,12.343292325717632,0.43398268398268397,1707
E5,500,2021-2023,full,0.20804221183121585,1.227752552854642,-0.14233716829880783,1.4616155029477171,18.198074277854197,0.5440771349862259,727
E5,500,2021-2023,long,0.11235396880323377,1.0017633540115982,-0.13144003581584607,0.8547925912059792,9.099037138927098,0.5538847117794486,727
E5,500,2021-2023,short,0.09568824302798211,0.7512460876808208,-0.14387514421357483,0.6650783465831882,9.099037138927098,0.4943502824858757,727
E5,500,2024-2026,full,0.34178731430272635,1.3803401400523228,-0.25353998251843235,1.3480608104004994,23.6046511627907,0.5374376039933444,602
E5,500,2024-2026,long,0.33101497320873796,1.8741009607679406,-0.13376227855974332,2.4746511256601695,11.80232558139535,0.5468277945619335,602
E5,500,2024-2026,short,0.01077234109398833,0.062084194449711895,-0.21168033562976907,0.05088966370891086,11.80232558139535,0.47491638795986624,602
E5,1000,full,full,0.33845673020218703,1.2717461497702232,-0.2985755123397127,1.1335716300039314,22.918313570487484,0.5308072487644152,3036
E5,1000,full,long,0.22870792122755634,1.3166208700005124,-0.17337154308540537,1.3191779755625261,11.459156785243742,0.5534709193245778,3036
E5,1000,full,short,0.1097488089746307,0.5430772568057786,-0.41254934173136326,0.266025897687882,11.459156785243742,0.4619771863117871,3036
E5,1000,2014-2020,full,0.3468393457389769,1.2069553858193858,-0.2985755123397127,1.1616469918147563,24.686584651435265,0.5246189917936694,1707
E5,1000,2014-2020,long,0.22174067360819807,1.2168309569612081,-0.17337154308540537,1.2789911750336407,12.343292325717632,0.5449308755760369,1707
E5,1000,2014-2020,short,0.12509867213077894,0.5618222296316893,-0.41254934173136326,0.3032332365524377,12.343292325717632,0.4577922077922078,1707
